nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG,ine_coberturaNeta_r,ine_tasaDesercion_r_2,ine_tasaDesercion_r_3,ine_tasaRepitencia_r_2,ine_tasaRepitencia_r_3,ine_pruebaLecturaMatematicas_r_2,ine_pruebaLecturaMatematicas_r_3,ine_pruebaLecturaCritica_r_2,ine_pruebaLecturaCritica_r_3,inf_regaliaspc_m,inf_regaliaspc_m1_2,inf_regaliaspc_m1_3,inf_ingresos_m_r_2,inf_ingresos_m_r_3,inf_financiamiento_m_r_2,inf_financiamiento_m_r_3,inf_regaliaspc_m_r_2,inf_regaliaspc_m_r_3,inf_nproyectos_m_r_2,inf_nproyectos_m_r_3,inf_vproyectos_m_r_2,inf_igpr_m_r_3,inf_desempennofiscal_m_r_2,inf_desempennofiscal_m_r_3,inf_peducacion_m_r_2,inf_peducacion_m_r_3,inf_psalud_m_r_2,inf_psalud_m_r_3
890802628,5,31.8,-35.24,-20.41,-30.15,-39.61,7.86,-30.12,9.13,-46.31,1.39,100,-18.75,0,0,-18,-24.39,0,0,-37.784126984126964,16.750358680057364,0,0,0,0,10.584486407934138,Bajo,-3.7900000000000005,79.2,0,-90.08,0,2.91,0,7.1499999999999995,0,27039.65,186606.25999999998,0,9.98,0,-67.12,0,-85.50999999999999,0,250,0,375.45000000000005,0,-11.110000000000001,0,-5.04,0,-0.69,0
890802628,5,31.8,-35.24,-20.41,-30.15,-39.61,7.86,-30.12,9.13,-46.31,1.39,100,-18.75,0,0,-18,-24.39,0,0,-37.784126984126964,16.750358680057364,0,0,0,0,10.584486407934138,Bajo,-3.7900000000000005,79.2,0,-90.08,0,2.91,0,7.1499999999999995,0,90762.33,0,27039.65,0,26.009999999999998,0,-107.79,0,235.65999999999997,0,0,0,5.01,0,19.63,0,-13.29,0,11.08
890802628,5,31.8,-35.24,-20.41,-30.15,-39.61,7.86,-30.12,9.13,-46.31,1.39,100,-18.75,0,0,-18,-24.39,0,0,-37.784126984126964,16.750358680057364,0,0,0,0,10.584486407934138,Bajo,-11.81,0,-47.32,0,51.67,0,1.08,0,0.5599999999999999,27039.65,186606.25999999998,0,9.98,0,-67.12,0,-85.50999999999999,0,250,0,375.45000000000005,0,-11.110000000000001,0,-5.04,0,-0.69,0
890802628,5,31.8,-35.24,-20.41,-30.15,-39.61,7.86,-30.12,9.13,-46.31,1.39,100,-18.75,0,0,-18,-24.39,0,0,-37.784126984126964,16.750358680057364,0,0,0,0,10.584486407934138,Bajo,-11.81,0,-47.32,0,51.67,0,1.08,0,0.5599999999999999,90762.33,0,27039.65,0,26.009999999999998,0,-107.79,0,235.65999999999997,0,0,0,5.01,0,19.63,0,-13.29,0,11.08
890802961,6,1.15,-30.97,25.21,-2.46,23.79,41.29,21.51,44.440000000000005,31.919999999999998,37.35,155,0,-20,0,22.12,-14.860000000000001,1,0,20.736122284794824,23.337508200632207,1,1,1,1,4.491376660359549,Bajo,-1.7500000000000002,-7.64,0,-68.94,0,-2.44,0,3.3000000000000003,0,33960.75,113675.32500000001,0,8.219999999999999,0,-10.18,0,-70.12,0,-58.330000000000005,0,0,0,0.04,0,-17.47,0,6.2700000000000005,0
890802961,6,1.15,-30.97,25.21,-2.46,23.79,41.29,21.51,44.440000000000005,31.919999999999998,37.35,155,0,-20,0,22.12,-14.860000000000001,1,0,20.736122284794824,23.337508200632207,1,1,1,1,4.491376660359549,Bajo,-1.7500000000000002,-7.64,0,-68.94,0,-2.44,0,3.3000000000000003,0,0,0,33960.75,0,4.51,0,60.529999999999994,0,-100,0,-60,0,18.709999999999997,0,-5.54,0,-12.33,0,10.01
890802961,6,1.15,-30.97,25.21,-2.46,23.79,41.29,21.51,44.440000000000005,31.919999999999998,37.35,155,0,-20,0,22.12,-14.860000000000001,1,0,20.736122284794824,23.337508200632207,1,1,1,1,4.491376660359549,Bajo,15.229999999999999,0,-13.55,0,-28.04,0,0.29,0,1.49,33960.75,113675.32500000001,0,8.219999999999999,0,-10.18,0,-70.12,0,-58.330000000000005,0,0,0,0.04,0,-17.47,0,6.2700000000000005,0
890802961,6,1.15,-30.97,25.21,-2.46,23.79,41.29,21.51,44.440000000000005,31.919999999999998,37.35,155,0,-20,0,22.12,-14.860000000000001,1,0,20.736122284794824,23.337508200632207,1,1,1,1,4.491376660359549,Bajo,15.229999999999999,0,-13.55,0,-28.04,0,0.29,0,1.49,0,0,33960.75,0,4.51,0,60.529999999999994,0,-100,0,-60,0,18.709999999999997,0,-5.54,0,-12.33,0,10.01
890802978,5,132.88,50,54.97,74.05000000000001,-33.45,16.03,-36.25,53.53,-14.12,-21.62,120,42.42,33.33,0,60,32.690000000000005,1,1,-31.294117647058815,-11.538461538461542,0,0,0,1,8.079437248802067,Bajo,-1.76,7.6499999999999995,0,-8.89,0,3.66,0,7.82,0,0,48743.43,0,-13.61,0,-2244.48,0,-100,0,140,0,0,0,-5.11,0,-10.549999999999999,0,-1.9800000000000002,0
890802978,5,132.88,50,54.97,74.05000000000001,-33.45,16.03,-36.25,53.53,-14.12,-21.62,120,42.42,33.33,0,60,32.690000000000005,1,1,-31.294117647058815,-11.538461538461542,0,0,0,1,8.079437248802067,Bajo,-1.76,7.6499999999999995,0,-8.89,0,3.66,0,7.82,0,19544.975,0,0,0,14.7,0,-5.99,0,0,0,-66.67,0,11.19,0,2.13,0,-11.690000000000001,0,1.81
890802978,5,132.88,50,54.97,74.05000000000001,-33.45,16.03,-36.25,53.53,-14.12,-21.62,120,42.42,33.33,0,60,32.690000000000005,1,1,-31.294117647058815,-11.538461538461542,0,0,0,1,8.079437248802067,Bajo,4.18,0,-11.700000000000001,0,-4.88,0,-2.5,0,-1.7500000000000002,0,48743.43,0,-13.61,0,-2244.48,0,-100,0,140,0,0,0,-5.11,0,-10.549999999999999,0,-1.9800000000000002,0
890802978,5,132.88,50,54.97,74.05000000000001,-33.45,16.03,-36.25,53.53,-14.12,-21.62,120,42.42,33.33,0,60,32.690000000000005,1,1,-31.294117647058815,-11.538461538461542,0,0,0,1,8.079437248802067,Bajo,4.18,0,-11.700000000000001,0,-4.88,0,-2.5,0,-1.7500000000000002,19544.975,0,0,0,14.7,0,-5.99,0,0,0,-66.67,0,11.19,0,2.13,0,-11.690000000000001,0,1.81
890805203,5,-1.09,118.68,-43.04,318.16,-42.41,91.22,-40.35,76.57000000000001,-64.97,154.85999999999999,-81.25,166.67000000000002,-66.67,200,-18.33,59.18,1,1,-17.43589743589744,-27.207465900933236,0,0,0,0,7.923786005829912,Bajo,-10.2,70.97,0,-69.98,0,-2.26,0,4.5600000000000005,0,63514.37,91594.20999999999,0,26.16,0,-350.4,0,-30.659999999999997,0,100,0,0,0,8.7,0,-3.8699999999999997,0,4.130000000000001,0
890805203,5,-1.09,118.68,-43.04,318.16,-42.41,91.22,-40.35,76.57000000000001,-64.97,154.85999999999999,-81.25,166.67000000000002,-66.67,200,-18.33,59.18,1,1,-17.43589743589744,-27.207465900933236,0,0,0,0,7.923786005829912,Bajo,-10.2,70.97,0,-69.98,0,-2.26,0,4.5600000000000005,0,83008.95,0,63514.37,0,8.24,0,-220.44000000000003,0,30.69,0,-50,0,-4.16,0,-23.47,0,-12.15,0,1.7500000000000002
890805203,5,-1.09,118.68,-43.04,318.16,-42.41,91.22,-40.35,76.57000000000001,-64.97,154.85999999999999,-81.25,166.67000000000002,-66.67,200,-18.33,59.18,1,1,-17.43589743589744,-27.207465900933236,0,0,0,0,7.923786005829912,Bajo,-1.55,0,-28.46,0,28.78,0,0.41000000000000003,0,-0.27,63514.37,91594.20999999999,0,26.16,0,-350.4,0,-30.659999999999997,0,100,0,0,0,8.7,0,-3.8699999999999997,0,4.130000000000001,0
890805203,5,-1.09,118.68,-43.04,318.16,-42.41,91.22,-40.35,76.57000000000001,-64.97,154.85999999999999,-81.25,166.67000000000002,-66.67,200,-18.33,59.18,1,1,-17.43589743589744,-27.207465900933236,0,0,0,0,7.923786005829912,Bajo,-1.55,0,-28.46,0,28.78,0,0.41000000000000003,0,-0.27,83008.95,0,63514.37,0,8.24,0,-220.44000000000003,0,30.69,0,-50,0,-4.16,0,-23.47,0,-12.15,0,1.7500000000000002
890805260,4,78.95,-8.82,367.17,-18.16,161.06,-10.24,119.09,18.67,411.84000000000003,-63.519999999999996,216.67000000000002,0,50,0,100,0,1,1,11.76470588235292,9.677419354838722,0,0,0,0,14.713240760035156,Bajo,-13.170000000000002,-8.62,0,-10.93,0,-10.76,0,-3.6700000000000004,0,1982.48,668283.895,0,-51.68000000000001,0,-84.81,0,-99.7,0,0,0,0,0,-4.31,0,-15.9,0,5.220000000000001,0
890805260,4,78.95,-8.82,367.17,-18.16,161.06,-10.24,119.09,18.67,411.84000000000003,-63.519999999999996,216.67000000000002,0,50,0,100,0,1,1,11.76470588235292,9.677419354838722,0,0,0,0,14.713240760035156,Bajo,-13.170000000000002,-8.62,0,-10.93,0,-10.76,0,-3.6700000000000004,0,0,0,1982.48,0,64.96,0,44.4,0,-100,0,100,0,18.9,0,10.65,0,-18.21,0,-6.069999999999999
890805260,4,78.95,-8.82,367.17,-18.16,161.06,-10.24,119.09,18.67,411.84000000000003,-63.519999999999996,216.67000000000002,0,50,0,100,0,1,1,11.76470588235292,9.677419354838722,0,0,0,0,14.713240760035156,Bajo,38.37,0,22.75,0,-11.91,0,12.879999999999999,0,5.33,1982.48,668283.895,0,-51.68000000000001,0,-84.81,0,-99.7,0,0,0,0,0,-4.31,0,-15.9,0,5.220000000000001,0
890805260,4,78.95,-8.82,367.17,-18.16,161.06,-10.24,119.09,18.67,411.84000000000003,-63.519999999999996,216.67000000000002,0,50,0,100,0,1,1,11.76470588235292,9.677419354838722,0,0,0,0,14.713240760035156,Bajo,38.37,0,22.75,0,-11.91,0,12.879999999999999,0,5.33,0,0,1982.48,0,64.96,0,44.4,0,-100,0,100,0,18.9,0,10.65,0,-18.21,0,-6.069999999999999
890902151,5,50,-54.55,56.830000000000005,-33.7,4.55,45.86,30.95,79.91,-20.9,-19.21,257.14,-12,300,0,35.82,-28.57,1,1,-9.452736318407961,57.14285714285714,0,1,0,1,7.008858202182912,Bajo,-11.62,13.309999999999999,0,-36.6,0,2.7199999999999998,0,7.9,0,15203.91,34411.020000000004,0,15.7,0,-74.16,0,-55.82,0,100,0,0,0,-7.86,0,-19.99,0,-0.43,0
890902151,5,50,-54.55,56.830000000000005,-33.7,4.55,45.86,30.95,79.91,-20.9,-19.21,257.14,-12,300,0,35.82,-28.57,1,1,-9.452736318407961,57.14285714285714,0,1,0,1,7.008858202182912,Bajo,-11.62,13.309999999999999,0,-36.6,0,2.7199999999999998,0,7.9,0,0,0,15203.91,0,36.82,0,-71.74000000000001,0,-100,0,-50,0,11.87,0,-1.06,0,-21.15,0,6.7
890902151,5,50,-54.55,56.830000000000005,-33.7,4.55,45.86,30.95,79.91,-20.9,-19.21,257.14,-12,300,0,35.82,-28.57,1,1,-9.452736318407961,57.14285714285714,0,1,0,1,7.008858202182912,Bajo,18.72,0,39.519999999999996,0,0.84,0,-8.42,0,-5.38,15203.91,34411.020000000004,0,15.7,0,-74.16,0,-55.82,0,100,0,0,0,-7.86,0,-19.99,0,-0.43,0
890902151,5,50,-54.55,56.830000000000005,-33.7,4.55,45.86,30.95,79.91,-20.9,-19.21,257.14,-12,300,0,35.82,-28.57,1,1,-9.452736318407961,57.14285714285714,0,1,0,1,7.008858202182912,Bajo,18.72,0,39.519999999999996,0,0.84,0,-8.42,0,-5.38,0,0,15203.91,0,36.82,0,-71.74000000000001,0,-100,0,-50,0,11.87,0,-1.06,0,-21.15,0,6.7
890904646,5,70,7.000000000000001,60.029999999999994,39.019999999999996,-5.87,29.93,5.41,-4.95,-7.68,27.700000000000003,83.48,-6.64,0,0,35.35,19.59,0,0,-20.382032175243047,11.768210817049551,1,1,1,1,5.563390998188895,Bajo,-3.1300000000000003,37.36,0,342.76,0,0.33999999999999997,0,4.36,0,21.895,0,0,-0.47000000000000003,0,-828.98,0,0,0,33.33,0,-29.270000000000003,0,-2.64,0,1.26,0,1.11,0
890904646,5,70,7.000000000000001,60.029999999999994,39.019999999999996,-5.87,29.93,5.41,-4.95,-7.68,27.700000000000003,83.48,-6.64,0,0,35.35,19.59,0,0,-20.382032175243047,11.768210817049551,1,1,1,1,5.563390998188895,Bajo,-3.1300000000000003,37.36,0,342.76,0,0.33999999999999997,0,4.36,0,0,0,21.895,0,15.21,0,-442.67,0,-100,0,100,0,0,0,0.89,0,0.6,0,4.52
890904646,5,70,7.000000000000001,60.029999999999994,39.019999999999996,-5.87,29.93,5.41,-4.95,-7.68,27.700000000000003,83.48,-6.64,0,0,35.35,19.59,0,0,-20.382032175243047,11.768210817049551,1,1,1,1,5.563390998188895,Bajo,-2.8899999999999997,0,8.93,0,-39,0,0.26,0,1.9800000000000002,21.895,0,0,-0.47000000000000003,0,-828.98,0,0,0,33.33,0,-29.270000000000003,0,-2.64,0,1.26,0,1.11,0
890904646,5,70,7.000000000000001,60.029999999999994,39.019999999999996,-5.87,29.93,5.41,-4.95,-7.68,27.700000000000003,83.48,-6.64,0,0,35.35,19.59,0,0,-20.382032175243047,11.768210817049551,1,1,1,1,5.563390998188895,Bajo,-2.8899999999999997,0,8.93,0,-39,0,0.26,0,1.9800000000000002,0,0,21.895,0,15.21,0,-442.67,0,-100,0,100,0,0,0,0.89,0,0.6,0,4.52
890905097,5,252.94,-83.33,486.89,-73.96000000000001,66.29,56.21000000000001,14.069999999999999,73.88,276.79,20.31,2200,-82.61,200,-66.67,158.82,-77.27000000000001,1,1,-26.66666666666667,36.363636363636374,0,0,0,0,14.080198984240642,Bajo,-9.02,-2.09,0,80.61,0,6.21,0,8.52,0,54841.17999999999,47935.675,0,-1.63,0,-329.99,0,14.41,0,-66.67,0,105.45,0,-5.63,0,10.5,0,2.75,0
890905097,5,252.94,-83.33,486.89,-73.96000000000001,66.29,56.21000000000001,14.069999999999999,73.88,276.79,20.31,2200,-82.61,200,-66.67,158.82,-77.27000000000001,1,1,-26.66666666666667,36.363636363636374,0,0,0,0,14.080198984240642,Bajo,-9.02,-2.09,0,80.61,0,6.21,0,8.52,0,58003.36,0,54841.17999999999,0,25.85,0,-251.21000000000004,0,5.7700000000000005,0,0,0,3.25,0,-3.56,0,-22.7,0,6.39
890905097,5,252.94,-83.33,486.89,-73.96000000000001,66.29,56.21000000000001,14.069999999999999,73.88,276.79,20.31,2200,-82.61,200,-66.67,158.82,-77.27000000000001,1,1,-26.66666666666667,36.363636363636374,0,0,0,0,14.080198984240642,Bajo,13.69,0,-20.62,0,-56.36,0,-1.29,0,-2.85,54841.17999999999,47935.675,0,-1.63,0,-329.99,0,14.41,0,-66.67,0,105.45,0,-5.63,0,10.5,0,2.75,0
890905097,5,252.94,-83.33,486.89,-73.96000000000001,66.29,56.21000000000001,14.069999999999999,73.88,276.79,20.31,2200,-82.61,200,-66.67,158.82,-77.27000000000001,1,1,-26.66666666666667,36.363636363636374,0,0,0,0,14.080198984240642,Bajo,13.69,0,-20.62,0,-56.36,0,-1.29,0,-2.85,58003.36,0,54841.17999999999,0,25.85,0,-251.21000000000004,0,5.7700000000000005,0,0,0,3.25,0,-3.56,0,-22.7,0,6.39
890905166,5,-54.67999999999999,-27.08,-2.1,-49.36,116.00999999999999,-30.55,31.09,-6.7299999999999995,276.33,-82.16,-33.33,133.32999999999998,-50,50,-48.480000000000004,-33.040000000000006,1,1,13.660413660413662,-8.183324546207727,1,1,1,1,13.385632376899846,Bajo,-1.23,24.02,0,-29.64,0,-1.15,0,3.27,0,0,34.379999999999995,0,19.93,10.58,-164.35,69.56,-100,0,0,0,0,0,-0.54,-3.2099999999999995,1.09,-0.05,1.94,5.37
890905166,5,-54.67999999999999,-27.08,-2.1,-49.36,116.00999999999999,-30.55,31.09,-6.7299999999999995,276.33,-82.16,-33.33,133.32999999999998,-50,50,-48.480000000000004,-33.040000000000006,1,1,13.660413660413662,-8.183324546207727,1,1,1,1,13.385632376899846,Bajo,3.11,0,-13.58,0,-9.33,0,0.38999999999999996,0,1.9300000000000002,0,34.379999999999995,0,19.93,10.58,-164.35,69.56,-100,0,0,0,0,0,-0.54,-3.2099999999999995,1.09,-0.05,1.94,5.37
890905177,5,67.07,1.8499999999999999,76.83,53.339999999999996,5.84,50.55,42.89,-4.2,-31.869999999999997,76.8,36,17.65,0,25,132.9,-6.32,0,0,39.403279801807535,-8.024041969217933,0,0,0,1,17.328242658350312,Medio,-3.1300000000000003,37.36,0,342.76,0,0.33999999999999997,0,4.36,0,21.895,0,0,-0.47000000000000003,0,-828.98,0,0,0,33.33,0,-29.270000000000003,0,-2.64,0,1.26,0,1.11,0
890905177,5,67.07,1.8499999999999999,76.83,53.339999999999996,5.84,50.55,42.89,-4.2,-31.869999999999997,76.8,36,17.65,0,25,132.9,-6.32,0,0,39.403279801807535,-8.024041969217933,0,0,0,1,17.328242658350312,Medio,-3.1300000000000003,37.36,0,342.76,0,0.33999999999999997,0,4.36,0,0,0,21.895,0,15.21,0,-442.67,0,-100,0,100,0,0,0,0.89,0,0.6,0,4.52
890905177,5,67.07,1.8499999999999999,76.83,53.339999999999996,5.84,50.55,42.89,-4.2,-31.869999999999997,76.8,36,17.65,0,25,132.9,-6.32,0,0,39.403279801807535,-8.024041969217933,0,0,0,1,17.328242658350312,Medio,-2.8899999999999997,0,8.93,0,-39,0,0.26,0,1.9800000000000002,21.895,0,0,-0.47000000000000003,0,-828.98,0,0,0,33.33,0,-29.270000000000003,0,-2.64,0,1.26,0,1.11,0
890905177,5,67.07,1.8499999999999999,76.83,53.339999999999996,5.84,50.55,42.89,-4.2,-31.869999999999997,76.8,36,17.65,0,25,132.9,-6.32,0,0,39.403279801807535,-8.024041969217933,0,0,0,1,17.328242658350312,Medio,-2.8899999999999997,0,8.93,0,-39,0,0.26,0,1.9800000000000002,0,0,21.895,0,15.21,0,-442.67,0,-100,0,100,0,0,0,0.89,0,0.6,0,4.52
890905193,6,56.00000000000001,7.6899999999999995,-38.46,-15.52,-60.550000000000004,-21.560000000000002,4.01,-29.160000000000004,-88.73,-14.96,366.67,14.29,0,50,14.29,21.43,1,1,-26.739926739926734,12.755102040816313,0,0,0,0,18.196674184970643,Medio,-4.75,36.3,0,-4.52,0,-1.77,0,4.3,0,9269.09,301.44,0,18.42,0,-76.44,0,2974.94,0,0,0,0,0,2.02,0,-0.12,0,-0.13999999999999999,0
890905193,6,56.00000000000001,7.6899999999999995,-38.46,-15.52,-60.550000000000004,-21.560000000000002,4.01,-29.160000000000004,-88.73,-14.96,366.67,14.29,0,50,14.29,21.43,1,1,-26.739926739926734,12.755102040816313,0,0,0,0,18.196674184970643,Medio,-4.75,36.3,0,-4.52,0,-1.77,0,4.3,0,19793.19,0,9269.09,0,20.41,0,289.15999999999997,0,113.53999999999999,0,0,0,0,0,-0.01,0,-25.7,0,6.72
890905193,6,56.00000000000001,7.6899999999999995,-38.46,-15.52,-60.550000000000004,-21.560000000000002,4.01,-29.160000000000004,-88.73,-14.96,366.67,14.29,0,50,14.29,21.43,1,1,-26.739926739926734,12.755102040816313,0,0,0,0,18.196674184970643,Medio,7.13,0,-34.96,0,-38.68,0,1.01,0,1.18,9269.09,301.44,0,18.42,0,-76.44,0,2974.94,0,0,0,0,0,2.02,0,-0.12,0,-0.13999999999999999,0
890905193,6,56.00000000000001,7.6899999999999995,-38.46,-15.52,-60.550000000000004,-21.560000000000002,4.01,-29.160000000000004,-88.73,-14.96,366.67,14.29,0,50,14.29,21.43,1,1,-26.739926739926734,12.755102040816313,0,0,0,0,18.196674184970643,Medio,7.13,0,-34.96,0,-38.68,0,1.01,0,1.18,19793.19,0,9269.09,0,20.41,0,289.15999999999997,0,113.53999999999999,0,0,0,0,0,-0.01,0,-25.7,0,6.72
890905198,5,-35.53,-24.490000000000002,246.09,-29.7,436.78999999999996,-6.9,30.740000000000002,28.34,1248.4299999999998,-6.2700000000000005,45.83,-25.71,33.33,-75,6.02,-34.089999999999996,1,1,64.44553725104498,-12.714987714987714,0,1,0,1,17.635908570254788,Medio,-13.059999999999999,21.62,0,-35.53,0,1.4500000000000002,0,6.1899999999999995,0,0,57332.925,0,5.74,17.23,32.17,583.24,-100,0,25,-20,0,17.43,1.91,1.24,-15.45,-16.68,1.09,3.7800000000000002
890905198,5,-35.53,-24.490000000000002,246.09,-29.7,436.78999999999996,-6.9,30.740000000000002,28.34,1248.4299999999998,-6.2700000000000005,45.83,-25.71,33.33,-75,6.02,-34.089999999999996,1,1,64.44553725104498,-12.714987714987714,0,1,0,1,17.635908570254788,Medio,-5.84,0,16.99,0,-17.560000000000002,0,-3.35,0,-3.84,0,57332.925,0,5.74,17.23,32.17,583.24,-100,0,25,-20,0,17.43,1.91,1.24,-15.45,-16.68,1.09,3.7800000000000002
890906211,5,-38.95,26.669999999999998,-33.29,39.39,9.28,10.05,28.08,-35.38,37.51,30.04,84.61999999999999,33.33,33.33,0,-42.15,2.86,0,0,-5.234159779614345,-18.796992481203002,1,1,1,1,13.163818121005967,Bajo,-0.9900000000000001,20.810000000000002,0,36.04,0,-3.51,0,2.52,0,113195.375,90214.805,0,-1.32,0,-22.14,0,25.47,0,200,0,0,0,-7.88,0,-6.68,0,5.5,0
890906211,5,-38.95,26.669999999999998,-33.29,39.39,9.28,10.05,28.08,-35.38,37.51,30.04,84.61999999999999,33.33,33.33,0,-42.15,2.86,0,0,-5.234159779614345,-18.796992481203002,1,1,1,1,13.163818121005967,Bajo,-0.9900000000000001,20.810000000000002,0,36.04,0,-3.51,0,2.52,0,61525.125,0,113195.375,0,35.949999999999996,0,263.27,0,-45.65,0,0,0,18.08,0,6.22,0,-28.810000000000002,0,11.59
890906211,5,-38.95,26.669999999999998,-33.29,39.39,9.28,10.05,28.08,-35.38,37.51,30.04,84.61999999999999,33.33,33.33,0,-42.15,2.86,0,0,-5.234159779614345,-18.796992481203002,1,1,1,1,13.163818121005967,Bajo,-10.71,0,-33.61,0,-75.76,0,-3.4299999999999997,0,0.16,113195.375,90214.805,0,-1.32,0,-22.14,0,25.47,0,200,0,0,0,-7.88,0,-6.68,0,5.5,0
890906211,5,-38.95,26.669999999999998,-33.29,39.39,9.28,10.05,28.08,-35.38,37.51,30.04,84.61999999999999,33.33,33.33,0,-42.15,2.86,0,0,-5.234159779614345,-18.796992481203002,1,1,1,1,13.163818121005967,Bajo,-10.71,0,-33.61,0,-75.76,0,-3.4299999999999997,0,0.16,61525.125,0,113195.375,0,35.949999999999996,0,263.27,0,-45.65,0,0,0,18.08,0,6.22,0,-28.810000000000002,0,11.59
890906344,5,-76.74,190,-48.97,353.96000000000004,119.44,56.54,95.93,27.66,114.56,181.83,11.110000000000001,50,0,50,-70.91,156.25,0,0,25.090909090909076,-11.637931034482762,0,0,0,0,12.78655903146453,Bajo,-11.52,68.27,0,-79.13,0,0.08,0,8.82,0,13277.955,78522.725,0,-8.38,0,-27.810000000000002,0,-83.09,0,-75,0,0,0,-6.2700000000000005,0,-19.580000000000002,0,-9.83,0
890906344,5,-76.74,190,-48.97,353.96000000000004,119.44,56.54,95.93,27.66,114.56,181.83,11.110000000000001,50,0,50,-70.91,156.25,0,0,25.090909090909076,-11.637931034482762,0,0,0,0,12.78655903146453,Bajo,-11.52,68.27,0,-79.13,0,0.08,0,8.82,0,0,0,13277.955,0,47.370000000000005,0,-254.6,0,-100,0,100,0,69.44,0,6.76,0,-11.53,0,6.54
890906344,5,-76.74,190,-48.97,353.96000000000004,119.44,56.54,95.93,27.66,114.56,181.83,11.110000000000001,50,0,50,-70.91,156.25,0,0,25.090909090909076,-11.637931034482762,0,0,0,0,12.78655903146453,Bajo,-0.72,0,-8.08,0,227.24,0,4.37,0,0.5,13277.955,78522.725,0,-8.38,0,-27.810000000000002,0,-83.09,0,-75,0,0,0,-6.2700000000000005,0,-19.580000000000002,0,-9.83,0
890906344,5,-76.74,190,-48.97,353.96000000000004,119.44,56.54,95.93,27.66,114.56,181.83,11.110000000000001,50,0,50,-70.91,156.25,0,0,25.090909090909076,-11.637931034482762,0,0,0,0,12.78655903146453,Bajo,-0.72,0,-8.08,0,227.24,0,4.37,0,0.5,0,0,13277.955,0,47.370000000000005,0,-254.6,0,-100,0,100,0,69.44,0,6.76,0,-11.53,0,6.54
890906346,3,-32.43,4,-8.73,34.77,35.08,29.59,-35.78,15.440000000000001,60.07,73.94,166.67000000000002,-31.25,0,-25,-19.74,-16.39,1,0,18.789473684210513,-19.609079445145017,0,0,0,0,12.454604989661496,Bajo,-6.550000000000001,29.37,0,-35.31,0,-0.24,0,5.81,0,40146.47,93933.85999999999,0,9.53,0,-48.5,0,-57.26,0,0,0,0,0,1.39,0,1.6400000000000001,0,2.11,0
890906346,3,-32.43,4,-8.73,34.77,35.08,29.59,-35.78,15.440000000000001,60.07,73.94,166.67000000000002,-31.25,0,-25,-19.74,-16.39,1,0,18.789473684210513,-19.609079445145017,0,0,0,0,12.454604989661496,Bajo,-6.550000000000001,29.37,0,-35.31,0,-0.24,0,5.81,0,43210.225,0,40146.47,0,32.79,0,-106.82000000000001,0,7.630000000000001,0,300,0,20.95,0,1.9300000000000002,0,-19.24,0,5.2299999999999995
890906346,3,-32.43,4,-8.73,34.77,35.08,29.59,-35.78,15.440000000000001,60.07,73.94,166.67000000000002,-31.25,0,-25,-19.74,-16.39,1,0,18.789473684210513,-19.609079445145017,0,0,0,0,12.454604989661496,Bajo,7.000000000000001,0,-14.63,0,22.259999999999998,0,-0.54,0,1.32,40146.47,93933.85999999999,0,9.53,0,-48.5,0,-57.26,0,0,0,0,0,1.39,0,1.6400000000000001,0,2.11,0
890906346,3,-32.43,4,-8.73,34.77,35.08,29.59,-35.78,15.440000000000001,60.07,73.94,166.67000000000002,-31.25,0,-25,-19.74,-16.39,1,0,18.789473684210513,-19.609079445145017,0,0,0,0,12.454604989661496,Bajo,7.000000000000001,0,-14.63,0,22.259999999999998,0,-0.54,0,1.32,43210.225,0,40146.47,0,32.79,0,-106.82000000000001,0,7.630000000000001,0,300,0,20.95,0,1.9300000000000002,0,-19.24,0,5.2299999999999995
890906560,5,109.38000000000001,53.73,-0.8699999999999999,155.09,-52.65,65.93,-51.970000000000006,-2.41,-61.809999999999995,98.08,-75,0,-66.67,0,127.78,19.509999999999998,0,0,8.789386401326693,-22.259057542031734,0,1,0,1,20.416328235132237,Medio,2.75,95.77,0,-9.46,0,-3.88,0,2.96,0,0,81082.14499999999,0,-1.55,89.44,190.76999999999998,24.26,-100,0,0,0,0,2.8400000000000003,1.69,11.76,-22.36,-11.08,-11.940000000000001,21.81
890906560,5,109.38000000000001,53.73,-0.8699999999999999,155.09,-52.65,65.93,-51.970000000000006,-2.41,-61.809999999999995,98.08,-75,0,-66.67,0,127.78,19.509999999999998,0,0,8.789386401326693,-22.259057542031734,0,1,0,1,20.416328235132237,Medio,-1.37,0,-15.25,0,-24.18,0,9.6,0,8.260000000000002,0,81082.14499999999,0,-1.55,89.44,190.76999999999998,24.26,-100,0,0,0,0,2.8400000000000003,1.69,11.76,-22.36,-11.08,-11.940000000000001,21.81
