nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG
832001465,5,283.2,27.35,66.60000000000001,-7.7299999999999995,-56.52,-27.54,-35.65,-43.9,-77.71000000000001,-0.25,142.86,-2.94,0,0,119.41999999999999,-13.719999999999999,0,0,-42.74074224213065,-32.246481938198166,0,1,0,1,5.0257666283353855,Bajo
832001794,5,110.35,-3.34,125.92000000000002,1.13,7.3999999999999995,4.62,-21.91,-6.03,216.92000000000002,-44.86,-23.080000000000002,-96.67,0,-75,59.919999999999995,-19.46,0,0,-23.973609655257476,-16.68524548177911,1,1,1,1,4.074748747355171,Bajo
832001966,5,-41.13,458.56000000000006,-47.53,1013.34,-10.879999999999999,99.32,-0.76,39.96,-10.620000000000001,293.56,2600,129.63,0,0,-28.08,153.07,0,0,22.172766950434287,-54.69252530467801,0,0,0,0,6.988096374271993,Bajo
832002436,5,25.86,10.9,185.62,-45.76,126.94000000000001,-51.09,-10,29.630000000000003,569.4399999999999,-90.11,62.96000000000001,-22.73,0,-25,7.17,27.169999999999998,1,0,-14.84577484099816,14.665168271735407,1,1,1,1,15.004907895695183,Medio
832007272,6,172.53,10.89,-6.2,38,-65.58,24.45,-39.190000000000005,-16.2,-90.57,80.51,135.29,-22.5,0,0,102.13000000000001,4.21,0,0,-25.832189430336328,-6.021052631578938,0,0,0,1,9.564030333965851,Bajo
832008321,5,157.69,-11.940000000000001,68.78,63.53,-34.5,85.7,-19.55,103.08999999999999,-73.71,56.279999999999994,116.67,-92.31,33.33,-75,55.559999999999995,-8.93,0,0,-39.6351575456053,3.4200968523002695,1,1,1,1,5.672764989163221,Bajo
832009187,5,332.14,13.22,175.47,5.43,-36.26,-6.88,-27.01,-8.24,-39.019999999999996,-21.21,900,180,100,0,172.73000000000002,10,0,0,-36.88955672426747,-2.846715328467153,1,1,1,1,9.629565918825527,Bajo
832010240,5,413.03999999999996,-8.469999999999999,-14.05,3.6700000000000004,-83.25,13.270000000000001,-69.06,-2.44,-90.31,39.910000000000004,177.78,-20,33.33,0,190.91,-9.379999999999999,0,0,-43.29738058551619,-0.9837962962962798,0,1,0,1,13.481947258089841,Bajo
832010436,5,121.6,1.26,70.00999999999999,66.64999999999999,-23.28,64.58,-16.17,63.94,-7.000000000000001,53.269999999999996,204.55,20.9,0,25,69.46,20.990000000000002,0,0,-23.528449622219405,19.48711641350471,1,1,1,1,2.7355045196559447,Bajo
832011441,7,88.46000000000001,-9.950000000000001,458.07000000000005,-81.23,196.12,-79.14999999999999,-23.34,51.970000000000006,1085.52,-96,775,-22.86,33.33,0,60.629999999999995,-24.02,0,0,-14.767796882532537,-15.625173582180762,1,1,1,1,30.242764435309603,Alto
832193904-2,5,215.91,40.29,184.06,-8.66,-10.08,-34.89,-42.07,-37.69,99.78,-48.57,950,19.05,100,0,95.12,-22.5,1,0,-38.23477803123355,-44.75641025641026,1,1,1,1,9.680683122494447,Bajo
835000972,4,0,-92.13,0,165.15,0,3271.18,0,2961.71,0,7336.13,0,800,0,200,0,-94.32000000000001,0,0,0,-27.75974025974025,0,0,0,0,20.20397167468164,Medio
836000386,5,227.91000000000003,36.17,268.40000000000003,-13.81,12.35,-36.71,-37.5,7.2700000000000005,201.82000000000002,-62.050000000000004,128.57,37.5,100,0,196.55,8.14,1,1,-9.562240156517488,-20.585029069767447,0,1,0,1,28.981388980464246,Medio
838000096,5,574.7,8.21,287.35,-31.119999999999997,-42.59,-36.35,-45.989999999999995,40.81,-52.690000000000005,-24.57,125,-23.810000000000002,0,0,476.47,113.27000000000001,0,0,-14.558823529411757,97.07685054219708,0,0,0,0,16.26172053054151,Medio
842000004,5,0,-14.45,0,166.45000000000002,0,211.45000000000002,0,139.13,0,779.9000000000001,0,-32.5,0,0,0,47.44,0,1,0,72.3423998486944,0,1,0,1,8.503841901408272,Bajo
842000144-7,5,151.19,0,42.75,0,-43.169999999999995,0,-58.51,0,-6.8500000000000005,0,2500,0,0,0,98.61,0,1,0,-20.932069510268548,0,0,0,0,0,8.90226133420237,Bajo
843000009-4,5,-64.47,0,-82.24000000000001,0,-50,0,-40.56,0,-58.06,0,-3.5700000000000003,0,0,0,-43.419999999999995,0,1,0,59.26066616018231,0,0,0,0,0,11.675830034848401,Bajo
844001287,4,0,207.64999999999998,0,463.33000000000004,0,83.11,0,189.52,0,33.410000000000004,0,80.65,0,25,0,114.06,0,1,0,-30.420182060390776,0,1,0,1,7.433812471846266,Bajo
844001355,5,49.730000000000004,-29.349999999999998,24.14,7.6,-17.09,52.300000000000004,-2.03,64.5,-14.37,21.310000000000002,35.709999999999994,44.74,0,0,3.09,-21.25,0,0,-31.148087138388636,11.470775095298592,1,1,1,1,4.47751316892868,Bajo
844003225,5,480.94,-7.489999999999999,436.76000000000005,97.99,-7.6,114.02000000000001,-67.39,35.33,753.26,393.82,82.14,-13.73,0,0,148.57,-12.97,1,0,-57.21185316231756,-5.923639824761551,1,1,1,1,18.168625817789216,Medio
844004197-2,5,752.17,0,781.63,0,3.46,0,-19.05,0,-20.580000000000002,0,2900,0,100,0,382.09,0,0,0,-43.4282668291197,0,0,0,0,0,7.681894237787364,Bajo
845000038,5,-5.800000000000001,-9.02,-62.56,41.27,-60.25,55.279999999999994,9.379999999999999,76.88000000000001,-97,72.97,90,-21.05,-20,0,-6.23,12.43,0,0,-0.45644130808745187,23.575357689538755,0,1,0,1,17.518663419970537,Medio
846000253,7,59.540000000000006,-34.43,3081.38,-95.67,1894.1,-93.4,-11.76,0.96,8763.11,-98.3,159.38000000000002,-26.51,0,0,20.57,-41.71,0,0,-24.42533136966126,-11.09273003666279,0,0,0,0,45.41041364077005,Alto
846000471,4,-34.17,-57.53,1.38,-2.77,54.010000000000005,128.92999999999998,10,318.18,213.62,-10.68,31.11,-3.39,0,0,-4.590000000000001,-74.07000000000001,0,0,44.931909318299155,-38.95747599451303,0,0,1,0,6.590167210238563,Bajo
846000474,5,-85.71,34500,-86.21,20265.4,-3.49,-41.14,47.160000000000004,-81.04,-18.87,84.76,100,3000,-50,100,-84.61999999999999,15800,0,0,7.692307692307687,-54.046242774566466,0,0,0,0,6.550499443480697,Bajo
846000678,5,-79.36999999999999,264.29,-61.82,154.62,85.05,-30.099999999999998,92,-16.669999999999998,-36.21,-30.64,-8.51,39.53,0,0,-55.910000000000004,143.9,1,0,113.68224709238537,-33.046389287422286,0,0,0,0,8.31377016214518,Bajo
846001669,5,151.44,20.080000000000002,135.09,-42.95,-6.5,-52.49,0,-44.440000000000005,18.39,-81.01,155.56,-65.22,0,0,97.92,-17.89,0,0,-21.28744423199491,-31.62252765672141,0,0,1,0,5.942494869685515,Bajo
846002309,5,0,-99.72,0,-99.85000000000001,0,-44.800000000000004,0,5.91,0,0,0,-96.3,0,-75,0,-99.3,0,0,0,151.40845070422534,0,0,0,0,9.743859111145223,Bajo
846003357,5,0,736.36,0,540.1,0,-23.47,0,-33.33,0,31.55,0,216.67000000000002,0,300,0,238.98000000000002,0,0,0,-59.46941783345616,0,0,0,0,5.8755497988863326,Bajo
860009555,5,1162.5,-22.23,27.689999999999998,28.46,-89.89,65.18,-80.27,157.37,-87.69,-6.8500000000000005,375,-21.05,0,0,761.11,-9.68,0,0,-31.793179317931795,16.143966547192345,1,1,1,1,9.337804599246965,Bajo
860020094,5,476.91999999999996,-70,244.14,-42.82,-40.35,90.59,-44.22,30.259999999999998,-34.52,884.97,81.25,58.620000000000005,0,0,145.36,-46.22,1,0,-57.470790378006875,79.27170868347342,0,0,0,0,5.945738487415282,Bajo
860020188,5,-79.35,0,-73.07000000000001,0,30.39,0,182.01,0,-72.21,0,-4.17,0,0,0,-25.61,0,0,0,260.2626407756405,0,1,0,1,0,6.069938425000289,Bajo
860020283,2,91.03999999999999,-20.23,49.01,14.790000000000001,-22,43.91,11.110000000000001,35.19,-22.189999999999998,39.58,105.25999999999999,7.6899999999999995,0,0,65.25,-24.03,1,1,-13.49909527672054,-4.763632920979544,1,1,1,1,9.520679231763328,Bajo
860023999,4,-4.7,53.769999999999996,7.470000000000001,70.02000000000001,12.78,10.57,127.27,11.24,-71.3,30.8,-41.94,-83.33,-25,-66.67,23.72,4.15,1,0,29.82350982350981,-32.270515333986836,1,1,1,1,5.295338367369099,Bajo
860024026,6,46.82,1.24,-13.950000000000001,42.35,-41.39,40.61,0.09,45.4,-65.10000000000001,50.93,130.43,-7.55,0,0,38.379999999999995,10.95,0,0,-5.744754041967659,9.59173195830263,1,1,1,1,15.15987949509135,Medio
860024030,5,0,388.46,0,614.37,0,46.25,0,31.25,0,171.44,0,180,0,300,0,120.41,0,0,0,-54.877068937811345,0,0,0,0,7.490813705094902,Bajo
860024766,5,35.96,-32.31,25.19,58.599999999999994,-7.920000000000001,134.32,3,123.30000000000001,-52.410000000000004,226.73999999999998,88.46000000000001,-10.2,0,0,37.24,-5.47,0,0,0.9380317219705336,39.65804992026112,0,0,0,0,4.061435696659597,Bajo
860035447,6,57.589999999999996,35.94,23.78,119.97,-21.46,61.809999999999995,-24.13,36.870000000000005,-60.83,184.61,53.849999999999994,5,0,0,16.43,4.15,0,0,-26.123818947286736,-23.387902449787624,1,0,1,1,4.474954316335172,Bajo
860037592,4,32.29,-29.270000000000003,115.33,87.89,62.77,165.63000000000002,33.33,171.68,109.55999999999999,283.52,81.82000000000001,5,0,0,33.33,-19.23,0,0,0.7887090078871006,14.186078006500535,0,1,0,0,6.921224216362557,Bajo
860060016,5,12300,-33.06,22116.82,50.2,79.17,124.4,-24.11,149.31,0,129.63,1800,10.530000000000001,300,0,7000,-22.54,0,0,-42.74193548387096,15.730527744781941,0,0,0,0,14.65413196844668,Bajo
86011087-1,4,0,96.19,0,83.44,0,-6.5,0,0,0,-14.979999999999999,0,27.27,0,0,0,36.84,0,1,0,-30.250383239652535,0,0,0,0,8.828499221157706,Bajo
881862576,5,100,62.2,-30.25,20.95,-65.12,-25.430000000000003,37.9,-34.07,-85.08,-29.01,200,18.52,0,33.33,18.75,42.11,0,0,-40.625,-12.38622872971904,1,1,1,1,28.09245037359714,Medio
890000400,5,8.35,-34.58,-57.37,-24.099999999999998,-60.660000000000004,16.02,0,46.67,-83.91999999999999,2.7199999999999998,86.67,3.5700000000000003,0,0,18.18,-16.669999999999998,1,1,9.069668649107898,27.380952380952394,1,1,1,0,23.193573248027715,Medio
890000448,6,113.33,5.86,630.91,-66.47999999999999,242.60999999999999,-68.33,-5.01,10.5,1537.17,-80.83,0,0,-33.33,50,63.63999999999999,-4.44,0,0,-23.29545454545454,-9.73349733497335,1,1,1,1,26.06762957211414,Medio
890000600,4,124.32000000000001,-29.38,58.29,-9.47,-29.43,28.189999999999998,-35.46,17.330000000000002,-38.89,101.71,-50,50,0,0,141.86,-17.31,0,0,7.820268136943054,17.098002427988067,0,1,0,1,26.581228139629303,Medio
890000671,6,-3.45,471.42999999999995,-23.27,662.26,-20.53,33.4,-49.75,18.08,39.06,286.21,550,169.23,-25,33.33,-10.26,135.71,0,0,-7.051282051282048,-58.75,1,1,1,1,15.151403569182365,Medio
890000905,5,41.510000000000005,34.67,29.799999999999997,32.43,-8.27,-1.66,6.41,25.3,-1.7500000000000002,-29.14,92.31,-44,0,-33.33,103.03,62.69,0,0,43.474747474747446,20.80685680508352,1,1,1,1,35.65965818214683,Alto
890000992,6,14.940000000000001,621,-46.75,646.5799999999999,-53.669999999999995,3.55,-67.25,172.29000000000002,-28.03,-59.5,150,380,-66.67,300,-6.9,335.19,0,0,-18.999999999999982,-39.64144449581342,0,0,0,0,6.020473581732517,Bajo
890001006,5,316.67,-17.560000000000002,102.13000000000001,3.61,-51.49,25.679999999999996,-52.64,45.97,-36.7,-1.01,450,-13.639999999999999,0,0,84.61999999999999,-7.5,1,0,-55.692307692307686,12.196765498652272,1,1,1,1,24.877221721869773,Medio
890001098,7,145.38,-19.52,113.27000000000001,9.77,-13.08,36.4,-11.709999999999999,45.93,-12.16,13.68,366.67,-28.57,0,33.33,29.580000000000002,-7.61,1,1,-47.19274551418098,14.801110083256264,0,0,0,1,5.149222164825122,Bajo
890001605,7,1780,45.739999999999995,3252.7799999999997,59.51,78.34,9.45,-11.360000000000001,69.23,489.97,-45.019999999999996,-50,1100,0,200,760,67.44,0,0,-54.255319148936174,14.88711593956884,0,0,0,0,11.478390979327843,Bajo
890001824,6,28.89,-15.52,16.09,544.03,-9.93,662.3199999999999,-45.5,43.1,44.32,3308.9700000000003,250,14.29,0,0,1.59,-21.88,1,0,-21.182266009852224,-7.52551020408162,0,1,0,1,30.23026346319516,Alto
890103002,4,0,-40.12,0,35.03,0,125.49999999999999,0,60.51,0,346.64,0,60,0,0,0,-2.19,0,1,0,63.34897609132351,0,0,0,1,7.359262487924835,Bajo
890103406,4,0,-79.25,0,-60.28,0,91.39,0,800,0,-16.150000000000002,0,-87.5,0,-66.67,0,-86.21,0,0,0,-33.54231974921629,0,0,0,0,46.77170012764191,Alto
890200500,7,384.32,-77.12,708.87,-6.72,67.01,307.69,155.06,290.76,25.119999999999997,98.52,492.31,-32.47,100,0,172.45999999999998,-78.02,0,0,-43.745321856287426,-3.9399624765478425,0,1,0,1,15.574653082932153,Medio
890200965,5,105.47999999999999,-0.67,62.870000000000005,5.94,-20.74,6.65,-39.32,10,6.279999999999999,58.15,229.99999999999997,-33.33,33.33,-25,40.38,-1.37,1,0,-31.679487179487165,-0.707915785602653,0,1,0,0,10.037071331713483,Bajo
890201724,5,0,103.23,0,174.32000000000002,0,34.98,0,30,0,16.470000000000002,0,0,0,0,0,45.1,0,1,0,-28.602552131963897,0,0,0,0,7.957869400909624,Bajo
890201933,5,-13,24.14,24.84,-1.69,43.49,-20.810000000000002,59.72,-30.43,40.39,8.7,90.91,-33.33,0,0,-6.45,-15.52,1,1,7.526881720430101,-31.944444444444432,1,1,1,1,12.009755090971456,Bajo
890202002,5,-4.87,-25.979999999999997,43.85,-12.8,51.22,17.82,-10.24,58.830000000000005,167.04000000000002,-21.64,200,-20.51,-25,33.33,23.330000000000002,-40.54,0,0,29.64566929133856,-19.666474985623918,0,1,0,1,9.70701798974166,Bajo
890202024,6,7600,428.57000000000005,-61.72,694.9499999999999,-99.5,50.4,-99.76,-51.15,0,483.04,3600,64.86,300,0,6100,224.18999999999997,0,0,-19.480519480519476,-38.666085440279,0,0,0,0,22.608587045949527,Medio
890202066,5,69.57,-19.23,89.85,7.68,11.959999999999999,33.32,-5.45,38.46,47.349999999999994,16.96,39.129999999999995,-9.379999999999999,0,0,50,-25.929999999999996,0,0,-11.538461538461542,-8.289241622574961,0,1,0,1,19.8106119095612,Medio
890203222,5,692.31,-22.82,2433.02,-89.95,219.70000000000002,-86.98,-18.29,-6.76,1015.45,-95.00999999999999,1400,23.330000000000002,-20,0,333.33,-13.19,1,0,-45.307443365695796,12.474946437210587,0,1,0,1,27.873473667653865,Medio
890203242,6,875,-41.54,324.96999999999997,480.02000000000004,-56.410000000000004,892.14,-86.27,154.04,76.52,2299.83,1800,-52.629999999999995,300,-50,174.74,0.38,0,1,-71.82186234817813,71.70800564629967,0,1,0,1,26.514233132389947,Medio
890203373,5,123.53,-19.08,44.16,47.089999999999996,-35.510000000000005,81.76,-13.04,11.04,-42.29,116.21,500,27.779999999999998,0,0,80.77,-32.98,0,0,-19.12955465587044,-17.176959003632597,0,1,1,1,15.10090854959627,Medio
890203436,5,56.92,102.21000000000001,72.22,86.69,9.75,-7.670000000000001,-6.81,-10.72,294.63,-13.669999999999998,5900,-16.669999999999998,0,0,4.859999999999999,51.66,0,0,-33.176742919389966,-24.999397953040347,0,1,0,1,7.714853937816461,Bajo
890203551,5,-45.65,-41.260000000000005,-18.01,-10.639999999999999,50.849999999999994,52.14,114.58999999999999,90,21.32,37.31,24.32,-60.870000000000005,0,-25,-12.3,-38.32,0,0,61.360019099156446,5.012744265080715,1,0,1,1,10.612008730024566,Bajo
890203563,6,47.06,-27,490.00000000000006,-72.23,301.2,-61.96,42.66,8.260000000000002,1416.89,-89.29,280,-15.790000000000001,0,0,30.95,-36.36,0,0,-10.952380952380947,-12.826899128269009,1,0,0,0,35.82525349557683,Alto
890203887,5,-33.33,32.98,-4.15,44.190000000000005,43.769999999999996,8.43,-2.35,28.57,95.36,-11.219999999999999,89.47,22.220000000000002,0,0,-34.62,37.25,1,1,-1.9230769230769384,3.2156862745098325,0,0,1,1,13.035437733468486,Bajo
890204360,5,353.62,-0.64,405.42999999999995,60.08,11.42,61.11,-21.18,16.669999999999998,80.81,225.64000000000001,3800,20.51,100,0,89.58,23.080000000000002,0,0,-58.20686900958466,23.868414543655714,0,1,0,0,10.751296892569423,Bajo
890204581,5,106.45,25,89.46,-3.0700000000000003,-8.23,-22.45,-0.08,-24.490000000000002,-34.77,-4.68,25,0,0,0,37.04,27.029999999999998,0,0,-33.62268518518518,1.6216216216216273,1,1,1,1,12.465842014478595,Bajo
890204659,5,65.93,-9.379999999999999,89.64999999999999,169.48000000000002,14.299999999999999,197.36,8.18,1.37,24.34,2692.44,53.33,-15.22,0,0,6.74,-12.629999999999999,0,0,-35.66914125200642,-3.593466424682401,1,1,1,1,21.129495192528264,Medio
890204672,4,43.75,2.17,53.02,-14.21,6.45,-16.04,9.47,-29.49,7.4399999999999995,10.37,0,-22.220000000000002,-33.33,50,22.73,0,1,1,-14.624505928853749,-2.127659574468077,0,1,0,1,17.52205189288512,Medio
890204789,5,57.21000000000001,-14.44,36.34,3.5700000000000003,-13.270000000000001,21.060000000000002,-2.96,29.73,-15.93,17.07,170,-31.480000000000004,0,0,40.5,-15.879999999999999,1,0,-10.629017447199274,-1.680672268907557,0,1,0,1,4.63684621988956,Bajo
890204895,5,110.87,36.08,304.3,29.03,91.73,-5.19,89.79,-20.96,71.07,89.03999999999999,92.31,-96,0,-75,76.47,-13.33,0,0,-16.312916919345042,-36.31313131313132,1,0,1,0,24.83167273911552,Medio
890205335,2,6.1,-45.129999999999995,-7.969999999999999,-27.54,-13.26,32.06,12.35,61.95,-51.800000000000004,55.98,180,-34.29,0,-20,0,-15.18,0,0,-5.75221238938054,54.59389400921659,1,1,1,1,10.061603449169617,Bajo
890205456,5,25.45,111.58999999999999,-25.380000000000003,36.18,-40.52,-35.64,0.5,16.900000000000002,-55.65,-74.38,350,-46.67,0,0,44.93,72,0,1,15.521949170342353,-18.71232876712329,1,0,1,0,10.872585451813993,Bajo
890205516,5,362.9,-11.85,295.71999999999997,23.189999999999998,-14.510000000000002,39.75,7.489999999999999,0,-25.7,112.52,183.32999999999998,-27.450000000000003,0,0,281.4,-31.1,0,1,-17.607973421926925,-21.837944664031617,0,0,0,1,6.9140482680475435,Bajo
890205627,5,5.43,8.82,5.57,2.79,0.13,-5.54,17,0,14.27,-27.529999999999998,428.57000000000005,-10.81,0,0,33.33,-8.7,1,0,26.470588235294134,-16.098707403055236,1,1,1,1,8.959829050067647,Bajo
890205655,5,94.19999999999999,-26.87,40.62,34.300000000000004,-27.589999999999996,83.63000000000001,-0.18,100.8,-26.56,52.2,88.89,-14.71,0,0,10.530000000000001,7.140000000000001,0,0,-43.08719560094265,46.50145772594752,0,0,0,0,16.47498889898909,Medio
890210222,5,154.72,-18.52,39.39,23.169999999999998,-45.28,51.160000000000004,-45.050000000000004,5.42,-62.260000000000005,49,2300,4.17,0,0,87.5,-20,1,0,-26.388888888888896,-1.8181818181818188,0,0,0,0,13.025312335455812,Bajo
890303448,5,55.50000000000001,28.12,-3.73,109.39000000000001,-38.09,63.43,-8.709999999999999,6.13,-76.61,395.25,30.769999999999996,417.65,50,33.33,17.990000000000002,68.89999999999999,1,1,-24.12438470276411,31.826293872694823,1,1,1,1,4.693438023862171,Bajo
890305496,5,0,-50.31,0,441.8,0,990.2900000000001,0,330.94,0,1976.05,0,145.45,0,33.33,0,-66.43,0,1,0,-32.44268077601411,0,1,0,1,31.106149729740626,Alto
890306950,4,0,63.690000000000005,0,20.630000000000003,0,-26.31,0,-20.630000000000003,0,-31.430000000000003,0,26.83,0,0,0,20.48,0,0,0,-26.39649507119386,0,0,0,0,25.63756977408855,Medio
890307040,5,73.02,37.92,-17,24.21,-52.03,-9.94,-59.84,0,-59.07,0.84,140,-8.33,0,50,16.919999999999998,-6.58,0,0,-32.42060691601976,-32.26455829151593,0,0,0,0,7.939640928176974,Bajo
890309115,4,0,-33.94,0,75.87,0,166.23000000000002,0,160.20000000000002,0,94.75,0,172.73000000000002,0,33.33,0,1.87,0,0,0,54.20560747663552,0,1,0,1,19.090363844456864,Medio
890312380,5,20200,-35.96,6749.72,-2.92,-66.25999999999999,51.6,-87.83,128.57,0,12.629999999999999,500,200,100,100,9300,-14.89,1,1,-53.69458128078818,32.89689034369887,0,0,0,0,10.246786942658318,Bajo
890397282,5,190,21.84,52.42,13.41,-47.44,-6.92,-40,5.42,-53.459999999999994,-59.74,150,-40,33.33,0,79.31,-1.92,1,1,-38.168846611177166,-19.502902757619744,0,0,0,0,12.565336051883737,Bajo
890480113,5,4.760000000000001,-4.55,11.26,4.83,6.2,9.82,-4.79,5.029999999999999,26.71,42.82,288.89,-25.71,0,0,20,-20.369999999999997,0,0,14.54545454545455,-16.578483245149922,0,0,0,0,29.89213588219051,Medio
890500810,5,155.32,9.17,160.42000000000002,106.5,2,89.16,-36.77,20.47,207.45,461.92,27.779999999999998,0,-20,25,20.3,7.5,1,1,-52.88220551378446,-1.5267175572518998,0,1,0,1,12.794606815809278,Bajo
890501019,5,178.02,249.01,7.75,40.21,-61.24000000000001,-59.830000000000005,-58.03,-37.5,-58.18,11.48,34.38,11.63,0,0,154.81,40,0,0,-8.349802371541504,-59.88674971687429,1,1,1,1,9.707726584287894,Bajo
890501438,5,50.74999999999999,50,38.440000000000005,26.39,-8.17,-15.740000000000002,-4.5600000000000005,18.16,14.24,-5.8999999999999995,133.32999999999998,36.51,0,0,9.22,0,0,0,-27.54937696024412,-33.333333333333336,1,1,1,1,12.567708364751564,Bajo
890680014-9,3,-67.94,263.24,-67.23,90.39,2.1999999999999997,-47.589999999999996,309.58,-48.82,-86.77,-34.75,-50,188.89000000000001,-40,33.33,-62.39,103.25,1,1,17.317133647408877,-44.04519938056522,0,0,0,0,11.941680157510245,Bajo
890680025,5,-99.42999999999999,199200,-96.57,767618.05,496.03000000000003,285.21000000000004,1051.99,28.34,0,0,0,7600,-50,300,-99.07000000000001,110300,0,0,62.61682242990656,-44.60612142498746,0,0,0,0,6.753574723672604,Bajo
890680027,5,134.99,-51.300000000000004,185.44,-43.57,21.47,15.870000000000001,42.11,70.02000000000001,354.19,-74.94,182.35,-66.67,0,0,95.25,-17.169999999999998,0,0,-16.909683426443202,70.07457693500218,1,1,1,1,5.24598938439094,Bajo
890680032,5,26.13,1.38,35.160000000000004,15.379999999999999,7.16,13.81,20.24,18.81,12.509999999999998,-11.51,69.23,-50,0,-25,6.13,-9.25,0,0,-15.85431989967121,-10.48495062292294,0,0,0,0,3.792203247699534,Bajo
890680033,5,122.22,-5.43,53.72,49.94,-30.830000000000002,58.550000000000004,115.99999999999999,38.89,-83.85000000000001,957.85,57.99999999999999,-16.46,0,0,117.96,-8.43,1,1,-1.9183673469387763,-3.1705081638888077,0,1,1,1,8.683128074583301,Bajo
890700568,4,13900,143.57,120.8,263,-98.42,49.03,-98.97,0,0,95.57,2000,66.67,300,0,7000,63.38,0,0,-49.28571428571429,-32.923051505514024,0,0,0,0,9.190118681853578,Bajo
890700694,5,0,1.76,0,23.32,0,21.19,0,15,0,-6.98,0,30.91,0,25,0,-14.19,0,0,0,-15.6772334293948,0,0,0,0,10.847762128368776,Bajo
890700901,5,120.91000000000001,-14.97,19.74,39.37,-45.800000000000004,63.92,-21.57,83.91999999999999,-85.55,151.33,242.85999999999999,2.08,25,-20,36.84,14.530000000000001,1,1,-38.055983331823526,34.70016263538531,0,0,0,1,6.811693398684946,Bajo
890700907,4,0,-5,0,33,0,40,0,89.37,0,24.75,0,-20,0,0,0,7.89,0,1,0,13.573407202216071,0,0,0,0,14.602787681226772,Bajo
890700967,5,246.60999999999999,14.91,231.51000000000002,14.530000000000001,-4.36,-0.33,-27.529999999999998,14.99,1.69,-14.66,5500,7.140000000000001,-20,25,120.69000000000001,-9.379999999999999,1,0,-36.32914594047719,-21.13696808510639,1,1,1,1,8.662990646512297,Bajo
890701010,5,58.230000000000004,0,-6.1899999999999995,-41.07,-40.71,-41.07,-4.21,-40.910000000000004,-70.09,-10.17,71.43,-87.5,33.33,-75,19.7,-13.919999999999998,0,0,-24.35151515151516,-13.924050632911388,1,0,0,0,10.539200763675758,Bajo
890701033,5,147600,-57.89,534059.4,-7.180000000000001,261.65,120.41,-6.370000000000001,67.84,0,43.169999999999995,9700,-14.29,300,25,29500,-29.73,1,1,-79.95937711577523,66.86364821413055,1,1,1,1,14.826867563222624,Bajo
890701078,5,57.69,15.61,-7.13,-10.38,-41.11,-22.48,-38.78,-10.83,-28.810000000000002,-17.78,78.57,16,-25,33.33,-5.62,22.62,1,1,-40.14798574952042,6.062889290737394,0,0,0,0,19.292896161825045,Medio
890701300,5,0,16.919999999999998,0,35.85,0,16.2,0,35.6,0,-46.71,0,10,0,25,0,5.1,0,0,0,-10.104211897524962,0,0,0,1,7.381799039417904,Bajo
890701353-2,7,-6.660000000000001,18.98,-17.66,97,-11.78,65.57,3.91,28.310000000000002,-1.05,25.82,333.33,192.31,100,0,27.76,5.11,1,1,36.86914468020459,-11.657843800284507,1,1,1,1,5.2042831507743115,Bajo
890701435,5,5375,0,297.96999999999997,4.3,-92.73,4.3,-64.48,102.49999999999999,-89.86,-56.18,1100,25,50,0,1875,5.06,0,0,-63.926940639269404,5.063291139240511,0,0,0,0,12.083556987291132,Bajo
890701490,5,12200,19.509999999999998,81.12,28.810000000000002,-98.53,7.779999999999999,-99.11999999999999,33.33,0,-1.63,100,0,100,0,5200,64.14999999999999,0,0,-56.91056910569105,37.3507893723527,0,0,0,0,14.52826095578472,Bajo
890701543,5,3533.33,5.5,2175.26,13.69,-37.38,7.76,-65.62,51.519999999999996,3820.4500000000003,27.52,1900,-5,200,0,1800,-3.51,1,1,-47.706422018348626,-8.543096872616317,0,0,0,0,14.386418912746239,Bajo
890701715,5,0,-21.349999999999998,0,83.82,0,133.71,0,165,0,432.9,0,45.71,0,0,0,-1,0,1,0,25.86914378029077,0,0,0,0,8.415712382711124,Bajo
890701718,5,68.15,76.49000000000001,23.830000000000002,40.22,-26.36,-20.549999999999997,-35.010000000000005,-52.05,-16.6,-6.34,47.06,34,-20,0,25.09,27.250000000000004,1,1,-25.60762907299088,-27.900808026249212,1,1,1,1,11.056349443813914,Bajo
890701922,5,0,18.81,0,69.26,0,42.46,0,2.27,0,112.09,0,229.99999999999997,0,100,0,8.82,0,1,0,-8.406862745098032,0,0,0,0,17.653415672428725,Medio
890702080,5,0,502.78000000000003,0,1059.53,0,92.36999999999999,0,64.14,0,200.63,0,141.67000000000002,0,33.33,0,182.76,0,0,0,-53.09073573812173,0,0,0,1,8.801712969841876,Bajo
890702190,5,1356.25,33.050000000000004,87.17,28.720000000000002,-87.15,-3.25,-60.67,-23.78,-88.18,26.85,114.29,-93.33,50,-66.67,643.75,-26.05,1,1,-48.927038626609445,-44.41854161019246,1,1,0,1,11.50259146593135,Bajo
