nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion,ine_coberturaNeta_m,ine_tasaDesercion_m,ine_tasaRepitencia_m,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaCritica_m,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
800139366,6,1589,51124901272,32174261.341724355,3750000,288445326.7793909,83,5,411,0,0,25.865324103209563,11.755468996708007,Bajo,0,8164,272.6666666666667,567.8333333333334,0,0,5291.4,5391.4,430830146666.6667,6841543333.333333,79.054,78.16,2,74.67666666666668,14.766666666666667,97.89833333333333,2030293567
800139704,5,300,2900845588,9669485.293333333,9000000,8400268.484933501,34,4,127,45.666666666666664,47.21818374842777,42.333333333333336,8.529500140749576,Bajo,10.03348502313141,8435.5,234.33333333333334,209.33333333333334,1068,7424,4140.4,4495,12252801666.666666,693400000,56.772000000000006,74.70979166666666,1,5.69,25.033333333333335,13367.691666666666,94606191
800143438,3,647,10685260298,16515085.468315301,7425819,46104046.816259705,46,4,250,100,100,38.639876352395675,8.411545086498458,Bajo,2.9848434445824026,8906.166666666666,396.8333333333333,759.6666666666666,1240,7104,4262.4,4571,30048558333.333332,-1322403333.3333333,67.228,68.18,3.5,10.723333333333333,44.16166666666667,67400.325,1062609712.395
800150497,5,553,12438739363,22493199.57142857,4200000,189854630.14265835,61,4,201,4.159132007233273,4.598109843038441,36.34719710669078,20.517886090700717,Bajo,0.04581091159291576,9477.5,482.5,63.5,1533,6984,4508.6,4700.4,22781591666.666668,7583228333.333333,70.826,81.83083333333333,3.3333333333333335,8.456666666666667,48.28,96032.025,2560412050.3333335
800152970,5,865,15909033911,18391946.717919074,8400000,31261142.379410457,79,5,291,0,0,33.641618497109825,7.135774165956813,Bajo,10.139176821883595,7959.666666666667,215.66666666666666,71.16666666666667,730,7479,5474.6,5388.6,15339771666.666666,822128333.3333334,83.162,68.3075,1.5,6.703333333333333,38.891666666666666,49531.51666666667,1753492541.95
800154347,5,2840,13580414124,4781835.95915493,1792000,13470396.433860326,57,5,326,0,0,11.47887323943662,8.11554182559662,Bajo,0.654268141802466,10322,226.83333333333334,240,1218,7098,4415.2,4633.6,60107108333.333336,2949655000,67.538,55.42125,4.75,12.413333333333334,59.83166666666666,62960.619999999995,1656875485.42
800155000,4,689,14522085442,21077047.08563135,4631218,212667620.30495048,97,4,185,100,100,26.850507982583455,25.87424843390292,Bajo,0,7553.166666666667,245.66666666666666,67.66666666666667,695,7210,4350,4642.4,512518611666.6667,24612505000,73.684,43.19625,6,60.75833333333333,26.678333333333335,49284.306666666664,6419288295.865
800155633,6,121,1366846147,11296249.14876033,8400000,14315553.795465507,8,1,50,78.51239669421489,88.56951615637834,41.32231404958678,17.41795528765566,Bajo,6.971280155915112,8164,272.6666666666667,567.8333333333334,0,0,5291.4,5391.4,430830146666.6667,6841543333.333333,79.054,78.16,2,74.67666666666668,14.766666666666667,97.89833333333333,2030293567
800160400,5,499,6484366544,12994722.533066133,3500000,76442925.90590048,23,3,133,0,0,26.65330661322645,23.760501049202272,Bajo,9.693036469427094,10259.833333333334,317.6666666666667,140,628,7025,4974,5205.4,13201385000,-3632485000,70.31,60.3875,3.5,7.875,48.26166666666667,28709.34833333333,432869189.8866667
800165050,5,224,2443178604,10907047.339285715,6270947.5,19064099.9581497,18,4,132,100,100,58.92857142857143,9.60827080134679,Bajo,0.6156054714217094,10643,277.8333333333333,316.5,2269,7167,4192.4,4489,11367341666.666666,-164256666.66666666,63.602,68.59444444444445,1.3333333333333333,4.42,17.066666666666666,51902.253333333334,311166225
800174123,5,127,4834560815,38067407.99212598,8284160,110020037.20400201,38,3,77,0,0,60.629921259842526,22.032247664028997,Bajo,0,8208.666666666666,125.16666666666667,106.33333333333333,582,6790,4933.2,5015.4,22783690000,3538153333.3333335,71.514,71.09625,1.6666666666666667,7.571666666666667,54.365,50060.791666666664,2944984684.035
800174375,6,2285,29366967955,12852064.750547046,4500000,37922933.76365148,87,4,483,35.75492341356674,39.44456048969731,21.13785557986871,6.351864979883385,Bajo,9.193986496973185,8790.5,253.5,350.3333333333333,452,6738,5162,5131.6,17259530000,-720163333.3333334,70.606,75.6475,2,7.416666666666667,38.635,76380.295,589264190.23
800174995,5,4230,64570311694,15264849.100236407,3064089,65943931.73894597,133,4,705,81.725768321513,77.92598263185333,16.666666666666664,15.407124992511259,Bajo,7.36894727513823,8046.166666666667,353.8333333333333,208,206,6830,4919.6,5198.8,403741480000,-9385448333.333334,76.358,0,0,68.05833333333334,18.076666666666668,11.459999999999999,0
800182136,4,219,3809507962,17395013.525114156,6930000,32588984.31319073,22,3,87,3.1963470319634704,3.8928911943300464,39.726027397260275,23.36619295680765,Bajo,0,7558.166666666667,441.5,82.5,1008,7069,4388.2,4526,22976910000,-1565980000,71.682,67.124375,2.4,6.423333333333333,34.045,62004.238333333335,354525408.1666667
800191643,5,1815,55409219478,30528495.58016529,8000000,129035046.27044725,77,4,529,30.74380165289256,23.806810794794718,29.146005509641874,10.583506334877532,Bajo,2.4860111194363856,9251.333333333334,474.3333333333333,43.833333333333336,1662,7071,4541.4,4757.4,72345215000,5524776666.666667,72.412,63.52625,7.25,10.311666666666667,63.781666666666666,66863.59833333333,2741294039.636667
800193392,5,313,2871809432,9175110.006389776,4440000,21685285.046037655,34,3,142,15.015974440894569,14.37858899684817,45.367412140575084,13.317804320118311,Bajo,4.7207012312355605,12708.833333333334,426.3333333333333,214.66666666666666,635,6551,4455,4834.6,10398265000,-23836666.666666668,65.976,51.49729166666667,1.6666666666666667,5.615,25.465,368512.37166666664,352915122
800193490,5,339,3038638743,8963536.115044247,5000000,16161292.37366289,47,4,136,0,0,40.117994100294986,8.62828476929607,Bajo,6.392864466943839,9013.666666666666,369.3333333333333,43.166666666666664,1105,7782,4888.2,4984,11483086666.666666,534471666.6666667,66.776,76.133125,1.4,8.1466666666666665,36.05833333333333,137925.16333333333,417171790.5
800193912,5,821,13653204083,16629968.432399513,5170000,111221360.25124283,23,3,387,99.87819732034104,78.46683868396403,47.137637028014616,15.346811412097258,Bajo,1.25696539337853,9463.833333333334,184.66666666666666,353.5,1348,7202,5022.6,4989,47946943333.333336,5616451666.666667,73.04,66.593125,3.5,10.376666666666667,59.31666666666666,99283.99,3084570488.35
800194328,6,562,7329872576,13042477.893238435,7883000,41985272.647921234,36,4,132,0.1779359430604982,0.012278521770580912,23.487544483985765,13.539328250237903,Bajo,0.7401292528504214,9279.333333333334,189,162,1072,8010,4963.4,4922.6,9742941666.666666,1103943333.3333333,63.522,66.776875,1.3333333333333333,4.798333333333334,29.545,35073.13333333333,277528999.18
800194627,5,386,6762391515,17519149.002590675,12105000,32121645.484757304,6,4,140,9.067357512953368,6.810379271570466,36.26943005181347,9.864901034842559,Bajo,3.4603381621353844,8448.166666666666,485,454,1052,6738,4579.6,4820.8,15279245000,-749808333.3333334,72.044,69.17750000000001,3,6.6433333333333335,41.52333333333333,115044.75833333333,0
800196939,5,7380,76579480940,10376623.433604335,3120000,49407898.324099034,40,4,1835,0,0,24.864498644986448,2.460821184880156,Bajo,29.259130555582228,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800197177,5,1102,73395416374,66602011.228675134,10671000,326208170.55326766,68,4,242,0,0,21.960072595281307,15.508654878273468,Bajo,23.098374623839494,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800201197,4,459,25519954175,55599028.7037037,7882150,163494177.54475883,21,3,227,0.2178649237472767,0.003158759590523442,49.45533769063181,23.092744631738743,Bajo,0,8373.166666666666,164.83333333333334,307.5,1682,6909,4793.6,4857,73468940000,7450811666.666667,76.286,77.206875,6.25,11.25,55.501666666666665,240355.38666666666,2674164259.85
800202398,5,165,1151787030,6980527.454545454,2500000,15397889.609429637,24,3,91,71.51515151515152,56.098147502147164,55.15151515151515,15.666498962537693,Bajo,3.0855924816372036,7213.166666666667,316.1666666666667,658.3333333333334,1145,6800,4395.6,4751.2,7103880000,151111666.66666666,62.722,84.04888888888888,1.5,3.7649999999999997,19.668333333333333,51229.495,271331711
800204153,5,3761,84908681477,22576091.8577506,4025520,116510219.33539319,90,4,795,0,0,21.137995214038817,9.121322033077663,Bajo,5.490829179945628,9116.666666666666,304.1666666666667,425,1153,7372,4545,4729,187850230000,6855521666.666667,71.934,71.44624999999999,8,65.31666666666666,23.763333333333335,64024.291666666664,6878341943.43
800209488-1,1,346,24193432161,69923214.3381503,4383600,186752634.2540586,53,4,311,63.005780346820806,3.305275480049736,89.88439306358381,8.047214289286448,Bajo,0,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800209710,1,2250,8998938632,3999528.280888889,1914144,13514401.550316533,1,4,461,0.08888888888888889,0.14316688363877264,20.48888888888889,4.468631703631183,Bajo,0,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800212070,5,85,1056232004,12426258.870588236,7000000,20415956.716086138,20,3,58,52.94117647058824,43.46611334075804,68.23529411764706,14.735253411080128,Bajo,0,9652.166666666666,338.1666666666667,171.66666666666666,856,6824,4923,4995,13529881666.666666,3043645000,72.41199999999999,75.87625,3,6.0216666666666665,22.388333333333332,98735.06833333333,132466580.62333333
800213942,5,923,4490811837,4865451.611050921,2212500,9299147.707373664,34,4,213,10.617551462621885,14.966291717289778,23.076923076923077,6.851126534688737,Bajo,0.10461317858983153,5346.5,323.6666666666667,404.3333333333333,662,7353,4846.2,4971.4,15304873333.333334,819088333.3333334,63.344,75.74625,3,5.591666666666667,28.741666666666667,162666.11000000002,529557115.1933333
800216303,5,285,54539265736,191365844.6877193,14596744,2089925362.984782,38,4,165,0,0,57.89473684210527,34.22681723544567,Bajo,53.25405857998534,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800216538,5,9414,64142861647,6813560.829296792,3310000,35278115.95612297,73,5,1842,0,0,19.566602931803697,2.505239098386372,Bajo,4.068105107994553,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800217641,5,593,8400923357,14166818.4772344,7800000,26019651.359133832,39,4,433,0.16863406408094433,0.1071310809245846,73.0185497470489,7.035922392066613,Bajo,0,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800219600,5,9243,116886612901,12645960.499945905,3431000,101558381.9530542,67,4,3083,99.90262901655306,99.23173598180949,33.35497132965487,4.44821007005066,Bajo,5.386409280549916,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800220011-7,5,1704,39244694962,23030924.27347418,3422800,89609221.6025006,71,5,1238,0,0,72.65258215962442,8.200723087103055,Bajo,0,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800227877,5,262,13463892878,51388904.114503816,17170650,170153072.13009274,42,4,104,99.23664122137404,98.36916609490571,39.69465648854962,28.462237686779417,Bajo,4.701037623510029,8423.833333333334,399.1666666666667,232.66666666666666,774,6607,4721.8,4958.6,44827286666.666664,3913828333.3333335,72.404,68.65458333333333,2.75,12.721666666666668,50.56166666666667,45591.496666666666,2439848644.785
800231215,5,1512,83192434290,55021451.25,21882008,121959281.24417156,148,4,458,0,0,30.29100529100529,6.748162178327286,Bajo,0.4384204812268332,8508.5,381.6666666666667,440.8333333333333,691,6708,5155.2,5120,56961740000,4214448333.333333,77.854,80.77562499999999,7.6,10.43,63.288333333333334,80136.95,4986252671.5
800247350,3,349,39459431909,113064274.81088825,67000000,162251944.6744441,42,4,146,0,0,41.833810888252145,8.489008082406338,Bajo,35.42709421295169,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800248276-3,5,310,23673298651,76365479.51935484,20690035.5,134154106.22779766,51,4,171,0,0,55.16129032258065,11.253973118084565,Bajo,44.84987018538929,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
800253167,6,841,23379136679,27799211.271105826,2500000,418217102.04543036,30,4,129,0.11890606420927466,0.2791434469803161,15.338882282996433,29.800733683256986,Bajo,2.193058493472313,9697.5,150,99,0,0,5064.6,5215,2333009943333.3335,403981068333.3333,80.738,67.02708333333334,3.3333333333333335,61.63333333333333,28.618333333333332,5050.421666666666,3503905726.193333
800254850,5,440,6637257173,15084675.393181818,9000000,23090417.725906532,56,4,120,0,0,27.27272727272727,19.487113353839202,Bajo,0,8626.833333333334,406.1666666666667,58,981,7094,4799.8,4854,14190191666.666666,1193288333.3333333,69.852,63.244375,2.5,6.6899999999999995,32.03666666666667,98780.86,824974980
800400695-8,5,330,2482635891,7523139.0636363635,4897500,12305587.137785407,41,4,140,1.8181818181818181,1.7300160750797748,42.42424242424242,10.862188232436433,Bajo,2.30360608077421,8498.333333333334,234.5,53.833333333333336,639,6212,4972.2,5077.4,10255533333.333334,-286013333.3333333,74.5,69.669375,2,5.618333333333333,34.693333333333335,60348.706666666665,368918078.21000004
801001440-8,5,822,13433650562,16342640.586374696,3300000,100224368.5603865,6,4,228,0,0,27.73722627737226,17.950522883610944,Bajo,0.7042514225443803,8418.833333333334,445.8333333333333,116.66666666666667,0,0,5158,5323.6,357375758333.3333,-2566746666.666666,75.4,0,1.25,69.41,20.751666666666665,0,330172940.6666667
801002325,6,298,1407366446,4722706.194630872,2434000,13285733.630060159,4,3,66,3.0201342281879198,0.7385093647457899,22.14765100671141,16.11312470507603,Bajo,20.45542016581192,9045.5,671.3333333333334,121,735,7015,4518.2,4856.8,4842471666.666667,170195000,65.77,60.5,1.3333333333333333,4.698333333333333,23.336666666666666,35990.56166666667,106996717
802004549,5,823,2290169440,2782708.9185905224,1800000,3706143.6527198264,12,3,182,48.11664641555286,50.60536044878845,22.114216281895505,8.11814444737594,Bajo,0,9223.333333333334,278.3333333333333,327.8333333333333,648,6971,4483.8,4747.2,15061011666.666666,-49546666.666666664,63.926,64.00020833333333,3.5,7.36,43.77333333333333,42145.63,2917519292.01
802006267,5,1992,5293147484,2657202.5522088353,1484196.5,17675282.86474506,41,4,288,0.0502008032128514,0.017884765215055172,14.457831325301203,8.183967643960456,Bajo,0,9928.166666666666,186.33333333333334,286.1666666666667,646,6437,4941.2,5014.6,22635343333.333332,-1202615000,63.722,52.10520833333333,3.6666666666666665,10.206666666666667,48.31,43642.00166666666,923902599.88
802006728,5,2230,112744372174,50558014.42780269,4750000,131513313.2163734,52,4,438,0.17937219730941703,0.49758581220728315,19.641255605381165,11.633622326822707,Bajo,1.4598224784632319,9697.5,150,99,0,0,5064.6,5215,2333009943333.3335,403981068333.3333,80.738,67.02708333333334,3.3333333333333335,61.63333333333333,28.618333333333332,5050.421666666666,3503905726.193333
802006991,5,14,37444210,2674586.4285714286,1663660,2206378.932151073,1,1,13,100,100,92.85714285714286,29.20610950485347,Bajo,0,7737.5,101.66666666666667,114.66666666666667,1120,6443,3980.6,4302.4,14796803333.333334,3220785000,62.796,62.17166666666667,1.25,6.616666666666667,41.41,21929.99,6602194369.95
802009195,5,367,2020099916,5504359.44414169,3600000,6328359.637047022,3,2,161,0,0,43.869209809264305,6.864370566981936,Bajo,0,8234.833333333334,246.33333333333334,124.5,1373,6950,4333.4,4496.6,21915315000,4362363333.333333,58.78,50.922916666666666,1.4,8.161666666666667,47.986666666666665,110925.18666666666,658662930.2
802009766,5,2076,16954235934,8166780.315028902,2277956,93541375.3391428,15,3,379,10.308285163776493,10.53600815131844,18.25626204238921,13.865274024765165,Bajo,0,7144.833333333333,197.5,98.33333333333333,239,6819,4881.2,5053.8,491652096666.6667,36046471666.666664,79.868,0,1,53.77333333333333,29.003333333333334,0,626587602.24
802009806,5,313,2497707575,7979896.405750799,2500000,31510876.03542876,37,4,176,2.8753993610223643,2.6380874070096056,56.23003194888179,20.738499329422297,Bajo,0.23302470071732478,8298.833333333334,224.83333333333334,102,454,6633,4670.4,4871,128773125000,5551890000,75.306,67.69416666666666,1.5,56.105,29.691666666666666,6686.38,2166425694.5
802009856,5,1124,4363390910,3882020.3825622774,2550000,7034824.411819572,8,2,229,0,0,20.373665480427047,9.77163862084394,Bajo,0,11040,73.33333333333333,348.3333333333333,969,7321,4427,4594.2,14284550000,49393333.333333336,67.682,77.07979166666667,1.5,5.88,36.12,29964.620000000003,0
802013023,6,9826,78888465249,8028543.176165276,2560000,47431838.45138837,95,5,1173,22.257276613067372,26.78181203210544,11.937716262975778,3.411046708933406,Bajo,0.4387904970302793,7144.833333333333,197.5,98.33333333333333,239,6819,4881.2,5053.8,491652096666.6667,36046471666.666664,79.868,0,1,53.77333333333333,29.003333333333334,0,626587602.24
804003072,5,219,4582459139,20924470.9543379,7169200,54211633.0178871,43,4,107,0,0,48.858447488584474,18.72061628692694,Bajo,6.367571432881837,7856.666666666667,283.8333333333333,72.66666666666667,1426,7771,4963.6,4926.6,16537928333.333332,241528333.33333337,69.848,81.44104166666666,2,7.5649999999999995,31.208333333333332,69402.19499999999,984008087.835
804005182,5,755,5457228635,7228117.397350993,3856320,20453187.272299692,47,4,199,18.67549668874172,14.816829348400573,26.35761589403974,9.222554762251626,Bajo,1.0410435853658704,10695.166666666666,279,61.833333333333336,672,7432,5340.2,5234.8,12163210000,-190431666.66666666,72.10000000000001,76.31562500000001,3,4.455,35.471666666666664,95977.02,875157161.5
804005555,5,736,9301397905,12637768.892663043,3285000,134323968.01515108,47,4,233,100,100,31.657608695652172,20.74087527494036,Bajo,2.829112842079325,10180.5,394.8333333333333,256.5,870,6588,4944.6,4967,14359338333.333334,1461536666.6666667,66.11,55.379999999999995,2.3333333333333335,8.076666666666666,43.48833333333333,36107.08833333333,1361660169.1666667
804005751,5,427,2273841471,5325155.669789227,4954170,4426590.321853148,44,4,147,26.229508196721312,28.034187305048057,34.42622950819672,7.797706247607103,Bajo,1.0678261337082777,10010.166666666666,250.5,203.33333333333334,677,6341,5515.2,5148.2,7282445000,404685000,65.3,0,0,4.196666666666667,22.151666666666667,38164.926666666666,0
804006936,5,1062,64337490934,60581441.5574388,14293324,315916470.73713887,63,4,415,0,0,39.07721280602637,12.095798480091764,Bajo,11.49894704555411,9187.666666666666,303.3333333333333,132.33333333333334,178,7267,5633.8,5611.8,292761100000,36873146666.666664,80.986,0,1.75,66.03666666666666,21.314999999999998,0,0
804007078,5,110,481375105,4376137.318181818,3600000,3867698.0900810338,14,3,52,34.54545454545455,55.469302883870576,47.27272727272727,14.46153454329905,Bajo,0,5472.833333333333,133.83333333333334,68.66666666666667,610,7813,4631.2,4785.4,3651530000,-46656666.666666664,62.678,67.736875,1.6666666666666667,2.993333333333333,13.353333333333333,151611.3,905250022.96
804007611,5,172,793714936,4614621.720930233,3000000,4473325.915296248,31,4,78,0,0,45.348837209302324,14.697982486204992,Bajo,7.1461180672501925,8900,206.5,79,967,8229,5305.4,5234.4,6234693333.333333,502516666.6666667,67.36,73.64,2.3333333333333335,2.8016666666666667,16.473333333333333,125024.74666666666,761869042.76
804007868,5,203,977028640,4812948.9655172415,2880000,7990565.8598830635,30,4,103,0,0,50.73891625615764,14.848343647464226,Bajo,0.26933442634379895,8858.666666666666,372.6666666666667,562.3333333333334,733,7202,5293,5028.6,5078565000,130200000,68.354,74.25625,1.3333333333333333,3.7683333333333335,22.296666666666667,84808.145,131618549
804008273,5,121,733900438,6065292.876033057,3727000,7064930.796083136,22,4,69,31.40495867768595,28.787534256792473,57.02479338842975,15.315357912169855,Bajo,0,9084.333333333334,403.8333333333333,446.6666666666667,793,7234,4759.6,4858.4,5680266666.666667,-102181666.66666667,65.74000000000001,77.08583333333333,2,2.981666666666667,14.681666666666667,29916.295,988972176.48
804008515,5,390,3079166503,7895298.725641025,4000000,19271219.573192574,49,4,149,7.435897435897436,4.860211094599583,38.205128205128204,11.198063519146785,Bajo,0.44760070952008346,6480.333333333333,154.66666666666666,161.16666666666666,1048,7062,4742.6,4690.2,10404496666.666666,608641666.6666666,66.82,78.85,1.75,4.543333333333333,28.786666666666665,96062.61,98074500
804008698,5,469,3741349410,7977290.852878464,5000000,11314404.444593607,26,4,164,77.61194029850746,82.1153008534426,34.9680170575693,9.152347242058179,Bajo,1.1763832541799595,7413.5,156.66666666666666,151.16666666666666,1404,7418,4868.2,4895.6,13986128333.333334,1243130000,82.14999999999999,75.04958333333335,2,5.346666666666667,25.68166666666667,24515.481666666667,0
804008746,5,202,2030557632,10052265.504950495,6751128,10809355.126836898,27,2,100,44.554455445544555,39.78966832890168,49.504950495049506,10.687193033777035,Bajo,2.725345937714412,7764.833333333333,225.66666666666666,70.66666666666667,1004,7273,4976,4917.8,11054786666.666666,323911666.6666667,66.234,70.79138888888889,2,6.6066666666666665,30.513333333333332,55611.36,580064075
804008770,5,392,4518799931,11527550.844387755,7375000,18201143.202615023,43,4,190,0,0,48.46938775510204,8.073230566646533,Bajo,5.894601144543874,7163.166666666667,261,197.83333333333334,671,7486,4910.2,4992,13294051666.666666,40021666.666666664,76.708,69.821875,1.6666666666666667,5.4,32.443333333333335,101237.62666666666,858465473.15
804009386,5,108,554810467,5137133.953703703,3001309.5,6468293.178905671,19,4,54,0,0,50,16.13114894910389,Bajo,0,8504.166666666666,98.16666666666667,0,519,7926,5180.2,5274,5783180000,-808260000,58.494,71.53687500000001,2.25,2.99,20.526666666666667,99366.65,1072825787.7
804009658,5,200,1542949978,7714749.89,5650000,9270041.156025065,50,4,97,6,4.964840149859998,48.5,14.613989261239634,Bajo,1.9480522905424236,5568.166666666667,229.83333333333334,172.16666666666666,1158,7630,4814.2,5004.8,9333260000,8386666.666666667,76.15,62.21541666666667,1,4.445,20.783333333333335,28243.881666666668,233383104
804010394,5,251,1610075827,6414644.729083666,5064000,5619037.045934715,36,4,94,40.23904382470119,41.73325602012159,37.45019920318725,11.57181278600733,Bajo,0.45152049627919993,6301,170,286,1457,7282,4522.6,4702.4,6907693333.333333,994153333.3333334,64.782,60.33,3,3.5833333333333335,25.938333333333333,26231.105,191672968
804010718,5,145,1824907072,12585566.013793103,7920000,17857667.902929444,27,4,66,88.96551724137932,78.31794001618071,45.51724137931035,15.558012708807995,Bajo,0,7482.5,266,102.83333333333333,1061,7440,4590.4,4660.8,8830606666.666666,277080000,65.522,66.44687499999999,3,4.126666666666667,23,36952.72,390339166
804011439,5,96,335803490,3497953.0208333335,2600000,2806313.119426667,11,2,49,3.125,6.149941443431692,51.041666666666664,16.08621240983848,Bajo,0,7109.333333333333,146.83333333333334,56.833333333333336,177,8127,5229.4,5118.4,4327838333.333333,-290151666.6666667,63.716,69.07555555555555,2.5,2.495,10.608333333333334,117968.745,494988546.49333334
804012398,5,78,467237998,5990230.743589744,3456450,8011611.986453598,29,3,53,6.41025641025641,12.03286124858364,67.94871794871796,16.833743583379672,Bajo,2.127553984367872,8438.666666666666,276,365.8333333333333,716,6934,4631.2,4741.4,6051785000,-55386666.666666664,66.518,74.11812499999999,1,2.905,21.713333333333335,116172.01166666667,578954847.95
804013885,5,263,1198007312,4555160.882129277,3010000,5968973.609492914,39,4,106,0,0,40.3041825095057,13.083372928006474,Bajo,3.2842447956553382,4858,229.5,266.8333333333333,944,7949,5237.2,5224,6593023333.333333,-380051666.6666667,65.03,81.58937499999999,1.5,1.85,9.47,115571.93833333334,85452628.5
804014637,5,276,948351321,3436055.5108695654,2000000,3659693.8845462296,28,4,103,11.594202898550725,12.308681752761538,37.31884057971014,13.90734457892546,Bajo,3.7790594013526637,5905.833333333333,136.83333333333334,178.66666666666666,665,7027,5451.8,5520.4,7061310000,39600000,66.94800000000001,73.84895833333333,3.5,2.1883333333333335,14.54,289805.58,204530231.15
804014810,5,241,1898563814,7877858.149377594,6180720,6361956.888175728,32,4,118,16.182572614107883,13.003661197979621,48.96265560165975,9.384451104731413,Bajo,0.3815114132717613,7326.833333333333,137.16666666666666,147.33333333333334,861,7317,4853.2,4763.6,7909785000,920533333.3333334,62.424,75.085,1.5,4.016666666666667,26.28333333333333,45406.175,174001768.34
804014835,5,256,2097431560,8193092.03125,4022286,18631360.707772113,57,4,111,2.734375,1.5326364212808927,43.359375,13.670162257132791,Bajo,4.5910361288457615,8211.5,267.6666666666667,18,484,7799,5382.8,5426,7733496666.666667,582821666.6666666,70.336,75.69875,1.6666666666666667,4.331666666666667,28.205,180660.78,805540013.105
804015047,5,337,1877122330,5570095.934718101,3150000,13976813.766373277,36,4,115,37.388724035608305,32.477189752465414,34.124629080118694,13.672755388201956,Bajo,5.208385610067992,6475.833333333333,235.66666666666666,382.1666666666667,533,7492,5135.8,5183.2,7457691666.666667,-720743333.3333334,76.48,76.241875,2.3333333333333335,4.508333333333333,25.268333333333334,53762.64166666666,390450475.75
804015069,5,266,1670429130,6279808.759398496,3500000,8422130.533282438,31,4,84,100,100,31.57894736842105,12.738026781815956,Bajo,1.5275768856697423,5683.166666666667,145.83333333333334,128.5,1197,8169,4897,4986.6,7205393333.333333,2257660000,68.612,68.178125,1,3.2666666666666666,23.273333333333333,74202.11166666666,406819783.08
804015127,5,206,1371384243,6657205.063106796,3774884,12209741.42523384,38,4,106,14.563106796116504,14.728323665010931,51.45631067961165,12.937584396507415,Bajo,0.5784802052573501,8151,171,203.33333333333334,999,7686,5379.2,5284.6,8610620000,80246666.66666667,69.622,67.69875,1.5,4.838333333333333,34.403333333333336,208471.94,384231082.27
804015154,5,207,1261739735,6095361.038647343,2400000,20891341.475538574,35,4,93,93.71980676328504,64.48302628750928,44.927536231884055,16.830806336270573,Bajo,5.417707419369005,7179.5,153.5,59.5,1442,7468,5276.6,5236.4,4779510000,332760000,58.762,72.27000000000001,1.4,2.296666666666667,14.593333333333334,86475.96333333333,233007116.73999998
804015164,6,356,2429596594,6824709.5337078655,3150000,9911210.980443897,41,4,113,6.460674157303371,9.34937979255333,31.741573033707866,17.602446975165904,Bajo,3.022881546767652,10156.666666666666,345.8333333333333,177.33333333333334,0,0,5676.8,5618.8,744187875000,45706720000,80.3,0,3,70.49166666666667,19.746666666666666,13.446666666666667,30204407726.70667
804015655,5,114,923339855,8099472.412280702,5923600,6383594.130922711,19,4,70,2.631578947368421,3.1148932697159486,61.40350877192983,11.999336887634488,Bajo,0.9174008913312575,9128.5,133.66666666666666,154.66666666666666,729,7521,4565.6,4639.4,5767878333.333333,378911666.6666667,65.254,88.111875,1.6666666666666667,2.84,15.22,329360.215,833836384
