orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
5,675,551,246,4983162899,7095744806,9476200470,7382463.554074074,12877939.756805807,38521140.12195122,1790000,3468000,10500000,27835146.6078926,32829301.91697495,110696455.70703448,41,53,40,4,4,4,197,200,126,1,1,1,29.185185185185187,36.29764065335753,51.21951219512195,1,1,1,1,1,1,11.907672785901143,Bajo
5,752,1155,880,3806151670,5469386372,3691882215,5061371.901595744,4735399.456277057,4195320.698863637,1160748,1278155,1556271,35863729.0230185,23905645.830641128,16013426.803108064,47,97,87,4,4,4,119,174,142,1,1,0,15.824468085106384,15.064935064935064,16.136363636363637,1,1,1,1,1,1,20.414868538315712,Medio
5,59,140,150,901653754,2656609223,4494375884,15282267.016949153,18975780.164285716,29962505.893333334,12000000,8776800,9866666.5,15355322.891174693,27609220.999276668,99740984.93515316,1,12,31,2,3,2,56,93,87,1,1,1,94.91525423728814,66.42857142857143,57.99999999999999,1,1,1,1,1,1,10.653296437858991,Bajo
5,246,300,388,34756823264,72245056683,80527152351,141287899.44715446,240816855.61,207544207.09020618,74947758,73500000,87809277,175853220.97568318,1469536824.8769197,318095866.3806414,16,39,22,4,4,3,56,51,23,0,0,0,22.76422764227642,17,5.927835051546391,1,1,1,1,1,1,56.947578581725395,Alto
6,51,1,685,2650267848,19304740,7749880818,51966036.23529412,19304740,11313694.624817519,20000000,19304740,1858610,125684139.90900247,0,42579471.49488015,1,1,73,3,1,4,37,1,177,0,1,0,72.54901960784314,100,25.83941605839416,0,0,1,0,0,1,24.81243745442948,Medio
5,75,175,91,1112330147,1592462101,906696930,14831068.626666667,9099783.434285713,9963702.527472528,8694000,5588000,7000000,20179004.30129779,16111181.750408808,8378280.12273752,7,32,23,4,4,2,38,86,54,0,0,0,50.66666666666667,49.142857142857146,59.34065934065934,1,1,1,1,1,1,8.92002486530259,Bajo
5,194,162,140,4222012650,3936171817,3075261039,21762951.80412371,24297356.895061728,21966150.278571427,13703720,13940000,13600000,38081339.15751,44219472.94005678,60160314.43878795,14,34,12,4,4,2,110,96,92,1,1,1,56.70103092783505,59.25925925925925,65.71428571428571,0,0,0,0,0,0,8.24336635569492,Bajo
6,113,272,293,1451929857,1369066673,1963350927,12848936.78761062,5033333.356617647,6700856.406143345,4750000,2704000,4005450,24785205.894874103,8551728.092772802,10751966.023687337,3,3,2,2,1,1,77,86,86,1,1,1,68.14159292035397,31.61764705882353,29.351535836177472,1,1,1,1,0,1,7.530947084376415,Bajo
5,208,517,504,2634482389,3662823202,13721537164,12665780.716346154,7084764.413926499,27225272.15079365,4550000,3000000,2533607.5,29623296.659208506,33410438.811721385,448746783.15953034,21,56,45,5,4,3,86,137,145,0,0,1,41.34615384615385,26.4990328820116,28.76984126984127,1,1,1,1,1,1,30.61995188642973,Alto
5,203,191,246,12886295117,14330504428,15591571258,63479286.29064039,75028818.9947644,63380370.967479676,13500000,14780480,15163600,181895665.36516756,226819226.81462625,177976325.11701643,40,47,36,4,5,4,80,122,129,0,1,1,39.40886699507389,63.87434554973822,52.4390243902439,1,1,1,1,1,1,16.259568918718667,Medio
4,214,136,117,956294563,1060051752,1643221124,4468666.1822429905,7794498.176470588,14044624.991452992,1278156.5,1854500,6000000,7982862.106978463,22960001.945083376,31184426.252399553,24,29,16,4,4,4,76,73,68,1,0,0,35.51401869158878,53.67647058823529,58.119658119658126,1,1,1,1,1,1,15.134399905938588,Medio
5,233,461,430,3124771532,5375006660,7809834707,13411036.618025752,11659450.455531454,18162406.295348838,8240000,5416246,6850000,29986082.723129373,38257445.59301686,53202755.74568862,24,38,39,4,4,4,158,232,214,0,0,0,67.81115879828327,50.32537960954448,49.76744186046512,0,1,1,1,1,1,6.757192395779993,Bajo
5,23,207,199,1342541344,7327010326,8867284165,58371362.782608695,35396185.14975845,44559216.90954774,31877264,11438454,3000000,73235666.74842307,78419812.42633745,121650886.02402964,2,34,31,2,3,3,20,61,135,0,1,0,86.95652173913044,29.468599033816425,67.8391959798995,0,1,1,0,1,1,29.95376971396033,Medio
5,0,87,147,0,678945661,1271694564,0,7803973.114942528,8650983.42857143,0,5666660,5250000,0,8876148.90648778,18102814.862347174,0,20,28,0,4,4,0,51,68,0,1,1,0,58.620689655172406,46.25850340136054,0,1,1,0,1,1,13.30896944737672,Bajo
5,134,173,175,1219753625,1213251340,1286591480,9102638.992537314,7013013.526011561,7351951.314285714,4650000,3719100,2608200,20727347.279301997,9617443.357879255,18022442.553872682,8,19,3,2,1,1,81,89,91,1,1,1,60.447761194029844,51.445086705202314,52,0,0,0,0,0,0,8.571916269163669,Bajo
4,89,274,256,733197044,2457041496,4358424036,8238169.0337078655,8967304.729927007,17025093.890625,5600000,4320000,6965302,6732182.6327373,23142094.13732955,71596613.37209082,4,41,40,2,3,3,54,110,116,1,1,0,60.67415730337079,40.14598540145985,45.3125,0,1,1,0,1,1,12.339046283269278,Bajo
5,3,27,119,9795012,210434437,1102111433,3265004,7793868.037037037,9261440.613445379,3320630,7389200,2841284,1258113.6273755245,5079610.347665326,23274603.20333699,3,18,31,1,2,3,3,24,55,1,1,1,100,88.88888888888889,46.21848739495798,0,0,0,0,0,1,22.16183435696963,Medio
5,140,0,100,1299446902,0,866773258,9281763.585714286,0,8667732.58,7369871,0,4442622,11533202.385947278,0,12508510.552362064,1,0,1,1,0,1,77,0,63,0,0,0,55.00000000000001,0,63,1,0,0,1,0,0,11.785138689712573,Bajo
5,111,97,1,1068014830,566302818,2620000,9621755.225225225,5838173.381443299,2620000,5530000,4635000,2620000,13467961.504852332,3897496.2032944877,0,7,8,1,2,2,1,52,63,1,1,1,1,46.846846846846844,64.94845360824742,100,1,0,0,1,0,0,10.587650451808841,Bajo
5,117,168,543,2205130317,2152777885,3178692163,18847267.666666668,12814154.077380951,5853945.051565378,6000000,7603083.5,1600000,39035692.50397226,26477905.41542775,32839460.711129945,12,30,62,3,3,4,67,93,108,0,0,0,57.26495726495726,55.35714285714286,19.88950276243094,1,1,1,1,1,1,16.531865473851923,Medio
5,148,180,2750,15618073016,22084067982,49383991051,105527520.37837838,122689266.56666666,17957814.927636363,17900000,17225000,3314925,285025788.7228793,400039498.0453506,230145672.89382708,12,34,125,4,3,4,76,68,154,1,1,0,51.35135135135135,37.77777777777778,5.6000000000000005,1,1,1,1,1,1,32.09440678222426,Alto
5,66,92,139,1360749300,1639282501,1054689823,20617413.636363637,17818288.054347824,7587696.568345324,9950000,9490000,5195897,31704878.695328522,35855812.20814527,7991319.479730924,10,22,16,3,2,2,49,67,57,1,1,1,74.24242424242425,72.82608695652173,41.007194244604314,0,1,1,1,1,1,9.886964832554986,Bajo
6,122,311,585,2892343353,1911431571,3610683747,23707732.401639346,6146082.221864952,6172108.969230769,8100000,3538231,1747865,66119197.931973316,10098812.82001702,34839446.84600698,10,45,60,3,4,5,96,134,156,1,1,1,78.68852459016394,43.08681672025724,26.666666666666668,0,0,1,0,0,1,15.829527634239248,Medio
5,120,177,223,1011875799,1678651747,2689850114,8432298.325,9483908.175141243,12062108.134529147,4875000,6000000,7875000,16504593.480306273,12678415.488921726,18971186.677978344,15,41,21,4,3,2,63,117,98,1,1,1,52.5,66.10169491525424,43.946188340807176,0,1,1,0,1,1,7.666323448727769,Bajo
5,66,139,74,783846053,1062352583,422414832,11876455.348484848,7642824.338129496,5708308.540540541,5228509,5300000,3790000,24667598.631058734,7741206.379515024,7479770.652337002,7,13,1,4,2,1,48,81,37,1,1,1,72.72727272727273,58.27338129496403,50,0,0,0,0,0,0,9.948563732470449,Bajo
5,42,90,76,368125741,780538735,6478246910,8764898.595238095,8672652.611111112,85240090.92105263,4910430,4650000,5098571,15855858.361447211,13472391.624293648,687534357.3202873,18,36,19,2,4,3,32,58,45,1,1,1,76.19047619047619,64.44444444444444,59.210526315789465,0,1,0,0,1,1,41.415977983096504,Alto
5,303,277,547,4537167105,2536350710,13375165986,14974148.861386139,9156500.758122744,24451857.37842779,1764000,5000000,2484000,69049110.2167583,24094604.018308744,121970129.03509602,17,47,86,4,4,4,119,161,205,1,1,1,39.273927392739274,58.12274368231047,37.47714808043875,1,0,1,1,0,1,15.731942847307854,Medio
5,148,1,0,1811870796,11600000,0,12242370.243243244,11600000,0,3120000,11600000,0,27198414.429969665,0,0,1,1,0,2,1,0,70,1,0,1,0,0,47.2972972972973,100,0,0,0,0,0,0,0,15.971314968249255,Medio
5,54,21,110,703106578,457850554,1223136823,13020492.185185185,21802407.333333332,11119425.663636364,13327999,8200000,8524562.5,7111005.297627827,46933137.90099282,17916491.587119322,1,11,28,1,3,4,35,17,66,1,0,1,64.81481481481481,80.95238095238095,60,0,0,1,0,0,1,10.276426971663506,Bajo
5,286,550,246,5159666518,7247401319,5311427247,18040792.02097902,13177093.307272727,21591167.67073171,2655100,2860859.5,10000000,78473252.18545496,54336929.00003763,60827410.49491909,37,79,35,4,4,5,101,195,123,1,1,1,35.31468531468531,35.45454545454545,50,0,1,1,0,1,1,16.376614609652954,Medio
5,93,1,0,588168424,5840000,0,6324391.655913979,5840000,0,1470060,5840000,0,18066252.668782584,0,0,2,1,0,4,1,0,44,1,0,1,1,0,47.31182795698925,100,0,0,0,0,0,0,0,26.07560395923805,Medio
5,945,788,519,7850675640,12545705823,9756561823,8307593.26984127,15920946.475888325,18798770.37186898,5010000,2311200,4950000,11975034.645812577,82348837.06248711,94396525.39859264,16,73,31,5,4,4,325,333,231,1,1,1,34.39153439153439,42.25888324873097,44.50867052023121,0,0,1,0,0,1,9.831736348670919,Bajo
5,105,278,290,6068929774,4877382791,5424545514,57799331.18095238,17544542.413669065,18705329.35862069,10513498,9941744,8652000,141430051.55025303,41836549.30311659,43799088.896171115,14,51,52,4,4,4,62,149,138,1,1,1,59.04761904761905,53.597122302158276,47.58620689655172,1,1,1,1,1,1,11.462438471334416,Bajo
5,152,289,199,1180968620,2284845750,2132306798,7769530.394736842,7906040.657439446,10715109.537688442,6500000,2800000,7205466,7510352.179592309,23652373.086979665,21592839.781604033,29,69,43,4,4,4,80,139,91,1,1,1,52.63157894736842,48.09688581314879,45.7286432160804,0,1,1,0,1,1,9.915698883972798,Bajo
5,71,65,97,651546279,578556794,985502361,9176708.154929578,8900873.753846154,10159818.154639175,6000000,7200000,8100000,12063408.81263354,10938342.599755678,8872007.319226312,7,12,2,3,2,1,44,36,52,1,1,1,61.97183098591549,55.38461538461539,53.608247422680414,0,1,0,1,1,0,11.754092518516146,Bajo
5,274,221,136,3730650456,2062627614,1476897542,13615512.613138687,9333156.62443439,10859540.75,3049840.5,4600000,4000000,104025571.77468602,17193032.06171646,20275454.556433428,32,64,44,4,4,4,129,110,91,1,1,1,47.08029197080292,49.7737556561086,66.91176470588235,0,0,0,0,0,0,14.49182178635897,Bajo
5,218,239,254,1796711628,1657816050,1828204360,8241796.458715596,6936468.828451883,7197654.960629921,4000000,4000000,3577500,20916704.630744595,15954820.786381563,15311537.248958562,15,32,38,4,4,4,94,109,94,1,1,1,43.11926605504588,45.60669456066946,37.00787401574803,0,1,1,1,1,1,10.242405788667524,Bajo
5,1,69,266,9453600,885313118,6316885477,9453600,12830624.898550725,23747689.763157893,9453600,8400000,5000000,0,24925238.073908694,168481577.74877146,1,21,36,1,3,4,1,47,122,1,1,1,100,68.11594202898551,45.86466165413533,0,1,0,0,1,1,26.6796945497487,Medio
5,272,233,386,1317151242,1683696948,2061699985,4842467.801470588,7226167.158798283,5341191.670984456,2200000,2642641,2800000,9196087.571594391,18456469.745028056,7443486.42759094,13,34,36,3,3,4,73,98,107,1,1,1,26.838235294117645,42.06008583690987,27.72020725388601,1,1,0,1,1,1,15.524312706431626,Medio
5,286,348,357,29643007507,34402730748,43771412786,103646879.3951049,98858421.68965517,122608999.40056023,13100000,12425000,15000000,601538880.0762602,469859436.9359643,576445812.6820546,29,73,58,5,5,5,189,206,190,1,1,1,66.08391608391608,59.195402298850574,53.221288515406165,1,1,1,1,1,1,16.184357077294912,Medio
5,79,98,119,1568773479,1612472183,2198335172,19857892.139240507,16453797.785714285,18473404.80672269,9450000,7780000,10000000,37860070.67539361,32878338.83691704,28680897.94923724,13,27,29,4,4,4,46,58,55,1,1,1,58.22784810126582,59.183673469387756,46.21848739495798,0,1,1,1,1,1,12.15322908537525,Bajo
5,196,213,101,6100891099,4764591496,4580548789,31126995.403061226,22368974.159624413,45351968.20792079,9201000,7380000,12000000,118965775.97020036,77745921.05472174,135117338.93703285,29,30,11,4,4,2,96,143,69,1,1,0,48.97959183673469,67.13615023474179,68.31683168316832,1,1,0,1,1,0,17.55208972414844,Medio
5,94,235,261,1564015408,2307146318,2880313437,16638461.787234042,9817643.906382978,11035683.666666666,9766675,5179400,4273290,30190537.98146252,17888687.72323313,30277493.138984997,10,46,56,4,4,4,78,113,120,1,1,1,82.97872340425532,48.08510638297872,45.97701149425287,1,1,1,1,1,1,9.88723218977149,Bajo
5,92,181,207,1117858820,1787004962,2884172614,12150639.347826088,9872955.591160221,13933201.033816425,8183880,4600000,6533333,33628212.94709983,37988921.18786573,37602206.333994456,8,15,11,2,1,4,58,87,95,1,1,1,63.04347826086957,48.06629834254144,45.893719806763286,1,1,1,1,1,1,11.806859056350264,Bajo
5,35,76,82,277226419,523279999,527712752,7920754.828571429,6885263.144736842,6435521.365853659,4000000,4194513.5,4450000,9259590.870237285,10080094.088202292,7853514.200894176,20,28,25,4,4,4,32,46,42,1,1,1,91.42857142857143,60.526315789473685,51.21951219512195,0,0,1,0,1,1,15.853355195914105,Medio
5,238,209,211,6544842543,7087286484,10648804352,27499338.415966388,33910461.64593302,50468267.07109005,9223333,10340000,16000000,75786285.26197357,103848079.85792986,128958726.38204889,20,48,57,4,4,5,105,92,105,0,0,0,44.11764705882353,44.01913875598086,49.763033175355446,1,1,1,1,1,1,16.735991065566008,Medio
5,114,99,38,3911396600,4854303634,5592538528,34310496.491228074,49033370.040404044,147172066.52631578,11000000,15000000,17100000,102282697.81194098,167964853.61218438,354346768.59028786,26,30,10,4,4,3,82,65,28,1,1,1,71.9298245614035,65.65656565656566,73.68421052631578,0,1,1,0,1,1,22.096336325551544,Medio
5,25,2,30,312804295,9356169384,7376546173,12512171.8,4678084692,245884872.43333334,13330000,4678084692,18786200,6580203.8711418165,6186681665.899467,958703996.9460615,1,2,3,2,2,2,18,2,23,1,1,1,72,100,76.66666666666667,0,1,1,0,1,1,38.49364638006429,Alto
5,340,314,257,34937377887,8051049497,9516682184,102756993.78529412,25640285.022292994,37029891.766536966,12510972,11353822,9825603,361877336.19938135,67813911.58815362,118544113.00509517,33,52,52,4,4,5,183,222,164,0,0,0,53.8235294117647,70.70063694267516,63.81322957198443,1,1,1,1,1,1,17.827147086119812,Medio
5,80,81,62,1013061110,1485199979,661273982,12663263.875,18335802.209876545,10665709.387096774,7095000,6964998,5226000,38256565.52442383,38141745.1890143,12197827.998688206,6,23,22,4,4,3,64,46,29,0,1,1,80,56.79012345679012,46.774193548387096,0,0,0,0,1,0,17.460194139623617,Medio
5,599,827,1492,12589070119,11755716813,13325961196,21016811.550918195,14214893.365175333,8931609.380697051,4271640,5294236,4210281.5,83460499.98409769,37597992.30393358,43439637.400334455,21,113,105,4,5,5,179,260,227,1,1,1,29.883138564273793,31.43893591293833,15.214477211796245,0,0,0,0,0,0,14.976730374131337,Bajo
5,627,425,750,13578074290,10732431380,25384464180,21655620.87719298,25252779.717647057,33845952.24,2916212,9600000,7450000,193215659.65263274,61112500.378383726,162433476.85551023,52,67,81,5,4,4,328,222,249,1,0,0,52.312599681020735,52.23529411764706,33.2,0,0,1,0,1,1,13.38386888307192,Bajo
5,6487,3974,3194,95242365490,105859349307,89509408408,14682035.685216587,26637984.22420735,28024235.569192234,2297260,2803659.5,3424850.5,166870169.36544335,256846952.47153115,192570194.39377126,76,93,101,4,4,4,180,239,162,0,1,0,2.7747803298905502,6.014091595369905,5.072010018785223,1,1,1,1,1,1,17.057244698832132,Medio
5,137,88,13,4883312783,6848139889,1030081276,35644618.8540146,77819771.4659091,79237021.23076923,10800000,17249245,16230488,98925082.31459698,159635759.28528705,208168326.00867802,4,3,1,2,2,1,85,57,12,0,0,0,62.04379562043796,64.77272727272727,92.3076923076923,1,0,0,1,1,0,24.361987724727754,Medio
4,0,155,416,0,786910743,2437917157,0,5076843.503225806,5860377.78125,0,4200000,3066000,0,4975275.053387893,12954911.748002257,0,30,28,0,4,4,0,102,127,0,1,1,0,65.80645161290323,30.528846153846157,0,0,1,0,0,1,7.549068618486174,Bajo
5,125,526,352,9144326163,19122284399,17550425559,73154609.304,36354152.849809885,49859163.51988637,15000000,9079296.5,12250000,244768281.69999847,111965122.26777759,186205112.82538706,38,83,60,4,4,4,66,169,107,0,0,0,52.800000000000004,32.129277566539926,30.39772727272727,0,0,0,0,0,0,18.410547180285725,Medio
5,1393,6627,868,32549991526,91414185859,34723304175,23366828.087580763,13794203.389014637,40003806.65322581,2200000,3300000,15400000,72819234.93911873,76441676.71776244,83558430.2495678,37,94,24,4,4,4,683,1078,652,1,1,0,49.03086862885858,16.266787384940397,75.11520737327189,0,1,1,0,1,1,3.0303444838911466,Bajo
6,82,288,2479,5919699940,3887244571,36689536126,72191462.68292683,13497376.982638888,14800135.589350544,33000000,4350000,4600000,155981548.95452648,30165580.561267633,39210021.44467747,15,3,39,3,2,4,48,210,541,1,1,1,58.536585365853654,72.91666666666666,21.8233158531666,0,0,1,0,0,1,4.402819864420031,Bajo
5,0,210,178,0,1003555375,1021926191,0,4778835.119047619,5741158.376404494,0,2850000,3300000,0,5952055.199786605,6034085.650641549,0,28,19,0,4,3,0,84,72,0,1,1,0,40,40.44943820224719,0,0,0,0,0,0,7.6763202970178135,Bajo
5,0,237,448,0,1400577245,2909626891,0,5909608.628691983,6494702.881696428,0,3300000,3900000,0,10193135.723349702,10912935.08970025,0,43,52,0,4,4,0,99,144,0,0,0,0,41.77215189873418,32.142857142857146,0,1,1,0,1,1,7.362227885273589,Bajo
5,1101,1227,826,44538939207,73913495485,50671810525,40453169.125340596,60239197.624286875,61346017.584745765,12000000,20459120,15000000,107982125.88533404,157328880.07413745,239038658.3139806,57,107,93,4,4,4,270,319,237,0,0,0,24.52316076294278,25.99837000814996,28.692493946731233,1,1,1,1,1,1,8.8914358758070815,Bajo
5,590,23,1,6297456821,1439319202,238000000,10673655.62881356,62579095.73913044,238000000,5400000,30000000,238000000,15270664.297073083,74854599.86845346,0,12,15,1,4,4,1,196,16,1,0,0,0,33.220338983050844,69.56521739130434,100,0,0,0,0,0,0,8.29185158444708,Bajo
5,0,208,151,0,4882679698,4987254955,0,23474421.625,33028178.509933773,0,5460296.5,6500000,0,50038095.11701464,79882333.3456893,0,26,16,0,4,4,0,72,52,0,1,1,0,34.61538461538461,34.437086092715234,0,1,1,0,1,1,34.463778239834475,Alto
5,386,532,319,2738037955,3377117064,3392418197,7093362.577720207,6347964.406015038,10634539.802507836,2800000,3135330,4267000,26754161.661929786,16140506.129538048,61675346.02316386,36,70,41,4,5,4,137,209,151,1,1,0,35.49222797927461,39.285714285714285,47.33542319749217,0,0,0,0,0,0,8.915071190860015,Bajo
6,2510,3507,3434,31373129919,74345053419,60182958973,12499254.947808765,21199045.74251497,17525614.14472918,5896900,7429968,7140000,19591177.176063765,190791822.50622782,34685908.81156297,88,132,122,4,4,4,750,914,802,0,0,0,29.880478087649404,26.06216139150271,23.35468841001747,1,1,1,1,1,1,5.522678270664939,Bajo
5,224,510,354,4092326541,8610261937,10064479579,18269314.91517857,16882866.543137256,28430733.2740113,6500000,7265200,13045000,38072780.892036654,35643129.08020608,68718087.3207932,38,71,78,5,5,4,105,174,136,1,0,0,46.875,34.11764705882353,38.4180790960452,0,1,1,1,1,1,13.221318443278758,Bajo
5,1195,1027,838,32773164558,32841211278,38173447618,27425242.307949793,31977810.39727361,45553040.11694511,8040000,9600000,14000000,77915443.74597768,89650968.06938377,118607524.58525287,51,88,80,4,4,4,376,347,186,1,0,0,31.464435146443513,33.787731256085685,22.195704057279237,1,1,0,1,1,0,11.659873528064658,Bajo
5,874,1853,1863,47371605676,95648208146,120606956688,54200921.82608695,51618029.22072315,64738033.6489533,8890604,7147217,7348560,225392845.19003594,256243083.24308,337449654.13124406,86,135,130,4,5,4,203,286,251,1,0,0,23.226544622425628,15.434430652995143,13.47289318303811,1,1,1,1,1,1,17.175497554111104,Medio
