nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,num_HHI,val_HHI,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,pnum_ic4k,pval_ic4k,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3
892300209,4,0,163,262,0,971640000,1310730850,0,5960981.595092025,5002789.503816794,0,4400000,3300000,0,4772840.158508508,4207258.141476199,0,20,22,0,3,3,0,78,81,1.5385467128027681,1.8012733769556295,0,0,0,0,47.85276073619632,30.916030534351147,9.88235294117647,16.510901372579305,0,0,0,0,0,0
892300343,5,222,137,224,1287497024,1229407501,1157944141,5799536.144144144,8973777.379562045,5169393.486607143,2100000,6900000,4080000,15464970.01793814,10336622.763468593,3512826.5071310382,12,22,2,3,3,1,74,85,78,1.0176851854576052,1.2311412724077722,1,1,1,33.33333333333333,62.04379562043796,34.82142857142857,9.262435677530018,14.271318186575904,1,0,0,1,0,0
892300358,6,0,476,1366,0,7959620939,8750474093,0,16721892.728991596,6405910.756222548,0,2050000,3600000,0,106351696.33911048,11825372.33144054,0,22,28,0,3,2,0,218,379,0.41320803875313744,5.13952157966443,0,1,0,0,45.79831932773109,27.74524158125915,4.180238870792617,32.067441398378755,0,0,0,0,0,0
892300387,5,214,107,68,1648187657,2486955822,1645254269,7701811.481308411,23242577.775700934,24194915.720588237,4737500,8000000,10000000,13770441.695949636,44122091.23150531,44926241.26908593,2,8,6,4,3,4,117,54,43,0.9879659796062674,10.38974105535224,1,1,1,54.67289719626168,50.467289719626166,63.23529411764706,11.825192802056556,48.860638352736416,0,0,0,0,0,0
892399994,4,146,720,507,48330559586,90156886191,103104838373,331031230.0410959,125217897.4875,203362600.34122288,70445784.5,43651225,86462344,890086609.2564069,276894996.32724124,357606889.1202821,39,67,54,4,4,4,71,137,99,2.974597494388978,7.05395575422766,0,0,0,48.63013698630137,19.02777777777778,19.526627218934912,28.987618353969406,44.802538314425725,1,1,1,1,1,1
897001459-4,5,12,1349,939,548593331,18699588161,22852725540,45716110.916666664,13861814.796886582,24337300.89456869,50386590,5478237,9180000,23448579.812092986,32005376.686174072,48394820.10093116,1,65,86,1,4,4,12,376,218,1.1782608695652175,1.652327726460262,1,1,1,100,27.87249814677539,23.21618743343983,15.478260869565217,18.57215946453816,0,1,1,0,1,1
899999032,5,1036,2133,1861,300498308029,225267326464,299614516197,290056281.8812741,105610560.93014534,160996515.9575497,69357700,17785343,33641292,1514587317.7946346,515035806.53898007,612215852.5452665,33,143,99,5,5,5,496,691,576,0.32006766557711386,2.9382032244238987,0,0,0,47.87644787644788,32.39568682606657,30.951101558301986,5.129224652087475,26.426630983996436,1,1,1,1,1,1
899999147,4,30,1391,2417,3060983106,19450160208,24838945552,102032770.2,13982861.400431344,10276766.881257758,39465000,5307825,3952000,144644820.94191608,28222054.002694014,23172940.224643745,20,68,72,3,4,4,25,410,445,0.32979765983509846,1.0253743568388045,0,0,0,83.33333333333334,29.475197699496764,18.41125362019032,4.038561750911933,13.450426460705431,1,1,1,0,1,1
899999150,5,303,236,324,4566468152,1776993870,2150243148,15070851.98679868,7529635.042372881,6636552.925925926,4000000,5658000,4800000,82077110.47577326,7129882.74722524,6817926.696972579,18,29,39,4,4,4,126,126,111,0.7708430399224457,4.4837403727924,0,0,0,41.584158415841586,53.38983050847458,34.25925925925926,7.531865585168019,33.18475383340861,1,1,1,1,1,1
899999151,5,102,1436,2266,20760673153,75551532560,113045733175,203536011.30392158,52612487.8551532,49887790.45675199,71960000,9000273,9120000,293058650.16758484,172742567.08064795,261045019.0099997,2,86,109,4,4,4,79,465,562,0.39516486602734846,3.505922932243374,1,1,0,77.45098039215686,32.381615598885794,24.801412180052957,7.439537329127234,29.38806150643021,0,1,1,0,1,1
899999156,5,710,1511,1914,5268812306,10354394456,19043065220,7420862.402816901,6852676.675049636,9949354.86938349,4000000,4000000,3600000,14876817.398633914,14584775.829782452,76323087.7706022,3,8,4,3,3,2,284,364,410,0.34781972982575676,1.6403281661869145,1,1,0,40,24.090006618133685,21.42110762800418,3.6517533252720678,18.967271910328602,1,1,1,1,1,1
899999158,5,401,1006,1090,2584724920,4578836821,7847167740,6445698.054862843,4551527.655069582,7199236.458715596,3052800,2500000,3016667,14051863.310895747,7033446.20177476,24072600.61732189,31,52,40,4,4,4,143,320,313,0.34070520186899494,0.8065890301780623,1,1,0,35.66084788029925,31.809145129224653,28.71559633027523,3.644373247897477,12.583173545235113,1,1,1,1,1,1
899999161,5,101,222,230,808488499,5343824912,2291463625,8004836.623762377,24071283.387387387,9962885.326086957,4284000,4750000,8000000,19114929.243569475,262460661.01059332,8793545.9081017,21,43,39,4,4,4,67,87,97,1.213502545706634,21.946858180843993,1,0,0,66.33663366336634,39.189189189189186,42.173913043478265,9.403254972875226,51.67898150786747,0,1,1,0,1,1
899999163,5,320,917,459,7058195553,10670222201,17261493812,22056861.103125,11636011.12431843,37606740.33115468,4000000,3800000,12400000,64266415.47554747,39255915.875459924,94752348.39982939,23,57,60,4,4,4,128,281,174,0.6223021982912068,2.1218242819492157,1,0,0,40,30.643402399127588,37.908496732026144,8.608490566037736,20.46443981858448,1,1,1,1,1,1
899999164,6,268,604,527,3840555678,4057996957,6884014842,14330431.634328358,6718538.008278145,13062646.759013282,5459355,3018000,7270000,43259897.71980463,20913892.289680287,48108858.7952291,21,45,6,4,4,2,140,255,251,0.37047804492231506,1.7675888381772773,0,1,0,52.23880597014925,42.21854304635762,47.6280834914611,3.7884203002144385,22.26589653739891,1,0,1,1,0,1
900000410,5,688,210,367,2000889644,675057326,1554793469,2908269.831395349,3214558.6952380952,4236494.4659400545,2100000,2400000,2400000,3372742.5186063885,3481228.968011125,11579974.486346731,31,23,30,4,4,4,135,108,116,0.9078098392413567,1.3883659184457173,0,0,0,19.62209302325581,51.42857142857142,31.607629427792915,9.802371541501977,16.651943227377934,0,0,0,0,0,0
900000427,6,0,126,279,0,827329001,2082187465,0,6566103.182539683,7463037.508960574,0,5200000,4847000,0,6915167.29448375,11967479.53403924,0,11,27,0,4,4,0,78,105,1.1248285322359397,3.024763881226268,0,0,0,0,61.904761904761905,37.634408602150536,9.382716049382717,25.73915053416302,0,1,1,0,1,1
900000615,4,70,123,253,520481787,1111560893,1435807111,7435454.1,9037080.43089431,5675126.920948616,5768000,5496500,2500000,6601553.98599628,17302686.627973534,8888864.554782348,1,18,33,1,4,4,47,55,92,1.195479498883951,2.883807253324921,0,0,0,67.14285714285714,44.71544715447154,36.36363636363637,10.313901345291479,27.819900619117373,1,1,1,1,1,1
900004059,5,244,634,448,1819568130,4362645672,4376296434,7457246.434426229,6881144.593059937,9768518.825892856,5300000,4500000,7200000,7984074.374646683,7892877.402307143,10249500.998523124,2,1,1,2,1,1,132,222,164,0.5236948010437498,0.7293493090642318,1,1,1,54.09836065573771,35.01577287066246,36.607142857142854,5.052790346907994,8.183382642884432,1,1,1,1,1,1
900004894,5,345,536,620,16398787817,20622863760,30798412270,47532718.31014493,38475492.08955224,49674858.5,15000000,15191594,14000000,167452228.61680207,83780198.79860646,375409456.56722504,23,56,77,4,4,4,130,190,189,0.7738567359712667,4.820080797564083,0,1,0,37.68115942028986,35.44776119402985,30.483870967741932,9.39373750832778,39.318537325705506,1,1,1,1,1,1
900004916,5,50,0,0,235440359,0,0,4708807.18,0,0,4010249.5,0,0,3159234.169821293,0,0,1,0,0,4,0,0,23,0,0,6.960000000000001,8.992196542482647,0,0,0,46,0,0,42.00000000000001,51.561304746396516,0,0,0,1,0,0
900005067,5,54,131,184,1109132877,2478343987,2195145643,20539497.722222224,18918656.38931298,11930139.364130436,8500000,7200000,4875000,54668919.52423992,48733161.91604354,33423102.615279138,10,40,25,3,4,4,31,90,100,1.002489699693745,3.769620669650317,0,0,0,57.407407407407405,68.70229007633588,54.347826086956516,9.75609756097561,32.59442505054394,1,1,1,1,1,1
900005594,5,354,292,338,6523008784,12165804768,8108645474,18426578.485875707,41663714.95890411,23990075.366863906,6498000,8726667,7084000,50033207.25543521,367695118.99180406,80432365.00294057,12,37,48,4,4,4,131,179,191,0.4719826161676251,7.277833189304119,0,0,0,37.005649717514125,61.3013698630137,56.50887573964497,5.284552845528456,41.24608068353055,0,0,0,0,0,0
900006037,5,658,894,816,198738291116,297435454906,311592831371,302033877.0759878,332701851.12527966,381853960.01348037,49823234,68068913.5,84754068,1474606653.211024,1513425835.489004,1603545472.4889128,70,84,76,4,4,4,279,307,245,1.0880575465668372,8.068287185368492,1,1,0,42.401215805471125,34.34004474272931,30.024509803921568,15.79391891891892,43.41266692263602,1,1,1,1,1,1
900014225,6,85,550,550,220056997,1557439722,2450452980,2588905.8470588233,2831708.5854545454,4455369.054545455,1848000,2068365,2490000,2414337.32428076,3400681.3705574665,9032681.140785743,2,55,60,2,4,4,55,162,152,0.7751606758176218,1.3056793630428964,0,0,0,64.70588235294117,29.454545454545457,27.636363636363637,8.10126582278481,15.297510922444872,0,0,0,0,1,1
900017892,5,0,0,602,0,0,2900742047,0,0,4818508.383720931,0,0,2700000,0,0,7989682.9843111085,0,0,1,0,0,1,0,0,187,0.9475612851955277,3.880843450488203,0,0,0,0,0,31.06312292358804,9.136212624584719,26.602968498977326,0,0,0,0,0,0
900034131,6,3582,6877,9310,25175358686,29209041865,50246153583,7028296.673925182,4247352.314235859,5397008.977765843,2136020,1623177,1538000,160742134.8051749,20577971.472386856,94688892.87008156,33,48,51,4,4,4,680,954,1135,0.14409870700403205,1.7723086527080851,0,0,0,18.983807928531547,13.872328050021812,12.191192266380236,1.1634377054985077,20.835370920506264,1,1,1,0,1,1
900036553,5,151,251,271,1615301630,2205821067,2291321373,10697361.78807947,8788131.741035856,8455060.41697417,3797300,5234000,5930000,49127134.26384081,37168284.65319655,10784784.459315345,17,31,41,3,4,4,80,114,108,1.0175987847985004,3.35726256592013,0,0,0,52.980132450331126,45.41832669322709,39.85239852398524,8.915304606240714,28.79545132590473,1,1,1,1,1,1
900042103,5,257,0,0,67379826708,0,0,262178314.0389105,0,0,70400000,0,0,794965432.2426877,0,0,1,0,0,4,0,0,130,0,0,1.0189404835803721,5.6986254717179285,0,0,0,50.583657587548636,0,0,7.782101167315175,39.64002737161804,0,0,0,0,0,0
900045710,5,226,352,201,1450284621,2236101594,2294003920,6417188.588495575,6352561.346590909,11412954.825870646,4200000,4179000,7500000,9065201.278206246,18027523.49659554,14457036.730826028,3,2,11,4,2,4,96,121,95,0.9790043850036502,1.5178564864223538,1,1,1,42.47787610619469,34.375,47.2636815920398,7.702182284980745,16.009825853944896,1,1,1,1,1,1
900048040,5,0,92,189,0,554758228,1106999143,0,6029980.739130435,5857138.322751323,0,4500000,4100000,0,5057788.377605723,5435718.524173485,0,23,28,0,4,4,0,58,80,1.4298197844505516,2.0628072598424456,0,0,0,0,63.04347826086957,42.32804232804233,11.387900355871885,19.93696214511932,0,1,1,0,1,1
900052148,5,192,418,363,3288345751,7110972860,8445088447,17126800.786458332,17011896.794258375,23264706.46556474,4500000,5500000,5650000,92451334.12032472,77570010.88443758,98195692.0512899,43,65,70,4,4,4,106,167,159,0.8850473577972154,29.452936931790337,1,0,0,55.208333333333336,39.952153110047846,43.80165289256198,9.45529290853032,60.954488128209064,1,1,1,1,1,1
900058218,5,106,365,283,733668518,3250067235,3554237238,6921401.113207547,8904293.794520548,12559142.183745584,3450000,7500000,9000000,18549043.808630243,7313058.628804994,63808944.69238965,22,32,29,4,4,3,68,168,171,0.6413188019334548,2.683787556540833,1,1,1,64.15094339622641,46.02739726027397,60.42402826855123,6.49867374005305,21.298932563394747,0,1,1,0,1,1
900061048,5,375,320,332,3498049293,2464002271,3278593880,9328131.448,7700007.096875,9875282.771084337,5200000,4000000,6144000,13164753.299406035,11208131.233321454,12879203.24657069,36,33,42,4,4,4,140,118,122,0.7144015192528128,1.7168532509492005,1,0,0,37.333333333333336,36.875,36.74698795180723,7.887049659201558,18.76547199552958,1,1,1,1,1,1
900066345,5,216,261,191,17672507710,16712308918,18853193191,81817165.32407407,64031834.9348659,98707817.7539267,25674720,16826424,21955500,256835488.89400542,253589139.51087576,419768994.1017402,11,58,38,4,4,4,111,155,97,0.8116999533866399,10.442081707093594,1,0,0,51.388888888888886,59.38697318007663,50.78534031413613,10.029940119760479,46.116342707908466,1,1,1,1,1,1
900067136,4,45,304,227,4064396676,20027411044,25862611708,90319926.13333334,65879641.59210526,113932210.16740088,50000000,19800000,20000000,109413124.69043112,250247347.18162972,422555096.6216273,10,56,54,3,4,4,33,125,95,1.109182098765432,8.882049756878052,1,1,0,73.33333333333333,41.118421052631575,41.85022026431718,11.805555555555555,56.546273165507046,1,1,1,1,1,1
900067169,6,122,185,169,16178818739,21093662147,30569116053,132613268.35245901,114019795.38918918,180882343.50887573,21616000,30000000,38160000,617110529.8094865,479744761.6137703,681660069.4577852,15,54,50,4,4,4,74,98,71,1.4388108184450248,18.570699237872162,1,1,1,60.65573770491803,52.972972972972975,42.01183431952663,15.966386554621847,63.804280616979895,1,1,1,1,1,1
900077520,4,95,242,354,1115861442,1715075541,2525820710,11745909.915789474,7087089.012396694,7135086.751412429,6000000,3600000,4025000,29071754.107446093,15546368.096718425,8416730.276726136,17,30,53,4,4,4,62,90,105,1.1768007522812425,2.9757078409006725,1,1,1,65.26315789473685,37.1900826446281,29.66101694915254,10.5643994211288,27.672869428779666,1,1,1,1,1,1
900081643,4,0,27,152,0,109988152,956822053,0,4073635.2592592593,6294881.927631579,0,3500000,4047189,0,2691089.7109275637,7944588.913517604,0,1,28,0,1,4,0,19,70,2.1815798508161417,3.001464913720613,0,0,0,0,70.37037037037037,46.05263157894737,18.435754189944134,24.001190633529795,0,0,1,0,0,1
900091143,6,413,234,8,42877594038,29155366125,107050740,103819840.28571428,124595581.73076923,13381342.5,14066069,15368918,17325000,846780811.9626136,921705479.6607419,8271616.058618343,21,52,6,4,4,2,252,168,8,0.7041547695355749,27.192137061977085,0,0,0,61.016949152542374,71.7948717948718,100,10.534351145038167,67.05416549776038,1,0,0,1,1,0
900094475,5,0,227,246,0,948119062,1872019739,0,4176735.9559471365,7609836.3373983735,0,2666110,4220000,0,6684787.858740338,8134533.879674209,0,34,35,0,4,4,0,102,121,1.0687036548681663,1.2983563578559194,0,0,0,0,44.93392070484582,49.1869918699187,10.359408033826638,13.76851181446512,0,1,1,0,1,1
900108282,5,114,345,396,660620757,1663930665,2086299865,5794918.921052632,4822987.434782608,5268434.002525252,4000000,2500000,3073520,6924307.816396146,6789918.153271306,6853568.916334965,32,62,67,4,4,4,79,146,149,0.7642693478335214,1.5226235631283576,0,1,0,69.2982456140351,42.31884057971014,37.62626262626262,8.304093567251462,16.41515181284778,0,0,0,0,0,1
900109862,5,3,77,32,11022000,592270258,228255822,3674000,7691821.532467533,7132994.4375,3152000,3300000,3320000,1038550.9135328898,8440610.70646411,8843836.669953605,2,11,5,2,4,3,2,17,32,26.594387755102037,24.19169387684336,1,1,1,66.66666666666666,22.07792207792208,100,58.92857142857143,68.22890710059724,0,0,0,0,0,0
900113729,5,199,429,343,1236422640,3887705206,2000065865,6213179.095477387,9062249.897435898,5831095.816326531,3600000,3600000,3000000,6014160.167550651,52786006.66421602,7340598.197253129,25,44,32,4,4,4,79,129,85,1.0596696579805078,3.726491452910216,0,0,0,39.698492462311556,30.069930069930066,24.78134110787172,8.2389289392379,28.123645696303832,0,0,0,0,0,0
900121152,7,1246,1016,1236,7802035835,11217202383,13497699219,6261665.999197432,11040553.526574804,10920468.623786408,2696666.5,2500000,4025000,10586306.962171271,113699878.42800303,99273948.25972596,33,74,85,4,4,4,302,314,351,1.1980218378483698,3.4590427842565656,1,0,0,24.23756019261637,30.905511811023622,28.398058252427184,13.7221269296741,28.43814155289387,0,0,0,1,1,0
900122524,5,323,505,402,798125781,5529378187,2136135649,2470977.6501547988,10949263.736633664,5313770.271144278,1407600,2068350,3116500,3821906.0039619445,126604073.95448443,6611517.152208607,9,13,8,1,4,4,87,164,125,0.8828078524687686,12.316126417304572,1,1,0,26.93498452012384,32.475247524752476,31.094527363184078,10.08130081300813,53.031313608682915,0,1,0,0,1,1
900125582,5,0,1,959,0,850000,2880899499,0,850000,3004066.213764338,0,850000,1900000,0,0,3581523.964359917,0,1,70,0,1,4,0,1,242,0.8209635416666667,1.8059458883777746,0,1,1,0,100,25.23461939520334,9.791666666666666,20.93744852595184,0,0,1,0,0,1
900125759-3,5,165,122,0,14887524652,11033717514,0,90227422.13333334,90440307.49180327,0,20860995,25000000,0,266867138.12222633,225023341.9979968,0,5,19,0,3,4,0,123,97,0,1.004018502106375,15.992382434461758,1,0,0,74.54545454545455,79.50819672131148,0,10.801393728222997,61.33908872953353,1,1,0,1,1,0
900126464,5,302,612,634,1384667598,3061656710,2405318723,4584992.046357616,5002707.04248366,3793878.1119873817,2580000,2046125.5,2200000,5927112.051282893,43983207.80567124,6947532.94552646,25,48,48,4,4,4,162,171,188,0.5409998063684741,3.24121137739289,1,0,0,53.64238410596026,27.941176470588236,29.652996845425868,5.749354005167959,25.442817614880497,0,0,0,1,1,1
900126676,6,196,473,560,495649157,1313020228,2304344661,2528822.2295918367,2775941.285412262,4114901.180357143,1807000,1800000,2343900,3076959.7263872335,2713310.1623658636,6506292.237524133,2,3,2,1,2,2,86,181,170,0.5700984017250591,0.880946432615304,0,1,1,43.87755102040816,38.266384778012686,30.357142857142854,5.614320585842148,10.117508555671002,0,0,0,0,0,0
900126794,5,198,631,709,325551105,1587690045,2092170642,1644197.5,2516149.0412044376,2950875.376586742,1250000,1810000,2346000,1655466.3970151623,2246946.1656963606,2545708.909687202,4,38,41,1,4,4,56,156,143,0.9794355731947154,1.5001470238858599,1,0,0,28.28282828282828,24.722662440570524,20.16925246826516,12.22366710013004,17.705212917593567,0,0,1,0,1,0
900127207,5,131,112,373,443848669,1312305883,1427222969,3388157.7786259544,11717016.8125,3826335.037533512,1622127,1125000,2346000,8804005.367459288,106732717.8904083,5638915.234649244,1,4,2,4,2,2,52,44,132,1.3171487603305783,13.791763893838159,1,0,0,39.69465648854962,39.285714285714285,35.388739946380696,14.123376623376624,47.2016620425209,0,0,0,0,0,0
900127211,5,485,883,851,2921804792,4786936780,5853272243,6024339.777319588,5421219.456398641,6878110.743830787,3500000,3000000,3517000,11076805.259385675,8054180.499691342,11916998.57817941,22,60,39,4,4,4,179,302,221,0.38337021759514345,1.3841420545531207,0,0,0,36.907216494845365,34.20158550396376,25.96944770857814,4.416403785488959,17.546708818184463,1,1,1,1,1,1
