num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_entidades_dif_1,num_entidades_dif_2,num_entidades_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pentidades_1,pentidades_2,pentidades_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
0,5,16,0,36066827,51951582,0,7213365.4,3246973.875,0,7300000,2613625,0,2606849.6214077636,1437498.1782286833,0,1,1,0,1,1,0,1,3,0,0,1,0,20,18.75,0,0,1,0,0,1,52.50040807337195,Bajo
6,9,4,133000000,113500000,80300000,22166666.666666668,12611111.111111112,20075000,21500000,12000000,24600000,1471960.1443879744,9905105.305402417,11150896.824919509,1,2,1,1,1,1,3,2,2,1,1,1,50,22.22222222222222,50,1,0,0,0,0,0,45.935700813047106,Bajo
0,2,7,0,14187117,80657521,0,7093558.5,11522503,0,7093558.5,11500000,0,3544643.562594764,4035466.907173981,0,2,6,0,1,3,0,1,4,0,1,1,0,50,57.14285714285714,0,0,0,0,0,1,48.11817093469243,Bajo
3,12,10,21200000,156153334,154983333,7066666.666666667,13012777.833333334,15498333.3,7200000,12432500,15600000,3002221.399786054,8952170.753872959,9867508.157528369,2,2,3,1,1,1,2,4,3,0,1,0,66.66666666666666,33.33333333333333,30,0,1,1,0,1,1,37.48580900275344,Bajo
5,14,11,27500000,143000000,394200000,5500000,10214285.714285715,35836363.63636363,5000000,10000000,20000000,3464101.6151377545,7360796.063016464,34651991.94064528,3,5,3,1,2,2,2,3,4,0,0,0,40,21.428571428571427,36.36363636363637,0,0,0,0,1,0,73.3013446727778,Medio
1,26,14,24000000,178224934,181236000,24000000,6854805.153846154,12945428.57142857,24000000,3700000,12292000,0,4908223.323563285,8256122.182629415,1,2,2,1,1,1,1,4,3,0,1,1,100,15.384615384615385,21.428571428571427,0,0,1,0,0,1,38.8291587142035,Bajo
5,15,10,49248000,131048000,137128000,9849600,8736533.333333334,13712800,6000000,5400000,12570000,5824157.690172889,5857661.135722378,7200188.837029824,3,4,3,1,1,1,2,4,2,1,1,0,40,26.666666666666668,20,1,1,1,1,1,1,42.798265958552925,Bajo
1,4,8,3300000,28236000,73171123,3300000,7059000,9146390.375,3300000,3439000,8876895,0,7362644.543006722,5236005.660989571,1,1,2,1,1,1,1,2,3,1,1,1,100,50,37.5,0,0,1,0,0,1,59.316922999672485,Bajo
4,8,3,132594800,128525787,20000000,33148700,16065723.375,6666666.666666667,37572400,12000000,5000000,26443059.708740212,9120942.296818098,2886751.345948129,2,2,2,1,1,1,2,3,2,1,0,0,50,37.5,66.66666666666666,0,0,0,0,0,0,44.436408155787035,Bajo
4,3,0,28000000,33420000,0,7000000,11140000,0,5750000,9420000,0,3439961.2400917155,6182135.553350477,0,1,2,0,1,1,0,2,2,0,1,1,0,50,66.66666666666666,0,0,0,0,0,0,0,35.88474242035596,Bajo
4,2,3,40975000,29330000,81018073,10243750,14665000,27006024.333333332,9767500,14665000,30995680,6005002.601997771,940452.0189781082,10711365.49024149,2,2,3,3,1,1,1,2,3,0,1,1,25,100,100,0,1,0,0,1,0,29.30491481329095,Bajo
0,2,1,0,19666667,4500000,0,9833333.5,4500000,0,9833333.5,4500000,0,5609713.561711017,0,0,2,1,0,1,1,0,2,1,0,1,0,0,100,100,0,0,0,0,0,0,41.434656835254806,Bajo
0,0,4,0,0,66700000,0,0,16675000,0,0,16787500,0,0,9024942.28975085,0,0,2,0,0,1,0,0,3,0,0,0,0,0,75,0,0,0,0,0,1,40.967065661322266,Bajo
17,15,13,125504000,107945250,147033333,7382588.235294118,7196350,11310256.384615384,4635000,6000000,11000000,6478216.055161555,3765886.275642352,6786525.14653338,2,3,3,2,1,1,3,3,3,1,1,0,17.647058823529413,20,23.076923076923077,0,0,1,0,0,1,40.80021959528813,Bajo
2,0,4,30000000,0,21000000,15000000,0,5250000,15000000,0,3500000,12727922.061357856,0,3500000,2,0,1,1,0,1,2,0,1,1,0,0,100,0,25,0,0,0,0,0,0,51.052479815455584,Bajo
0,1,3,0,6450000,50064067,0,6450000,16688022.333333334,0,6450000,16980000,0,0,789551.8371179522,0,1,2,0,1,1,0,1,2,0,0,0,0,100,66.66666666666666,0,0,0,0,0,0,47.66052625297844,Bajo
1,11,2,1800000,71866666,48000000,1800000,6533333.2727272725,24000000,1800000,5625000,24000000,0,3477746.652327886,12727922.061357856,1,3,1,1,1,1,1,1,2,1,0,1,100,9.090909090909092,100,0,1,1,0,1,1,80.5569914623852,Alto
5,7,5,15850000,21100000,23461000,3170000,3014285.714285714,4692200,980000,3300000,2200000,3753824.7162061254,1889822.365046136,3810474.2749426877,2,4,3,1,1,1,4,3,3,1,1,1,80,42.857142857142854,60,0,0,0,0,0,0,23.880801565001562,Bajo
7,5,3,13650000,19060000,19370000,1950000,3812000,6456666.666666667,2000000,2960000,3900000,817006.7319184096,2395562.564409454,5711622.6532688,2,2,2,1,1,1,3,2,2,1,1,1,42.857142857142854,40,66.66666666666666,0,0,0,0,0,0,37.12458139256396,Bajo
1,4,0,1947492,13469581,0,1947492,3367395.25,0,1947492,2639708,0,0,2822879.736939021,0,1,2,0,1,2,0,1,2,0,0,0,0,100,50,0,0,0,0,0,0,0,47.87969053858149,Bajo
1,9,10,652800,36806365,51664887,652800,4089596.111111111,5166488.7,652800,1751620,3341445.5,0,4461167.800122672,4479426.736127193,1,2,2,1,1,2,1,2,4,0,0,1,100,22.22222222222222,40,0,1,0,0,0,1,41.19603484886157,Bajo
2,9,2,14694230,50881466,9020665,7347115,5653496.222222222,4510332.5,7347115,3301290,4510332.5,5299234.994907284,7723979.36220006,1771426.2305590091,2,4,2,2,2,2,1,2,2,0,0,1,50,22.22222222222222,100,0,0,0,0,0,0,59.04452850239508,Bajo
10,2,0,24504379,27372300,0,2450437.9,13686150,0,1449500,13686150,0,2606568.5585301374,4969334.3261447,0,4,2,0,2,2,0,7,2,0,1,0,0,70,100,0,0,0,0,0,0,0,28.86624983498402,Bajo
8,9,9,88692600,38371547,114527663,11086575,4263505.222222222,12725295.888888888,10117000,5041000,1099977,10026500.651594682,2920774.127341148,20165754.853495978,4,6,7,2,3,3,4,4,5,0,0,1,50,44.44444444444444,55.55555555555556,0,0,0,0,0,0,26.401520869874965,Bajo
4,1,0,3494000,3500000,0,873500,3500000,0,755500,3500000,0,289943.0978657709,0,0,1,1,0,2,1,0,3,1,0,0,0,0,75,100,0,0,0,0,0,0,0,62.63580998264047,Medio
2,8,1,1950000,27440709,7700000,975000,3430088.625,7700000,975000,3236000,7700000,459619.4077712559,2172433.970189917,0,1,3,1,1,1,1,1,3,1,0,0,0,50,37.5,100,0,0,0,0,0,0,50.297654922280245,Bajo
8,33,20,76116683,217902558,122041932,9514585.375,6603107.818181818,6102096.6,9395787,6008590,3839975,5872118.91214511,4948393.78117959,7197765.806208578,1,8,10,3,2,3,3,7,4,1,0,0,37.5,21.21212121212121,20,0,0,0,0,0,0,56.71016237989454,Bajo
1,8,14,34666656,152515544,198686620,34666656,19064443,14191901.42857143,34666656,18000000,9000000,0,12244534.7394366,11812676.240069628,1,2,2,1,1,1,1,3,2,1,1,1,100,37.5,14.285714285714285,0,0,0,0,0,0,54.691281913007955,Bajo
1,7,2,2300000,7222000,1815600,2300000,1031714.2857142857,907800,2300000,820000,907800,0,489428.9442080142,56568.5424949238,1,6,1,1,2,1,1,2,1,0,0,0,100,28.57142857142857,50,0,0,0,0,0,0,46.537096462250325,Bajo
2,8,7,11998500,22366000,36989200,5999250,2795750,5284171.428571428,5999250,1969750,5239000,187736.85040502838,2189880.622969467,2506706.3095586114,2,5,4,2,3,2,2,6,2,1,1,1,100,75,28.57142857142857,0,0,0,0,0,0,32.84078033159505,Bajo
6,10,7,138000000,186400000,125000000,23000000,18640000,17857142.85714286,19000000,6000000,10000000,14394443.372357266,23103785.163667206,16617546.66438031,2,2,2,1,1,1,1,4,3,0,0,0,16.666666666666664,40,42.857142857142854,0,0,0,1,1,0,57.5105646768293,Bajo
28,22,16,191441565,317760552,122521397,6837198.75,14443661.454545455,7657587.3125,1896100,2536967.5,2116907,14945711.26776529,30065558.419279557,15556546.190849071,6,9,4,5,3,1,2,3,2,0,0,0,7.142857142857142,13.636363636363635,12.5,1,1,1,1,0,1,62.884649610720835,Medio
8,7,0,70254340,59345122,0,8781792.5,8477874.57142857,0,6218720,5404650,0,5537647.102337006,6314639.74686281,0,5,4,0,2,2,0,2,3,0,0,0,0,25,42.857142857142854,0,0,0,0,0,0,0,44.62518900334911,Bajo
5,1,0,39900000,4500000,0,7980000,4500000,0,7600000,4500000,0,6655013.147996028,0,0,3,1,0,1,1,0,4,1,0,0,0,0,80,100,0,0,0,0,0,0,0,37.873914454995536,Bajo
0,2,4,0,1360000,3450000,0,680000,862500,0,680000,825000,0,141421.35623730952,268871.0967483613,0,2,1,0,1,1,0,1,2,0,1,0,0,50,50,0,0,0,0,0,0,44.94331609716225,Bajo
3,0,0,50408533,0,0,16802844.333333332,0,0,16315200,0,0,13553247.618526578,0,0,2,0,0,1,0,0,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,43.78719892428233,Bajo
3,0,1,3974000,0,4180000,1324666.6666666667,0,4180000,1430000,0,4180000,245571.44242222738,0,0,1,0,1,2,0,1,2,0,1,1,0,0,66.66666666666666,0,100,0,0,0,0,0,0,44.46299053948552,Bajo
0,3,3,0,229427124,225689735,0,76475708,75229911.66666667,0,7686000,39211155,0,122699532.66771032,92537194.11741155,0,3,1,0,1,1,0,3,1,0,0,0,0,100,33.33333333333333,0,0,0,0,0,0,45.13035632942553,Bajo
55,61,1,594720167,2594884255,10976814,10813093.945454545,42539086.14754099,10976814,5843315,4603458,10976814,14139215.162672933,257298011.04469913,0,10,13,1,3,3,1,11,15,1,1,1,0,20,24.59016393442623,100,0,0,0,0,0,0,32.459600727772035,Bajo
9,7,2,56974000,33370145,13700000,6330444.444444444,4767163.571428572,6850000,4950000,1700000,6850000,5855210.224900365,6469716.265542301,5868986.283848344,2,4,2,1,1,1,2,4,1,0,0,0,22.22222222222222,57.14285714285714,50,1,0,0,1,0,0,43.27104284790379,Bajo
4,2,1,4800000,2250000,1270000,1200000,1125000,1270000,600000,1125000,1270000,1200000,318198.05153394636,0,2,2,1,1,1,1,1,2,1,0,0,1,25,100,100,0,0,0,0,0,0,48.25692114054386,Bajo
3,4,8,6661000,14661400,30162600,2220333.3333333335,3665350,3770325,1752000,3380500,3034000,1295620.4433912477,3228391.2748199115,2733178.074670061,2,2,3,2,2,3,2,4,5,0,0,0,66.66666666666666,100,62.5,0,0,0,0,0,0,30.86831842927553,Bajo
4,8,14,30000000,60000000,147316665,7500000,7500000,10522618.92857143,7500000,7500000,10500000,0,0,3751624.094340773,3,1,2,1,1,1,1,1,3,0,0,1,25,12.5,21.428571428571427,0,0,0,0,0,0,59.73238224376394,Bajo
4,0,4,23589058,0,57186700,5897264.5,0,14296675,4750000,0,11393350,5162618.226956906,0,11286316.090255788,3,0,2,1,0,1,2,0,2,1,0,1,50,0,50,0,0,0,0,0,0,38.676818170207355,Bajo
0,4,4,0,23634967,14900000,0,5908741.75,3725000,0,4700000,3900000,0,4809111.913105397,2642442.0523447623,0,1,1,0,1,1,0,2,2,0,0,1,0,50,50,0,0,0,0,0,0,34.094015469789944,Bajo
8,3,0,20142000,4905000,0,2517750,1635000,0,1350000,1380000,0,3094243.584002859,890322.9751051019,0,2,2,0,1,1,0,4,2,0,1,1,0,50,66.66666666666666,0,0,0,0,0,0,0,53.18993106470435,Bajo
6,11,8,191334351,493472422,545887080,31889058.5,44861129.27272727,68235885,25600000,40356000,52856000,23553611.13924006,21506393.46007551,54994243.09769757,3,2,1,1,1,1,2,2,3,0,1,1,33.33333333333333,18.181818181818183,37.5,0,1,1,0,1,1,60.61345447237142,Medio
0,4,0,0,11800000,0,0,2950000,0,0,2950000,0,0,1212435.565298214,0,0,3,0,0,1,0,0,3,0,0,1,0,0,75,0,0,0,0,0,0,0,38.68769750071818,Bajo
0,4,3,0,6668993,5281994,0,1667248.25,1760664.6666666667,0,799997.5,2000000,0,1909558.3125875602,643308.406089438,0,3,3,0,2,2,0,2,3,0,0,0,0,50,100,0,0,0,0,0,0,41.10332122421795,Bajo
2,1,3,14430400,3248000,69234200,7215200,3248000,23078066.666666668,7215200,3248000,24847200,32809.75464705581,0,20703268.74706826,1,1,1,1,1,1,2,1,3,1,1,0,100,100,100,0,0,0,0,0,0,29.160753675112197,Bajo
0,7,0,0,46660000,0,0,6665714.285714285,0,0,4200000,0,0,6367644.402610375,0,0,4,0,0,3,0,0,4,0,0,1,0,0,57.14285714285714,0,0,0,0,0,0,0,29.595803434386344,Bajo
2,1,13,27533331,7632000,86788000,13766665.5,7632000,6676000,13766665.5,7632000,5000000,10229479.75108121,0,4897560.208920356,1,1,3,1,1,1,1,1,3,0,0,0,50,100,23.076923076923077,0,0,1,0,0,1,32.049693611197604,Bajo
13,9,6,196092000,232959600,234345000,15084000,25884400,39057500,9696000,26139600,31705500,10548024.01716391,9919347.36966097,22808507.86658347,4,4,3,1,1,1,5,4,3,1,1,1,38.46153846153847,44.44444444444444,50,0,0,0,0,0,0,29.75091305884649,Bajo
1,4,3,9000000,45750000,33000000,9000000,11437500,11000000,9000000,9875000,10600000,0,3732598.5139935245,1345362.404707371,1,3,3,1,1,1,1,3,3,1,1,1,100,75,100,0,0,0,0,0,0,32.52220862655335,Bajo
4,6,6,86770000,77100000,209700000,21692500,12850000,34950000,21885000,7000000,36600000,16523868.342491718,14424389.068518639,8898932.520252079,1,2,3,1,1,1,3,3,4,0,0,1,75,50,66.66666666666666,0,0,0,0,0,0,26.95906880386783,Bajo
1,1,4,97998000,260000000,148583267,97998000,260000000,37145816.75,97998000,260000000,34560000,0,0,22240086.57218587,1,1,1,1,1,1,1,1,2,0,0,1,100,100,50,0,0,1,0,0,1,42.28570482379588,Bajo
3,1,5,37000000,48000000,28000000,12333333.333333334,48000000,5600000,10000000,48000000,7500000,4932882.862316247,0,2837252.1918222215,3,1,1,1,1,1,2,1,1,0,0,0,66.66666666666666,100,20,0,0,0,0,0,0,49.44606874867663,Bajo
8,18,7,97355520,225200469,168457800,12169440,12511137.166666666,24065400,10383360,7926666.5,14100000,8359784.403836535,9145102.938469825,16659614.903112257,4,5,4,1,1,1,4,5,2,1,1,1,50,27.77777777777778,28.57142857142857,0,0,0,0,0,0,32.519307186661074,Bajo
4,6,0,174069496,150097145,0,43517374,25016190.833333332,0,25110984,18558200,0,54254945.82976494,21116036.62179776,0,2,5,0,1,1,0,3,5,0,1,0,0,75,83.33333333333334,0,0,0,0,0,0,0,23.344358567899825,Bajo
1,1,4,1500000,6179000,25504000,1500000,6179000,6376000,1500000,6179000,6083000,0,0,2098828.7209774884,1,1,2,1,1,1,1,1,2,0,0,0,100,100,50,0,0,0,0,0,0,45.919835234777025,Bajo
2,3,6,43886667,13550000,106866000,21943333.5,4516666.666666667,17811000,21943333.5,4700000,13716000,18182072.13120783,1483520.5874315777,9471447.091126043,2,1,2,1,1,1,1,1,1,0,0,1,50,33.33333333333333,16.666666666666664,0,0,0,0,0,1,52.55078332377321,Bajo
0,1,23,0,705000,361747285,0,705000,15728142.826086957,0,705000,6301000,0,0,18462721.855065685,0,1,6,0,1,2,0,1,4,0,0,0,0,100,17.391304347826086,0,0,0,0,0,0,62.98664689488262,Medio
1,0,2,6306667,0,16500000,6306667,0,8250000,6306667,0,8250000,0,0,5303300.858899106,1,0,1,1,0,1,1,0,2,0,0,0,100,0,100,0,0,1,0,0,1,39.62684682191788,Bajo
2,2,3,86566311,46260220,66264220,43283155.5,23130110,22088073.333333332,43283155.5,23130110,15000000,18785218.65921077,24281891.30245418,20607373.531241998,1,1,2,1,1,1,1,2,3,0,0,0,50,100,100,0,0,0,0,0,0,56.892365540592394,Bajo
6,0,1,20459000,0,7231680,3409833.3333333335,0,7231680,3310000,0,7231680,2130009.4171205596,0,0,1,0,1,1,0,1,2,0,1,1,0,0,33.33333333333333,0,100,0,0,1,1,0,1,41.25872239263339,Bajo
3,3,4,16266241,7788428,7897702,5422080.333333333,2596142.6666666665,1974425.5,6800000,1900000,1963000,3290858.0679452484,1447326.4169016378,561067.0668773326,2,1,1,1,1,1,3,3,2,1,1,1,100,100,50,0,1,0,1,1,1,22.531372726569128,Bajo
1,0,2,1000000,0,26000000,1000000,0,13000000,1000000,0,13000000,0,0,1414213.562373095,1,0,2,1,0,1,1,0,2,0,0,1,100,0,100,0,0,0,0,0,0,41.32373113854595,Bajo
4,6,0,200000000,361500000,0,50000000,60250000,0,50000000,36500000,0,18257418.583505537,55906842.15728876,0,1,4,0,1,1,0,1,3,0,0,0,0,25,50,0,0,0,0,0,0,0,37.59513737294123,Bajo
0,0,4,0,0,5368400,0,0,1342100,0,0,1397700,0,0,564472.7687556475,0,0,3,0,0,1,0,0,3,0,0,1,0,0,75,0,0,0,0,0,0,39.387905372383344,Bajo
1,27,4,1596637,43534357,20698606,1596637,1612383.5925925926,5174651.5,1596637,1259029,3500000,0,1165707.857642539,4700254.94902234,1,5,2,1,2,1,1,2,2,0,0,1,100,7.4074074074074066,50,0,1,1,0,0,1,61.42451786799848,Medio
0,5,5,0,62449780,89673318,0,12489956,17934663.6,0,9600000,21360000,0,11202607.237142611,10254569.068752952,0,2,2,0,1,1,0,3,2,0,1,0,0,60,40,0,0,1,0,0,1,75.74345610544877,Medio
3,4,2,80196089,43223916,50000000,26732029.666666668,10805979,25000000,35319375,11802208,25000000,18703712.609128978,4948651.559003793,5656854.24949238,2,1,1,1,1,1,2,4,1,1,1,1,66.66666666666666,100,50,0,0,0,0,0,1,58.84778777768656,Bajo
3,3,8,26450000,24000000,65836700,8816666.666666666,8000000,8229587.5,10450000,9000000,8000000,6554451.413606889,1732050.8075688772,4594378.29664456,3,2,4,1,1,1,2,2,4,1,1,1,66.66666666666666,66.66666666666666,50,0,0,0,0,0,0,34.419558150816314,Bajo
1,1,5,11624848,860000,31718999,11624848,860000,6343799.8,11624848,860000,8026666,0,0,3455906.70396514,1,1,2,1,1,1,1,1,3,1,1,1,100,100,60,0,0,0,0,0,0,40.067192189974286,Bajo
3,3,1,75221236,21525035,10000000,25073745.333333332,7175011.666666667,10000000,21210200,6848000,10000000,11502898.041596532,865652.9922020332,0,1,3,1,1,1,1,3,3,1,1,1,0,100,100,100,1,0,0,1,0,0,32.31622268497262,Bajo
3,4,0,25545222,57829025,0,8515074,14457256.25,0,5195638,15095213,0,6904930.59708358,10009593.26870449,0,2,2,0,1,1,0,2,2,0,1,0,0,66.66666666666666,50,0,0,1,0,0,1,0,66.34528361833881,Medio
1,3,1,12209146,42430000,39088500,12209146,14143333.333333334,39088500,12209146,9900000,39088500,0,10060200.461886102,0,1,1,1,1,1,1,1,2,1,0,1,0,100,66.66666666666666,100,1,0,1,1,0,1,62.30790148792897,Medio
1,2,1,21220404,13215114,2386922,21220404,6607557,2386922,21220404,6607557,2386922,0,8342601.3679307485,0,1,1,1,1,1,1,1,2,1,0,0,0,100,100,100,1,0,0,1,0,0,48.618692138078714,Bajo
4,3,5,67900000,55424000,87488200,16975000,18474666.666666668,17497640,16900000,12312000,16416000,12386114.537389575,10674051.7767778,15076232.813538002,1,2,1,1,1,1,1,2,3,1,1,1,25,66.66666666666666,60,0,0,0,0,0,0,48.100560792652075,Bajo
2,6,3,7800000,64400000,106520000,3900000,10733333.333333334,35506666.666666664,3900000,10000000,50400000,4666904.755831214,7498977.70810573,28006751.566958517,2,4,1,1,1,1,1,2,2,1,1,1,50,33.33333333333333,66.66666666666666,0,0,0,0,0,0,59.607786574165424,Bajo
2,2,1,37910926,33831665,4746510,18955463,16915832.5,4746510,18955463,16915832.5,4746510,10342965.439714182,15159607.834636241,0,2,1,1,1,1,1,2,1,1,1,0,0,100,50,100,0,1,0,0,1,0,48.496399011885224,Bajo
0,1,4,0,4500000,5980000,0,4500000,1495000,0,4500000,700000,0,0,1670957.8091621583,0,1,3,0,1,1,0,1,3,0,0,1,0,100,75,0,0,0,0,0,0,36.50880630499388,Bajo
1,1,2,7000000,15000000,27000000,7000000,15000000,13500000,7000000,15000000,13500000,0,0,2121320.343559643,1,1,1,1,1,1,1,1,2,1,0,1,100,100,100,0,0,0,0,0,0,26.848188254893792,Bajo
1,3,2,7000000,27016000,15000000,7000000,9005333.333333334,7500000,7000000,10000000,7500000,0,2651807.9367354894,4949747.468305833,1,3,1,1,2,1,1,2,2,1,1,0,100,66.66666666666666,100,0,0,0,0,0,0,51.14252974167694,Bajo
2,3,0,25600000,73000000,0,12800000,24333333.333333332,0,12800000,30000000,0,4525483.399593905,14364307.617610162,0,1,2,0,1,1,0,2,2,0,1,1,0,100,66.66666666666666,0,0,0,0,0,0,0,45.405177556788956,Bajo
4,8,14,18800000,39655000,116894250,4700000,4956875,8349589.285714285,4600000,5500000,8317500,1989974.8742132399,2295655.7380968826,4051175.1092063766,2,3,5,1,1,2,1,3,7,0,1,1,25,37.5,50,0,0,0,0,0,0,27.215092515200173,Bajo
2,2,4,16410136,45783313,166162696,8205068,22891656.5,41540674,8205068,22891656.5,43824933.5,8954330.75804373,2200382.659870892,19472975.7271124,1,1,2,1,1,1,1,2,3,0,1,1,50,100,75,0,0,0,0,0,0,22.399611201004006,Bajo
9,12,4,70940800,81808334,24100000,7882311.111111111,6817361.166666667,6025000,8000000,4750000,5750000,3921481.8667324106,5001353.877921999,2450000,4,6,3,1,1,1,5,6,3,1,1,1,55.55555555555556,50,75,0,0,0,0,0,0,24.923483844693795,Bajo
7,2,0,121412000,22800000,0,17344571.42857143,11400000,0,15000000,11400000,0,14669052.671720635,0,0,2,1,0,1,1,0,3,1,0,1,1,0,42.857142857142854,50,0,0,0,0,0,0,0,43.285963742322615,Bajo
1,8,4,7800000,45000000,15000000,7800000,5625000,3750000,7800000,5950000,3600000,0,4221289.5795344,1236931.6876852983,1,3,3,1,1,1,1,4,3,0,1,1,100,50,75,0,0,0,0,0,0,37.431062110122575,Bajo
7,3,0,31499166,41172000,0,4499880.857142857,13724000,0,3733333,15750000,0,1516141.6519910477,8073949.962688646,0,2,1,0,1,1,0,2,2,0,0,1,0,28.57142857142857,66.66666666666666,0,0,0,0,0,0,0,30.959008876179045,Bajo
9,0,0,80874384,0,0,8986042.666666666,0,0,6000000,0,0,6995359.416097503,0,0,1,0,0,1,0,0,3,0,0,1,0,0,33.33333333333333,0,0,0,0,0,0,0,0,38.97223900929415,Bajo
4,2,0,92030000,177800000,0,23007500,88900000,0,17040000,88900000,0,19132679.503927305,66609458.787772775,0,1,1,0,1,1,0,2,1,0,0,0,0,50,50,0,1,1,0,1,1,0,51.96581721440861,Bajo
1,10,18,10000000,95100000,298600000,10000000,9510000,16588888.888888888,10000000,5000000,8800000,0,13375969.331437463,18191752.781990133,1,5,3,1,1,1,1,5,6,0,1,1,100,50,33.33333333333333,0,0,0,0,1,1,28.309628958004723,Bajo
0,6,7,0,347191296,630991459,0,57865216,90141637,0,60830024.5,100000000,0,39683167.25175078,54795776.261057444,0,6,3,0,2,2,0,4,4,0,1,1,0,66.66666666666666,57.14285714285714,0,0,0,0,0,0,44.10792773592525,Bajo
2,4,1,15716000,32078000,5963876,7858000,8019500,5963876,7858000,7486000,5963876,5456035.923635401,3873524.622356233,0,1,1,1,1,1,1,1,2,1,1,1,0,50,50,100,1,1,1,1,1,1,51.83002338481148,Bajo
0,4,15,0,6650000,46305000,0,1662500,3087000,0,1900000,1848000,0,475000,2986630.949510071,0,1,2,0,1,1,0,1,3,0,0,0,0,25,20,0,0,0,0,0,0,43.96517014448531,Bajo
0,8,8,0,53816811,73968666,0,6727101.375,9246083.25,0,6825000,3458333,0,1813832.8137441787,9983716.26934946,0,2,1,0,1,1,0,3,1,0,0,0,0,37.5,12.5,0,0,0,0,0,0,81.63478720031007,Alto
0,2,3,0,3250000,15200000,0,1625000,5066666.666666667,0,1625000,3600000,0,459619.4077712559,3442867.0223134286,0,1,2,0,1,1,0,1,2,0,1,1,0,50,66.66666666666666,0,0,0,0,0,0,49.00510425158453,Bajo
2,3,5,102825220,95441937,155438200,51412610,31813979,31087640,51412610,39775617,36575280,1773720.7920639596,25772593.880280714,23084000.379899494,1,1,1,1,1,1,1,2,2,0,1,1,50,66.66666666666666,40,0,0,0,0,0,0,64.0105835055647,Medio
0,2,9,0,20400000,162842000,0,10200000,18093555.555555556,0,10200000,10400000,0,5939696.961966999,13682734.51389662,0,1,2,0,1,1,0,1,3,0,0,0,0,50,33.33333333333333,0,0,1,0,0,1,39.86952533602369,Bajo
1,2,2,2488871,10500000,41100000,2488871,5250000,20550000,2488871,5250000,20550000,0,3889087.2965260115,9121677.477306463,1,1,1,1,1,1,1,1,2,0,1,1,100,50,100,0,0,0,0,0,0,38.40286512363386,Bajo
4,4,0,6727167,16389484,0,1681791.75,4097371,0,1655000,3141500,0,201680.1935546721,3149443.040450486,0,1,2,0,1,1,0,2,2,0,1,1,0,50,50,0,0,1,0,0,1,0,42.49790834690822,Bajo
13,5,0,68216360,19700000,0,5247412.307692308,3940000,0,2500000,3500000,0,5810360.779099914,1460479.3733565703,0,4,3,0,1,1,0,10,4,0,1,1,0,76.92307692307693,80,0,0,0,0,0,0,0,16.95625879968272,Bajo
3,3,2,29227203,20100000,8587704,9742401,6700000,4293852,11000000,8400000,4293852,2623178.26965744,5356304.696336832,1122676.2649170063,2,1,1,1,1,1,2,1,2,0,0,0,66.66666666666666,33.33333333333333,100,0,0,0,0,0,0,69.86409315200183,Medio
15,5,1,151765007,214827104,50000000,10117667.133333333,42965420.8,50000000,7435080,50000000,50000000,12294563.49529493,25689043.00057445,0,2,1,1,1,1,1,2,3,1,0,0,0,13.333333333333334,60,100,0,0,0,0,0,0,49.1734794575083,Bajo
6,1,2,57599333,6220000,27904000,9599888.833333334,6220000,13952000,6000000,6220000,13952000,6852483.613562908,0,8417399.123244662,1,1,1,1,1,1,2,1,2,1,1,1,33.33333333333333,100,100,0,0,0,0,0,0,40.47189843093204,Bajo
4,3,4,145144457,85274304,96137150,36286114.25,28424768,24034287.5,16994932.5,20580000,27000000,43072928.269306526,24474666.69438977,9136888.740920419,2,2,1,1,1,1,3,2,1,1,0,0,75,66.66666666666666,25,0,1,0,0,1,0,36.58485239143006,Bajo
9,10,7,18900000,30585204,32799992,2100000,3058520.4,4685713.142857143,1800000,2571301,4000000,1272792.2061357854,1968712.0613189505,3486845.6040776754,3,4,3,1,1,1,2,4,3,0,1,1,22.22222222222222,40,42.857142857142854,0,0,0,0,0,0,34.91360541931222,Bajo
11,4,1,72465333,26513067,28064545,6587757.545454546,6628266.75,28064545,4000000,7343333.5,28064545,4227234.975184876,1667086.7896090222,0,2,2,1,1,1,1,1,3,1,0,0,0,9.090909090909092,75,100,0,1,1,0,1,1,60.878721734224285,Medio
1,8,6,15000000,95073400,53242925,15000000,11884175,8873820.833333334,15000000,11162060,8600000,0,6620374.57930117,3750742.212763251,1,1,1,1,1,1,1,2,3,0,0,0,100,25,50,0,0,0,0,1,0,47.642217074964016,Bajo
