id_contratista_std,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_entidades_dif,num_annos_activo,num_municipios_dif,pnum_entidades,IRCC,adicion,cont_cerrada
3245967,2,53900000,26950000,26950000,26233661.582020912,2,1,2,1,2,100,64.52605835722719,0,100
3246550,6,48483668,8080611.333333333,8246500,4803186.512519649,3,2,3,3,3,50,64.92813890643318,23.397435897435898,100
3249047,5,76160000,15232000,12000000,7194798.120864823,1,1,3,2,3,60,44.75388611326884,32.88865546218487,100
3249298,7,726792143,103827449,63754102,92745555.12873933,2,1,3,4,1,42.857142857142854,52.69306883495221,81.84812682432457,100
3249921,25,46856849,1874273.96,1050000,1342050.5976805445,3,1,2,5,1,8,65.4516423312597,21.016703373358606,100
3250248,8,358579759,44822469.875,50130973.5,32101677.80888112,3,1,3,4,2,37.5,71.29794786771771,52.73939964889499,100
3254070,3,20590000,6863333.333333333,7500000,4811694.954310106,2,1,2,2,1,66.66666666666666,56.931284094025244,41.39767873376421,100
3262463,8,53087396,6635924.5,2673698,7896136.71092402,3,1,3,4,2,37.5,63.840808834294776,24.6540337507376,100
3276661,21,55639329,2649491.8571428573,1762220,2551081.348230634,2,1,2,5,1,9.523809523809524,70.01930526801223,23.338880160023876,100
3277268,2,32780928,16390464,16390464,16298053.287880488,2,1,2,2,1,100,64.96872342759431,0,100
3283654,4,71100000,17775000,19000000,9490477.683797939,2,1,2,3,2,50,68.59227287293703,27.40971371534867,100
3292095,15,744737000,49649133.333333336,1171000,187522261.22026026,6,2,6,6,6,40,60.31995154229416,0,100
3292900,60,2971205138,49520085.63333333,12263005.5,92286655.00440049,16,4,6,6,7,10,40.0898863368038,5.947027626145915,100
3294751,18,157249000,8736055.555555556,5000000,7006805.267420778,1,1,2,3,3,11.11111111111111,73.56066254631557,0,100
3342724,2,1342000,671000,671000,74953.31880577403,2,1,2,2,2,100,51.065318351727186,0,100
3348833,4,17700000,4425000,2700000,3729499.5195959825,3,1,4,2,4,100,36.20407609563025,12.828947368421051,100
3349992,4,6085000,1521250,1130000,1193792.1022243921,2,1,2,2,2,50,60.16976992942355,26.00750728318518,100
3350574,2,10930000,5465000,5465000,6413458.505361986,2,2,2,2,2,100,68.98047041432253,0,100
3350989,6,91296000,15216000,13500000,9862493.315587088,2,1,2,3,2,33.33333333333333,71.08143608310915,0,100
3355277,7,19898335,2842619.285714286,2300000,2547739.60591938,4,2,2,3,2,28.57142857142857,87.64166896576418,3.9483445294722967,100
3355455,4,4465200,1116300,831100,737532.0738788246,4,2,3,3,3,75,43.55624920448434,0,100
3362844,5,209726574,41945314.8,60600000,32221361.388921715,3,2,3,3,3,60,47.651663801639614,11.132426833044057,100
3367494,8,402372000,50296500,40700000,34698036.92676905,3,1,3,5,1,37.5,47.00743853190204,0,100
3377811,17,154586740,9093337.647058824,5000000,10239625.319834419,5,1,10,3,10,58.82352941176471,25.046632573880004,2.040129322712094,100
3377833,10,221438500,22143850,23000000,13493320.586394671,4,1,4,4,4,40,44.60730106186407,10.62422767855167,100
3379419,10,38178399,3817839.9,2757433,2747549.9806701504,3,1,2,5,2,20,80.63090115561238,0,100
3385163,5,113500000,22700000,20000000,16122964.987867462,4,3,3,4,3,60,46.146422402918745,0,100
3422870,6,62204655,10367442.5,8010000,7027449.270677598,3,1,2,5,2,33.33333333333333,51.37633733849527,0,100
3436868,3,14436452,4812150.666666667,5559000,3619531.7995703993,2,2,3,2,3,100,41.996888047844536,0,100
3438731,15,1489458400,99297226.66666667,110000000,57491652.968800195,3,1,2,5,3,13.333333333333334,87.66370827889173,0,100
3474432,2,20000000,10000000,10000000,4242640.687119286,2,1,2,1,2,100,54.875,0,100
3482019,11,154872374,14079306.727272727,7110000,14278151.509144174,3,1,3,4,3,27.27272727272727,46.319259834729294,0,100
3482299,16,177799826,11112489.125,6556909.5,10278171.30314907,2,1,2,5,2,12.5,61.098599471163666,18.873629853474007,100
3482316,8,330760884,41345110.5,25449244,41212175.54737086,2,1,2,3,1,25,80.88691749634967,0,100
3483109,6,45570000,7595000,7735000,4422256.211483003,2,1,2,3,2,33.33333333333333,59.25732783999652,0,100
3486426,2,4100000,2050000,2050000,636396.1030678927,2,1,2,2,2,100,53.34622248661511,0,100
3486539,10,236260666,23626066.6,28100000,11418518.879819749,4,1,3,6,3,30,74.76681725434149,0,100
3487226,4,12190000,3047500,3000000,1556392.7310718633,1,1,2,1,1,50,62.02414422383899,0,100
3510278,15,347426929,23161795.266666666,20803488,12492419.646862598,6,1,3,6,4,20,40.753694333480865,0,100
3517632,3,12290000,4096666.6666666665,1500000,5124747.14823408,3,1,3,2,3,100,54.035570847631035,0,100
3523717,14,45043109,3217364.9285714286,2580000,3030160.5135742705,6,3,5,5,5,35.714285714285715,40.8296683490515,14.705883788053441,100
3585068,14,634842282,45345877.28571428,43524481,21757019.197741456,4,1,3,5,3,21.428571428571427,61.76072636412656,19.8887533926297,100
3585215,5,64450000,12890000,13750000,7469805.887705517,4,1,3,3,3,60,64.77730103922852,0,100
3600000,3,10800000,3600000,3600000,0,3,1,3,3,3,100,33.33333333333333,0,100
3608210,5,150400000,30080000,30000000,18552412.242077846,3,1,2,4,2,40,78.07521785875961,0,100
3621862,25,107728213,4309128.52,3250000,3270911.8720309623,7,1,5,5,5,20,35.802937729483006,11.723476918108556,100
3649064,224,529945613,2365828.629464286,1364737,3203425.363218014,19,3,10,5,8,4.464285714285714,30.509074392684713,0,100
3649898,11,55001700,5000154.545454546,4452000,2666945.8979752986,4,1,3,6,3,27.27272727272727,75.1523606897347,0,100
3673012,3,18739107,6246369,6600000,1501125.7950228555,2,1,3,3,2,100,35.378839171128064,0,100
3730697,5,26110000,5222000,2500000,7181888.331072824,3,3,2,2,2,40,68.52822421006726,0,100
3734401,8,56800001,7100000.125,7800000,2323175.37004853,1,1,2,3,2,25,72.7205665337804,0,100
3736455,26,256681483,9872364.73076923,8467300,7017868.946750268,2,1,6,4,3,23.076923076923077,33.46966304616063,5.2898702019528905,100
3738576,5,42120393,8424078.6,7367230,6580655.170263466,2,1,3,4,3,60,68.36892320389168,0,100
3743044,9,45976900,5108544.444444444,4720450,3586750.4676451604,2,1,2,2,2,22.22222222222222,72.51019094252564,9.288890041818515,100
3744504,31,290094000,9357870.967741935,5000000,6097020.976082967,2,1,2,5,2,6.451612903225806,66.00361967056365,0,100
3744875,3,54250000,18083333.333333332,17500000,2673169.1553909066,2,1,2,1,2,66.66666666666666,59.01549312059197,0,100
3757241,8,95730600,11966325,9405000,12129967.69300988,2,1,2,2,1,25,72.49898276796833,0,100
3764049,10,96465000,9646500,5862000,8267711.75181568,2,1,3,3,3,30,54.3284101434365,0,100
3764193,18,309780000,17210000,13100000,15909078.995045196,3,1,4,6,4,22.22222222222222,40.07820634870735,0,100
3764445,29,565500222,19500007.655172415,11310000,16402625.786158726,3,1,4,6,2,13.793103448275861,49.79720776761106,35.135947357139386,100
3770363,9,85500000,9500000,5700000,8847174.690261293,1,1,2,4,2,22.22222222222222,58.23244759071167,0,100
3770660,13,177000000,13615384.615384616,6000000,15527064.873624492,2,1,4,3,4,30.76923076923077,55.23091352870594,0,100
3770758,2,20801000,10400500,10400500,5091875.931324328,1,1,2,2,2,100,55.82536909167071,0,100
3778162,16,154940874,9683804.625,6000000,8552764.19351909,4,1,5,4,5,31.25,57.876218094557515,0,100
3790951,14,570716200,40765442.85714286,16836950,40819330.589199156,3,1,3,5,3,21.428571428571427,68.25364677928025,21.33758727928932,100
3805486,50,199400000,3988000,3000000,3025580.733596478,4,1,4,5,4,8,42.11380583073191,0,100
3815624,21,723327444,34444164,33357978,23099394.240142774,5,3,3,3,2,14.285714285714285,70.44515606870276,0,100
3817442,2,9800000,4900000,4900000,989949.4936611665,2,1,2,2,1,100,52.04081632653061,0,100
3829276,20,100700000,5035000,3500000,3772235.8301005964,3,1,3,5,3,15,46.73636912516062,0,100
3836068,7,227826000,32546571.42857143,12000000,54400444.68830852,2,1,2,3,2,28.57142857142857,70.42683030912389,24.823044226513126,100
3837414,13,97648320,7511409.230769231,5824000,5651570.560664916,2,1,2,3,2,15.384615384615385,68.3038541262683,0,100
3837711,10,106353333,10635333.3,11075000,6467199.5413436545,1,1,3,4,3,30,60.95981817287072,0,100
3840162,5,164450000,32890000,12000000,30576101.77900381,3,1,2,2,2,40,83.46980116793857,0,100
3860448,3,30770000,10256666.666666666,11880000,4662020.3059760835,3,1,3,3,3,100,37.43313523650913,0,100
3876462,12,897751890,74812657.5,53773570,64803367.0080819,3,1,2,5,2,16.666666666666664,67.07883770999108,4.373997781280081,100
3912734,11,531359000,48305363.63636363,57000000,33284221.529946372,4,1,3,5,3,27.27272727272727,82.6693045521205,0,100
3983120,17,397375000,23375000,24200000,12272657.61764745,6,2,3,4,3,17.647058823529413,53.89121348310382,0,100
3985590,10,54476600,5447660,5963300,3210003.336862232,1,1,2,4,3,20,85.43240646431762,0,100
4041180,2,9800000,4900000,4900000,565685.4249492381,2,1,2,2,2,100,51.10370678883798,0,100
4041600,4,206387200,51596800,13593600,76108834.44331545,1,1,2,2,1,50,79.70300897238906,39.73166294550566,100
4051034,16,73720000,4607500,4000000,2220112.609756541,6,1,3,5,3,18.75,36.68948402344487,7.452552356020942,100
4051893,3,12800000,4266666.666666667,5100000,2267891.82575654,2,1,2,2,2,66.66666666666666,56.38563368055555,0,100
4052731,7,37146000,5306571.428571428,4100000,3573074.2065781793,5,2,2,6,3,28.57142857142857,80.45985434354645,7.957393483709272,100
4055079,19,77203257,4063329.3157894737,4103257,2023809.1226079394,5,2,5,6,5,26.31578947368421,35.01570242186368,0,100
4055573,2,11967667,5983833.5,5983833.5,4334210.308176162,1,1,2,1,1,100,59.681141518962306,58.17480504718209,100
4071338,3,16130000,5376666.666666667,4500000,1967392.5214184723,3,2,2,2,2,66.66666666666666,56.26612978409006,0,100
4079127,7,80775333,11539333.285714285,9400000,9162271.92437674,2,1,2,3,1,28.57142857142857,78.2077955442582,0,100
4080483,7,28790060,4112865.714285714,5006500,3103900.7663844386,3,3,2,3,2,28.57142857142857,88.8281540083036,0,100
4081501,4,25000000,6250000,8000000,3500000,4,2,2,3,2,50,81.455,0,100
4081845,6,50800000,8466666.666666666,4800000,8113856.460812371,2,1,2,3,2,33.33333333333333,84.63413037937187,0,100
4094326,15,805725060,53715004,22000000,58063344.94157921,2,1,2,5,2,13.333333333333334,77.68395652533076,28.716456502066293,100
4096261,5,17730320,3546064,2600000,1797561.4205027877,3,1,3,2,3,60,41.94696030805577,0,100
4107013,9,35620000,3957777.777777778,4160000,2555395.1640488883,2,1,3,4,3,33.33333333333333,61.77157764083014,28.835447260985802,100
4110608,23,941736114,40945048.43478261,21120000,45180600.315285824,3,1,2,6,3,8.695652173913043,85.56083778010645,21.324300432655242,100
4110651,7,164000000,23428571.42857143,9000000,22157445.271338955,3,1,2,4,2,28.57142857142857,88.50659835617769,26.054629168740668,91.63763066202091
4119127,5,8345000,1669000,1500000,868147.4529133862,4,3,3,5,3,60,45.424048872022546,0,100
4119965,15,569560000,37970666.666666664,39000000,19521869.75334757,4,2,3,3,4,20,58.624168554211494,6.390020366598778,100
4128986,3,6984110,2328036.6666666665,1447040,1627971.4672663442,3,2,2,2,2,66.66666666666666,58.63692814661413,0,100
4134105,14,66480900,4748635.714285715,3182500,4209195.146454256,5,3,3,5,3,21.428571428571427,50.99906726376554,0,100
4134154,25,232825100,9313004,6675376,8830092.187295744,8,3,8,5,9,32,22.617607559601034,3.334960721908214,100
4144387,8,34806770,4350846.25,3750000,2911197.9150413447,2,2,3,4,3,37.5,71.31022562473946,0,100
4144948,15,1184000000,78933333.33333333,70000000,44682157.93910628,7,3,2,5,1,13.333333333333334,55.44285163541921,9.909047891539748,100
4168929,5,11989118,2397823.6,2500000,1133561.317134984,2,2,3,3,3,60,58.05360297027445,0,100
4171381,6,273100000,45516666.666666664,45800000,30269880.51953074,2,1,2,5,2,33.33333333333333,87.50573982973233,0,100
4172440,20,682950651,34147532.55,15000000,41009924.56247284,3,1,5,6,5,25,58.23980762495202,16.609073937441238,100
4178906,9,53857912,5984212.444444444,5302900,5771899.916757807,4,3,2,4,2,22.22222222222222,74.09912464578944,11.612367955389571,100
4188336,3,95133000,31711000,25000000,16148608.701680774,2,1,2,2,2,66.66666666666666,56.26639674050696,14.941262848751833,100
4191845,2,11220000,5610000,5610000,721248.9168102784,2,1,2,2,2,100,51.239669421487605,0,100
4200000,4,16800000,4200000,4200000,0,2,1,3,2,3,75,43.75,0,100
4207559,4,23062400,5765600,5813200,2190838.8895580615,2,1,2,4,1,50,63.69095467374821,0,100
4221723,10,159060000,15906000,16200000,4470387.007855137,5,1,2,5,3,20,50.235315427969574,0,100
4232506,6,40578333,6763055.5,4100000,6501007.265222944,2,1,2,3,1,33.33333333333333,61.981897576573566,43.14410091352813,100
4232651,3,14994333,4998111,2296000,5146905.418983624,2,1,2,2,1,66.66666666666666,70.24357265936001,39.142593712930385,100
4235986,5,24872000,4974400,4860000,3672312.1871649204,3,1,2,4,1,40,82.16218438857254,0,100
4236895,4,46966666,11741666.5,12000000,882074.8960390685,3,1,2,3,2,50,67.95572466170262,0,100
4239328,2,45601604,22800802,22800802,3960932.1739216894,1,1,2,1,1,100,51.7240876866258,0,100
4241448,11,265374000,24124909.09090909,13088000,23520786.69370795,3,1,5,4,5,45.45454545454545,42.53911922585438,2.3119172461233104,100
4246033,20,244788908,12239445.4,9440000,12676015.39143235,6,1,6,5,7,30,49.93695424644922,29.336153002721392,100
4247203,14,1116399273,79742805.21428572,62789231.5,60920455.68577249,3,1,2,5,2,14.285714285714285,62.769821951328794,32.86884110829758,100
4252586,7,36033236,5147605.142857143,2680000,4893025.336845785,1,1,2,3,1,28.57142857142857,61.59671645683996,49.100896521235576,100
4252846,3,47200000,15733333.333333334,15000000,8922630.404389353,2,1,2,2,2,66.66666666666666,70.27833636566758,38.06497175141243,100
4253088,4,11754912,2938728,1446956,3311940.09969021,2,1,2,2,1,50,63.539124500177564,36.26291489974011,100
4253188,8,34153380,4269172.5,3662264,3477656.321078403,2,1,3,4,1,37.5,68.36108075102493,28.275492704003007,100
4253418,6,308060658,51343443,37500000,43932378.61083206,2,1,3,3,3,50,55.56588295985752,29.66235498804296,100
4277251,15,29681667,1978777.8,1250000,1159245.843897057,2,1,2,4,1,13.333333333333334,79.18739568206895,0,100
4277859,2,6005000,3002500,3002500,2329916.844009674,2,1,2,2,2,100,60.62239280200166,18.95295587010824,100
4288203,4,32638300,8159575,9374650,3060632.547230501,3,3,2,2,2,50,76.6540137109593,0,100
4288495,16,406941332,25433833.25,4380000,38841439.279466234,7,3,6,5,6,37.5,61.02823900548806,1.795948884469666,100
4297831,4,7020000,1755000,1500000,510000,2,2,2,3,2,50,63.895052596975674,0,100
4298067,3,16714992,5571664,7499992,3781255.466996114,3,2,2,2,2,66.66666666666666,75.36804909988074,0,100
4344762,4,31437000,7859250,7096000,6203376.6812922135,3,2,2,2,6,50,66.72014826461962,0,100
4345998,3,51916080,17305360,15750000,5181193.664475398,1,1,2,2,2,66.66666666666666,57.09154859490344,18.857702661680154,100
4346842,3,16087977,5362659,4460712,3592317.4049856733,1,1,2,2,2,66.66666666666666,57.85296092493709,0,100
4347160,11,88873367,8079397,8000000,4342536.237951159,1,1,2,5,2,18.181818181818183,83.5665860851359,0,100
4350585,8,320000000,40000000,40000000,15390163.83464266,4,1,2,3,2,25,50.65625,39.53125,100
4354719,2,3054200,1527100,1527100,1028274.6812014774,2,1,2,2,2,100,58.78540220596488,0,100
4375876,6,40692000,6782000,5706000,5045941.735692159,2,1,2,2,2,33.33333333333333,84.0118034577065,22.789293607683845,100
4379576,4,75895000,18973750,17947500,16421035.987923132,4,1,2,2,2,50,63.21501155614763,0,100
4380304,9,151394000,16821555.555555556,12600000,7853594.067544985,5,1,2,6,2,22.22222222222222,78.52315441490197,0,100
4380816,15,720600262,48040017.46666667,17100000,120151573.76339146,2,1,3,6,4,20,66.99590208143105,0,100
4385401,2,15720000,7860000,7860000,8570134.187980955,2,1,2,1,2,100,67.06776994347649,0,100
4408683,6,42450000,7075000,7500000,2575218.4373369184,2,2,4,3,4,66.66666666666666,44.18773350758393,0,100
4414664,9,67000000,7444444.444444444,5000000,4171663.6702612755,4,1,4,4,4,44.44444444444444,42.8293854112522,0,100
4415261,5,87610000,17522000,5000000,18728972.742785443,3,2,3,3,3,60,59.813433477617735,0,100
4417134,5,69604440,13920888,5750000,17682250.291145638,2,1,2,3,2,40,63.55085481634116,0,100
4418836,12,41721977,3476831.4166666665,1500000,5374621.954762797,3,3,3,4,3,25,59.61725331464033,12.218468468468469,100
4419288,7,37039781,5291397.285714285,5610000,1644509.7381443416,3,1,2,3,2,28.57142857142857,69.87986861375478,0,100
4423776,3,5770800,1923600,1285400,1105394.8253904574,2,1,2,2,2,66.66666666666666,57.06705034611861,0,100
4425860,21,445125106,21196433.61904762,11000000,22417798.317734037,10,3,3,5,3,14.285714285714285,46.92557875869316,9.284674568517364,100
4426513,14,48814000,3486714.285714286,2467000,2690796.234133379,3,1,2,5,2,14.285714285714285,59.081603828194886,22.971265514784893,100
4427668,5,11275000,2255000,1875000,1293662.4366503032,3,1,2,2,2,40,53.0277776412112,0,100
4438248,8,275918612,34489826.5,37670120,23556840.337738134,4,1,2,5,2,25,90.99999878606744,3.204371231397757,100
4452071,19,97889099,5152057.842105263,3166700,4924203.963269069,3,1,2,5,2,10.526315789473683,66.70951185768247,23.52045310143321,100
4459612,14,228595996,16328285.42857143,12000000,13099307.676113866,4,1,5,3,5,35.714285714285715,29.832538919358825,7.0714402239043315,100
4471915,2,95450000,47725000,47725000,25066935.39306311,2,1,2,2,2,100,56.36669482951507,0,100
4474601,7,83580000,11940000,5500000,15143283.439641925,4,1,5,4,5,71.42857142857143,36.97043756940332,5.504418262150221,100
4478816,4,9100000,2275000,2400000,1236594.7867699696,3,1,2,3,2,50,78.9016272189349,0,100
4500000,3,13500000,4500000,4500000,0,3,1,3,3,3,100,33.33333333333333,0,100
4510781,10,31080250,3108025,2465000,1937046.9573683545,1,1,2,2,2,20,89.73580338697018,0,92.7567748007175
4512501,22,100444000,4565636.363636363,2820000,3876733.3148935065,2,1,2,3,2,9.090909090909092,61.10288589801878,3.8819912316587075,100
4516716,10,392303000,39230300,36518000,31490492.547751617,2,1,2,3,2,20,85.41367930317244,0,100
4525845,5,12980000,2596000,1800000,2444847.6435148264,2,1,3,3,3,60,48.93329075666962,0,100
4533218,18,405019192,22501066.222222224,6825000,39827008.33534101,2,1,2,6,2,11.11111111111111,69.9170395991425,8.39451166705765,100
4533356,2,8303344,4151672,4151672,3396477.114771716,2,1,2,2,3,100,61.41407188599786,0,100
4539109,9,80776642,8975182.444444444,8759808,5594578.412289507,2,1,2,4,2,22.22222222222222,82.51034960578795,0,100
4539738,2,25600000,12800000,12800000,3111269.837220809,1,1,2,1,2,100,52.5177001953125,0,100
4540142,26,307818270,11839164.23076923,9775950,7284674.852088175,6,1,4,6,4,15.384615384615385,36.988775147814806,12.377438917168318,100
