codigo_entidad,ine_coberturaNeta_r,ine_tasaDesercion_r_2,ine_tasaDesercion_r_3,ine_tasaRepitencia_r_2,ine_tasaRepitencia_r_3,ine_pruebaLecturaMatematicas_r_2,ine_pruebaLecturaMatematicas_r_3,ine_pruebaLecturaCritica_r_2,ine_pruebaLecturaCritica_r_3
76845,-8.34,0,1.25,0,-78.35,0,4.16,0,-0.13999999999999999
76863,-9.379999999999999,6.069999999999999,0,-100,0,1.08,0,7.779999999999999,0
76863,-7.21,0,0.27999999999999997,0,0,0,-0.62,0,0.41000000000000003
76869,-9.049999999999999,101.74000000000001,0,-10.5,0,-3.5700000000000003,0,1.4500000000000002,0
76869,-15.989999999999998,0,-19.25,0,-44.5,0,2.31,0,2.77
76890,2.2399999999999998,44.800000000000004,0,-58.75,0,-0.15,0,4.4799999999999995,0
76890,-9.69,0,-44.440000000000005,0,79.46,0,-3.5000000000000004,0,-1.4500000000000002
76892,-2.23,123.00999999999999,0,-29.580000000000002,0,-1.79,0,3.93,0
76892,1.27,0,11.97,0,11.600000000000001,0,1.8800000000000001,0,2.34
76895,-2.87,116.9,0,-23.78,0,-2.68,0,2.4299999999999997,0
76895,-5.5,0,-4.55,0,2,0,5.13,0,5.34
81000,3.2,-19.23,0,60.51,0,-0.12,0,4.58,0
81000,14.149999999999999,0,-9.520000000000001,0,-21.959999999999997,0,0.7000000000000001,0,0.8500000000000001
81001,0.53,-6.5,0,2.44,0,-0.51,0,3.19,0
81001,23.13,0,-17.76,0,-32.6,0,-0.16999999999999998,0,2.2800000000000002
81065,3.9800000000000004,-31.819999999999997,0,143.42,0,0.18,0,6.25,0
81065,2.55,0,85.58,0,-13.61,0,3.6900000000000004,0,2.7199999999999998
81220,0.29,-2.21,0,-26.169999999999998,0,-1.72,0,5.66,0
81220,13.11,0,-48.64,0,-16.84,0,4.62,0,-3.1300000000000003
81300,6.97,-9.66,0,11.86,0,-0.05,0,6.329999999999999,0
81300,30.54,0,-13.969999999999999,0,6,0,2.4899999999999998,0,-0.3
81591,-1.6,2.46,0,85.37,0,-2.22,0,3.4099999999999997,0
81591,8.709999999999999,0,-51.05,0,-22.040000000000003,0,6.370000000000001,0,-1.24
81736,2.79,-29.360000000000003,0,77.03999999999999,0,2.36,0,5.91,0
81736,3.65,0,-22.18,0,-21.58,0,-0.12,0,-1.55
81794,6.550000000000001,-22.49,0,214.88,0,0.54,0,5.48,0
81794,19.08,0,-22.49,0,-23.27,0,-0.88,0,-0.61
85000,-3.7600000000000002,14.45,0,11.48,0,0.47000000000000003,0,4.92,0
85000,-3.9,0,-17.27,0,-36.27,0,1.9800000000000002,0,1.24
85001,-4.44,7.180000000000001,0,9.51,0,1.9900000000000002,0,5.27,0
85001,-2.4699999999999998,0,-32.29,0,-50.05,0,1.43,0,1.58
85010,-7.9,21.26,0,27.87,0,-0.08,0,5.7299999999999995,0
85010,5.37,0,-9.719999999999999,0,-65.57,0,2.22,0,0.32
85015,-1.91,-4.52,0,-36.22,0,-0.31,0,5.2299999999999995,0
85015,7.1,0,-50.1,0,38.93,0,0.67,0,3.45
85125,-7.7700000000000005,23.61,0,21.78,0,0.13999999999999999,0,6.34,0
85125,0.36,0,-12.659999999999998,0,3.65,0,8.95,0,4.63
85136,-6.239999999999999,-5.7,0,-41.71,0,-11.34,0,-2.09,0
85136,-4.14,0,-22.06,0,-35.010000000000005,0,4.78,0,5.680000000000001
85139,-1.02,10.68,0,167.67000000000002,0,-1.5,0,5.4399999999999995,0
85139,-16.71,0,9.4,0,-35.99,0,2.41,0,1.3299999999999998
85162,-5.3100000000000005,39.07,0,3733.33,0,1.22,0,4.21,0
85162,-4.79,0,-24.060000000000002,0,6.09,0,-0.1,0,-1.29
85225,-1.9300000000000002,35.21,0,15.03,0,-3.44,0,2.92,0
85225,7.59,0,-20.8,0,89.77000000000001,0,3.46,0,1.6
85230,-1.46,20.330000000000002,0,-23.45,0,-0.38999999999999996,0,4.95,0
85230,-15.1,0,-2.8899999999999997,0,3.7600000000000002,0,-0.01,0,-1.53
85250,1.83,-14.85,0,-21.02,0,1.73,0,6.15,0
85250,-12.16,0,11.3,0,51.21,0,2.45,0,-0.06
85263,6.67,15.28,0,-18.87,0,-5.29,0,0.35000000000000003,0
85263,-20.380000000000003,0,22.09,0,-26.740000000000002,0,5.2,0,3.9699999999999998
85279,-17.25,-41.97,0,31.480000000000004,0,11.81,0,12.1,0
85279,108.79,0,51.21,0,45.59,0,-4.5,0,-4.21
85300,-7.9399999999999995,-53.92,0,637.14,0,0.04,0,5.8500000000000005,0
85300,-9.64,0,33.33,0,-69.57,0,4.89,0,1.52
85315,-6.2700000000000005,-30.04,0,0,0,7.51,0,12.120000000000001,0
85315,6.2700000000000005,0,101.08999999999999,0,0,0,7.7700000000000005,0,-0.38
85325,-3.3099999999999996,-7.870000000000001,0,-7.31,0,0.9900000000000001,0,8.57,0
85325,-2.4299999999999997,0,-16.06,0,-39.07,0,4.4799999999999995,0,0.84
85400,-0.29,-7.720000000000001,0,10.290000000000001,0,-4.590000000000001,0,0.36,0
85400,4.37,0,-31.840000000000003,0,-32.129999999999995,0,4.859999999999999,0,5.16
85410,-7.89,43.22,0,-39.08,0,-2.13,0,4.05,0
85410,-4.6,0,-36.620000000000005,0,-6.569999999999999,0,0.9900000000000001,0,-0.22
85430,-3.53,130.4,0,-48.63,0,-0.44,0,5.01,0
85430,10.71,0,-3.63,0,77.33,0,5.54,0,2.1
85440,0.36,25.779999999999998,0,82.74000000000001,0,2.52,0,4.66,0
85440,-10.36,0,-10.76,0,-41.39,0,-1.51,0,-0.12
86000,-1.9900000000000002,38.37,0,18.41,0,-0.62,0,5.4,0
86000,5.609999999999999,0,-20.119999999999997,0,-22.46,0,1.55,0,0.01
86001,-6.550000000000001,103.28,0,31.7,0,3.84,0,7.06,0
86001,-7.359999999999999,0,-27.060000000000002,0,-26.369999999999997,0,0.41000000000000003,0,0.5700000000000001
86219,-0.83,27.87,0,386.81,0,-0.67,0,2.9499999999999997,0
86219,0.29,0,-38.81,0,-30.669999999999998,0,-4.45,0,-1.3599999999999999
86320,-6.93,58.29,0,-23.169999999999998,0,-1.95,0,3.2,0
86320,32.33,0,-48.94,0,26.63,0,5.220000000000001,0,2.8000000000000003
86568,-1.35,50.449999999999996,0,85.19,0,-1.46,0,3.6799999999999997,0
86568,3.6700000000000004,0,-17.14,0,-6.2,0,2.16,0,0.27
86569,-1.15,28.01,0,-1.95,0,2.6599999999999997,0,10.65,0
86569,6.619999999999999,0,-18.44,0,-63.660000000000004,0,2.48,0,-1.91
86571,2.71,7.89,0,12.2,0,18.86,0,18.02,0
86571,-15.120000000000001,0,1.3,0,-39.72,0,-7.59,0,-6.859999999999999
86573,0.08,-1.26,0,-32.51,0,-6.13,0,3.4000000000000004,0
86573,-23.01,0,-21.9,0,3.35,0,0.1,0,0.06999999999999999
86749,-0.33,16.05,0,-11.129999999999999,0,1.91,0,7.12,0
86749,0.2,0,-22.040000000000003,0,-38.06,0,-1.9,0,-1.91
86755,-11.04,-19.54,0,-79.08,0,-2.32,0,6.710000000000001,0
86755,20.45,0,21.7,0,2315.62,0,5.71,0,0.69
86757,0.35000000000000003,63.849999999999994,0,-7.71,0,-4.2299999999999995,0,4.19,0
86757,34.38,0,-7.57,0,-17.83,0,1.2,0,-2.01
86760,-5.17,-7.88,0,55.88999999999999,0,0.02,0,5.6000000000000005,0
86760,34.64,0,18.8,0,-21.709999999999997,0,-3.37,0,-1.78
86865,0.4,46.56,0,19.61,0,-1.43,0,5.970000000000001,0
86865,33.339999999999996,0,-18.32,0,-34.06,0,-0.06,0,-2.04
86885,4.2,29.299999999999997,0,12.659999999999998,0,-2.82,0,2.6100000000000003,0
86885,0.88,0,1.92,0,-48.86,0,7.24,0,3.52
88000,0.27,84.32,0,-40.11,0,-0.06999999999999999,0,5.0200000000000005,0
88000,17.23,0,18.77,0,36.809999999999995,0,-1.96,0,-0.27999999999999997
88564,3.37,132.51,0,-25.380000000000003,0,0.9400000000000001,0,7.01,0
88564,-8.92,0,-3.18,0,160.54,0,-6.77,0,-6.09
91000,0.83,27.439999999999998,0,9.78,0,-3.52,0,5.4,0
91000,-1.46,0,-9.049999999999999,0,-10.979999999999999,0,-1.26,0,-1.55
91001,2.69,24.69,0,-12.73,0,-2.2800000000000002,0,5.2,0
91001,-7.580000000000001,0,-9.48,0,-19.72,0,-1.7399999999999998,0,-1.46
91540,0.5,32.78,0,21.38,0,-8.43,0,3.5900000000000003,0
91540,-10.17,0,36.27,0,-20.53,0,-0.16,0,1.82
94000,5.81,26.919999999999998,0,99.6,0,4.279999999999999,0,8.43,0
94000,-6.17,0,-19.189999999999998,0,146.32,0,-4.21,0,-4.18
94001,9.87,41.64,0,111.99,0,4.62,0,9.29,0
94001,-15.590000000000002,0,-23.9,0,-3.5700000000000003,0,-0.7000000000000001,0,-3.42
95000,-1.15,24.349999999999998,0,46.04,0,-1.79,0,3.53,0
95000,26.340000000000003,0,-13.38,0,-10.68,0,1.03,0,1.3599999999999999
95001,-0.41000000000000003,38.15,0,35.089999999999996,0,-2.65,0,1.8800000000000001,0
95001,23.54,0,-12.520000000000001,0,-27.860000000000003,0,1.01,0,0.77
95015,8.93,2.98,0,64.5,0,-2.55,0,1.77,0
95015,10.22,0,-9.01,0,150,0,7.6899999999999995,0,6.5
95025,-5.4399999999999995,7.000000000000001,0,1471.43,0,3.3000000000000003,0,13.34,0
95025,40.9,0,-12.5,0,97.27,0,0.77,0,2.1999999999999997
95200,-13.4,-37.95,0,3188.89,0,-0.6799999999999999,0,9.48,0
95200,29.34,0,-37.35,0,167.57,0,-0.62,0,-3.2099999999999995
97000,2.96,-8.41,0,-45.12,0,-8.88,0,3.1399999999999997,0
97000,-12.770000000000001,0,-52.6,0,-3.4000000000000004,0,3.42,0,-0.79
97001,2.74,0.53,0,-45.97,0,-8.59,0,3.3000000000000003,0
97001,-7.37,0,-59.089999999999996,0,18.54,0,2.9899999999999998,0,-0.8500000000000001
97161,1.55,-78.14,0,-97.61999999999999,0,-3.1300000000000003,0,2.65,0
97161,-15.68,0,151.82,0,411.11,0,4.44,0,5.13
97666,9.92,-31.569999999999997,0,-44.529999999999994,0,-19.84,0,-2.81,0
97666,-21.029999999999998,0,-62.88,0,-13.19,0,10.549999999999999,0,-4.03
99000,2.9000000000000004,17.39,0,209.07,0,-4.18,0,2.97,0
99000,-14.180000000000001,0,-12.139999999999999,0,-10.34,0,3,0,0.9900000000000001
99001,2.09,8.6,0,71.23,0,-1.66,0,4.33,0
99001,0.2,0,-9.55,0,-63.029999999999994,0,1.48,0,-1.72
99524,-7.199999999999999,4.65,0,72.65,0,0.79,0,5.2299999999999995,0
99524,33.379999999999995,0,-32.519999999999996,0,-47.88,0,3.01,0,2.88
99624,2.98,12.4,0,747.33,0,-3.19,0,5.680000000000001,0
99624,5.74,0,-14.39,0,-73.00999999999999,0,9.4,0,6.2700000000000005
99773,6.58,25.040000000000003,0,408.21,0,-4.62,0,3.91,0
99773,-22.56,0,-9.53,0,17.169999999999998,0,-0.5,0,0.65
