codigo_entidad,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
41885,30849300000,18153275000,23088830000,4338545000,1082705000,-6145320000,1418722.83,681428.47,813332.6799999999,3,10.5,6,32426899103.84,2035961777.51,61.66,53.5175,76.985,66.87,71.63,6.87,6.175000000000001,5.615,33.269999999999996,34.980000000000004,38.4
44001,326282240000,370599980000,387334360000,5243819999.999999,-61864800000,33470260000,214486.10499999998,107621.275,94899.175,12,16,12,20433377197.86,17492089232.13,45.2325,47.94875,76.06,71.285,71.21,63.815,62.385000000000005,62.665000000000006,21.009999999999998,25.25,25.9
44035,66843880000,56570265000,60131715000,5427940000,-15308800000,38463810000,1428872.085,789554.055,745576.2549999999,5.5,11.5,6,20007393925,4208309339,46.915,49.644999999999996,76.03999999999999,75.49000000000001,75.39,9.454999999999998,9.620000000000001,10.18,38.125,42.375,42.065
44078,74480865000,42188045000,62108070000,-18690975000,-1624595000,-9738490000,530563.4199999999,569694.4450000001,817800.185,9,13.5,12,27743527024.93,3165361.47,62.915000000000006,57.28875,71.22,62.33,61.99,12.195,12.024999999999999,9.18,38.28,45.239999999999995,47.665
44090,37660045000,40895525000,45119990000,-2109735000,-1122020000,183585000,152083.215,64597.950000000004,151160.655,5,6.5,2,7071883699.01,3148276762.74,52.5225,59.74,76.36,73.9,74.52,10.85,9.725,7.765,42.224999999999994,47.715,52.965
44098,15018015000,13110570000,34042000000,1519745000,1265315000,-13062330000,110087.615,24971.56,1426545.795,1.5,2.5,1,662926396,0,80.945,70.92125,66.32,55.665,59.43,5.845,6.575,5.75,25.674999999999997,29,31.349999999999998
44110,10826990000,16856305000,17171065000,-6044465000,-3808615000,7905200000,11744.5,578235.22,334191.17,2,2,1,1064940705.14,515603821.43,61.52875,76.4625,69.53,64.675,63.72,3.91,4.075,2.58,27.17,26.195,27.45
44279,24903010000,30513585000,38640565000,16821800000,-984890000,3674670000,74828.025,50183.774999999994,119514.25,4,2.5,1,2545453683,919507542.11,70.035,72.545,67.06,71.785,70.85,12.524999999999999,14.565000000000001,10.26,47.455,52.215,57.394999999999996
44378,48218845000,27828300000,35554140000,4110970000,5834755000,8249060000,800867.8049999999,218013.755,534441.235,2,12,4,13821551397.5,6318373767,64.4525,64.96125,71.62,65.94,67.68,6.470000000000001,7.98,7.085,26.009999999999998,36.825,38.68
44420,7789430000,9777205000,22223585000,3522325000,-1854000000,-2577010000,58818.63,520473.445,3582737.5,1,1,1,95136681.06,0,52.4875,62.6175,70.795,63.36,60.28,3.355,3.49,2.37,12.695,12.065,11.35
44430,207567005000,278628730000,292046985000,-1021780000,-32262740000,67372835000,132457.72,40811.5,59472.72,10,8,5,14809106124.57,2654208582.87,48.3675,50.92625,72.755,67.9,47.54,60.68,58.875,58.515,22.380000000000003,27.5,29.33
44560,71165670000,73917115000,97295715000,5839780000,5266125000,7014150000,144190.3,118771.46,291655.92000000004,12.5,9,0,16834975539.84,2756789978,55.91625,52.77625,71.005,68.86500000000001,68.08,9.66,10.635,12.84,28.305,39.56,40.455
44650,35922350000,36141990000,45147670000,1468900000,-2521445000,14623950000,85508.175,49246.865000000005,59697.759999999995,3.5,3.5,5,5546373794.74,804943636.76,61.74125,66.5925,75.25,69.025,71.83,10.760000000000002,11.945,9.59,51.85,57.315,60.36
44847,242069890000,259645530000,317691640000,7505860000,5696735000,-1579630000,305574.25,128967.63,279051.755,20,20,10,39161335620.23,21147122538.96,52.72125,57.3125,73.38,71.06,69.67,51.225,45.61,48,18.685,27.275,27.345
44855,14842195000,14337750000,16734675000,-183990000,-1613170000,4254425000,72869.26000000001,75937.16500000001,339191.905,1,5.5,2,1135022738.08,453648607.5,77.68666666666667,73.4075,66.725,61.295,60.68,5.495,6.415,4.865,27.78,29.105,29.34
44874,23504910000,22881840000,41931165000,950350000,-196810000,-9296645000,50436.854999999996,0,620783.2849999999,3,4,2,3280361292.56,16362620793.5,77.705,83.66125,70.795,59.879999999999995,66.27,8.925,9.870000000000001,7.63,46.815,51.38,55.45
47001,545528575000,716442290000,815294000000,6235655000,65135765000,-7313865000,12590.455,8653.800000000001,32772.375,1,4.5,6,22109178256.75,0,67.10625,70.57875,79.35499999999999,79.005,74.24,63.415000000000006,61.94,62.1,25.055,28.615000000000002,29.130000000000003
47030,12363960000,13927590000,15697845000,3105805000,778395000,1001880000,74010.905,25570.93,95032.875,0,3,1,646791139.1,0,63.05,70.072,64.12,59.72,56.78,9.795000000000002,10.83,8.7,30.42,32.69,34.55
47053,26062035000,28182215000,40756665000,53455000,350445000,7530730000,80471.56,17291.13,169028.385,2.5,3,1,1281700000,0,60.99875,61.0075,64.88499999999999,65.305,71.23,12.934999999999999,13.745000000000001,10.26,45.555,47.32,52.68
47058,12800155000,27126960000,32909685000,1238885000,-663575000,1472400000,48578.95,32782.405,128724.04000000001,1,3,1,456509299,1215649903,55.87875,53.385,71.82,64.94,64.76,11.239999999999998,11.89,9.41,54.480000000000004,56.875,59.69
47161,9592070000,15782210000,14635665000,1722590000,-1364450000,525255000,35756.495,0,68581.325,0,4,1,174517703.75,0,78.3325,69.2,60.51,60.239999999999995,62.71,5.635,7.27,5.4350000000000005,32.754999999999995,34.650000000000006,37.480000000000004
47170,21274755000,21544720000,24634680000,2631330000,1883655000,1778115000,105119.61,150173.4,0,0,4,0,679684412,0,68.765,75.61,63.055,62.42,65.2,8.485,10.41,8.225,45.33,45.019999999999996,47.715
47189,176280085000,180806155000,211049930000,21307365000,-6865710000,2134965000,440225.62,249093.80000000002,240820.95500000002,2.5,17,4,41555526173.18,26501499173.25,50.3975,57.13875,77.13,70.95,70.39,68.17500000000001,68.325,66.99000000000001,19.799999999999997,21.445,23.72
47205,11047315000,13154400000,13693010000,1533450000,184450000,388190000,74637.62,55542.07,21393.19,0,2.5,0,693766071,839069545,85.89285714285714,61.413333333333334,57.575,51.655,60.06,8.695,9.41,6.915,36.83,37.3,40.01
47245,53659825000,57666510000,68994990000,3129965000,-1120275000,6839275000,88216.67499999999,42496.97,58168.215,2,6,5,2369686159,2600940297.26,55.265,55.5775,68.03,69.105,63.42,12.59,13.515,11.135,58.504999999999995,58.364999999999995,62.625
47258,17847205000,20796340000,24234585000,-571115000,-427290000,-1379605000,60514.985,26479.945,132179.44999999998,2,2,0,555557846,0,71.23625,66.85375,62.14,59.945,58.58,8.254999999999999,10.02,6.87,44.06,44.905,44.495000000000005
47268,22928370000,25052565000,32442225000,4029935000,-1523675000,2842285000,81501.705,48055.104999999996,39863.36,1.5,4,0,1000835635.6,1104140549,69.61,74.96124999999999,65.84,66.22999999999999,71.75,11.34,11.92,10.085,38.905,39.21,41.41
47288,48031060000,53472240000,67056420000,1411590000,4338410000,8250395000,90163.065,32373.365,67140.16500000001,1,5.5,2,20118871791,0,70.12,79.23625,71.81,70.69,73.56,11.545,12.454999999999998,8.74,57.765,62.275,68.07
47318,26868350000,22733660000,28092435000,483290000,508955000,-272670000,76281.9,19341.49,37990.74,0,2,1,0,1372725612.5,74.97875,70.30375,60.155,56.5,69.76,12.895,13.335,10.265,50.78,50.675,56.185
47460,22442080000,20693875000,30669240000,4352050000,-141750000,-1605225000,55784.225,0,223611.92500000002,1,2,3,0,0,84.53875,79.625,61.715,56.6,58.18,10.595,10.620000000000001,8.754999999999999,35.769999999999996,39.865,41.489999999999995
47541,13176040000,16127525000,20800465000,-978430000,4530355000,-3032800000,81729.175,33202.75,350145.6,0,3,0,580123052.97,0,54.24375,50.8975,58.75,58.725,52.12,6.21,7.67,5.535,31.07,31.464999999999996,33.59
47545,17569355000,18014115000,19584955000,1581060000,-483825000,2700050000,74218.98999999999,38569.815,103872.5,0,4,1,819718066,457260922.5,69.80666666666667,63.785,68.555,63.18,65.38,9.844999999999999,10.02,8.525,28.595,28.53,32.45
47551,29513155000,32857020000,41315280000,8937540000,3658105000,7514210000,17511.894999999997,2340.755,35465.68,2,3,0,1764856665.84,1210067020.4,67.13375,71.285,71.22,68.22,71.82,10.615,11.405,9.14,57.045,59.185,64.645
47555,51194865000,55409290000,57436800000,4159355000,-126690000,7699560000,86936.7,15300.96,0,1,4,0,4220293109.57,1670167870.79,58.97125,72.1475,70.13499999999999,74.6,72.91,10.33,12.120000000000001,9.83,59.935,61.345,61.14
47570,20983080000,22492820000,28690775000,6146845000,28765000,363135000,73459.01000000001,19854.02,46583.96,3,0,0,520576024,0,58.74125,58.42125,58.97,68.85,71.18,10.265,12.455,9.085,52.655,52.735,56.685
47605,11088510000,13711700000,11029640000,-640945000,1843695000,379625000,41008.375,212782.76,0,2,2,0,429089514.24,0,50.635,55.82625,60.474999999999994,60.574999999999996,59.97,5.640000000000001,7.16,4.43,30.185,34.010000000000005,30.36
47660,19343130000,18115540000,19784795000,2761065000,-1002105000,1034215000,87396.565,49863.935,42785.52,1,2,0,295052240,0,68.3075,68.5,45.974999999999994,54.94,57.65,10.485,11.18,8.64,33.63,35.745000000000005,38.315
47675,14689290000,12534560000,20578600000,1186825000,985480000,2094410000,53972.585,22529.015,442910.92,2,1.5,2,17531171868.34,1307187739,76.92125,66.62625,62.375,61.8,72.13,6.97,7.4350000000000005,5.6,36.2,39.085,37.595
47692,32386940000,28451380000,25889445000,-10658825000,-518285000,2381240000,59826.995,25246.245,41713.075,0,5,1,1175302594,0,67.0275,75.52125,67.17,61.45,60.99,10.52,11.745000000000001,9.485,43.894999999999996,44.730000000000004,47.995000000000005
47703,14748640000,16170280000,14199945000,-311105000,-293270000,1911960000,111658.4,58402.79,47136.405,0,5,1,613916505,289925464,74.545,73.66625,50.97,58.045,60.85,10.030000000000001,10.915,8.040000000000001,28.185000000000002,31.455,34.254999999999995
47707,21660170000,22542835000,29519950000,1129365000,74975000,1035800000.0000002,83682.88,60829.04,140900.36,1,5,3,2883496852,439341492,67.37875,73.77625,52.58,58.900000000000006,59.75,11.785,11.879999999999999,9.265,45.120000000000005,46.165,51.09
47720,19576500000,12833640000,14972595000,1765080000,410085000,1209015000,321386.825,12001.685,72433.235,2,3,0,319784611,0,62.4225,70.7425,65.095,58.480000000000004,57.92,7.82,8.940000000000001,7.48,31.490000000000002,31.33,34.144999999999996
47745,23959325000,24309065000,30928380000,400735000,96070000,161360000,72825.965,34136.6,0,1,1.5,1,1526717324,0,70.74625,79.7075,74.59,70.83,76.67,10.155000000000001,10.58,8.225,36.475,41.465,43.925
47798,13788165000,19841995000,15890880000,-30985000,-2056155000,-1343820000,45511.7,219921.505,41118.165,3,1,0,1315054039,0,62.75125,75.46625,58.95,56.61,58.71,8.935,9.760000000000002,8.055,33.59,34.075,38.545
47960,12983845000,11143930000,12459630000,1972280000,2521435000,-970120000,67881.39,0,0,1,1,4,17451887117.99,1150611053.38,71.2475,74.3775,66.685,54.215,53.5,6.26,6.955,5.645,30.65,26.695,31.975
47980,46083290000,48419835000,56294200000,4993915000,4041745000,5746385000,71102.915,5362.27,104601.47,2,1.5,0,41828023974,3701664370.6,67.54875,67.50375,67.19999999999999,72.41,73.78,14.545,16.015,13.469999999999999,55.995000000000005,54.535,57.97
50001,518453290000,613953825000,648977565000,62276020000,-36207735000,119884140000,32438.02,23510.739999999998,0,14.5,20,14,148129307040.36,779591550.8,55.14375,55.511250000000004,72.89,69.77,68.79,69.815,67.88499999999999,66.205,18.27,22.405,24.475
50006,137924020000,108228000000,117219990000,9770580000,-1797855000,20704165000,428893.885,302565.825,257354.455,6,14,2,81489320301.97,2400627904.1,62.08375,65.52,83.65,80.51,77.9,15.14,14.685,10.620000000000001,54.54,56.505,60.69
50110,22237780000,12468025000,22306100000,-2190195000,-289950000,5522740000,2093485.3399999999,120114.49,633529.845,2,3,3,15426332659.49,0,63.746249999999996,68.5475,79.485,82.435,84.38,8.45,8.719999999999999,6.29,20.975,21.740000000000002,22.48
50124,27434355000,14690765000,6272355000,-524315000,2582710000,-350810000,3727820.185,895805.99,10089.705,4.5,4.5,4,5730347042.85,0,63.675000000000004,73.67,78.08500000000001,76.53,80.87,6.425000000000001,6.125,4.045,21.53,22.485,22.96
50150,78737130000,46959945000,48588940000,7307095000,5370420000,4105640000,3220081.24,1903370.21,1557958.44,1.5,17.5,12,31508506398.34,8896222703.38,68.455,82.59,86.355,81.09,78.52,9.84,10.825,7.865,30.544999999999998,36.66,43.305
50223,11791435000,8199300000,8741180000,1876860000,-562250000,114955000,142679.35499999998,124688.965,1892.535,5,1.5,5,2443376071.82,2792122491.68,70.49857142857144,66.565,74.57,62.739999999999995,63.02,7.4350000000000005,6.32,5.085,31.71,29.22,35.095
50226,22323345000,24026540000,35077035000,1498050000,-3116550000,4545055000,79075.26000000001,94502.105,201271.96,2.5,5.5,2,46758063143.21,725234390.25,53.972500000000004,69.585,81.555,81.185,81.46,12.925,11.47,8.655,35.855000000000004,40.795,44.03
50245,5136130000,3341185000,3242575000,-426610000,538285000,165805000,99969.45000000001,109643.61,0,1,2,0,3600534365.74,0,53.04,79.66499999999999,68.41,60.644999999999996,62.54,5.859999999999999,5.125,4.72,17.985,20.15,21.75
50251,12718985000,11172050000,12193285000,1537755000,550495000,326635000,57411.095,0,68841.92,2.5,2,3,4683122175.11,192356013.46,70.05666666666667,81.60875,71.535,66.485,66.64,8.540000000000001,7.105,4.84,32.56,37.5,37.165000000000006
50270,7094680000,6741600000,12788405000,582970000,92295000,-1299940000,98290.16,60780.305,331824.7,0,3.5,4,17204007055.25,164592697.77,74.855,68.6725,61.425,65.86,70.04,6.285,6.59,4.26,25.68,28.48,32.215
50287,15893135000,17823130000,20243280000,1372420000,4582215000,-41610000,98420.285,170440.67,231779.82499999998,2,4,2,25320733642.78,0,60.38375,76.1975,68.58,69.05000000000001,65.01,9.82,8.375,5.279999999999999,41.305,43.055,44.795
50313,54556130000,62705965000,75028195000,6362345000,-156755000,9700255000,50288.235,23742.08,32882.58,7,11,10,168157268894.11,6921842016.96,65.025,72.70625,78.08500000000001,75.32,76.29,11.28,10.59,7.18,54.555,60.82,66.97
50318,28011040000,15796275000,22200845000,4789465000,3093915000,7338825000,623943.7150000001,133059.855,191452.89,1,5,2,6540706358.52,3337474866.24,69.97,75.16375,77.045,75.72999999999999,75.88,8.64,8.055,7.01,39.045,40.765,47.900000000000006
50325,10140245000,14130935000,16319355000,4822605000,-479650000,931045000,18620.99,12724.505,102859.20999999999,1,1,0,0,0,69.83875,72.9475,64.69,63.675000000000004,64.37,6.195,3.8200000000000003,2.975,18.46,23.665,25.8
50330,13355970000,16463305000,24328500000,4217575000,1970675000,-5997905000,78484.5,21260.49,589055.485,2.5,3.5,2,10716227726.26,168795901.8,74.455,81.01,65.345,64.655,63.99,10.690000000000001,6.205,4.235,23.759999999999998,27.265,31
50350,19547340000,21861480000,21409775000,146955000,-676945000,-922830000,77688.715,40819.575,44661.955,2.5,3.5,3,28930079621.98,3481251.88,60.895,69.665,67.36500000000001,68.41999999999999,67.89,13.65,9.129999999999999,6.895,24.945,26.37,31.56
50370,15649210000,13964030000,14815350000,215755000,344785000,782070000,153368.16999999998,147395.21,381123.94,3,4,4,7737156631.81,606192182.19,65.71,68.84875,66.845,66.64,65.76,6.205,4.6,3.21,31.740000000000002,32.765,35.540000000000006
50400,15578240000,14221735000,14558850000,130805000,-71880000.00000012,348705000,32863.399999999994,66962.61,75987.06,1.5,1.5,3,67758050689,994493811.31,73.134,83.298,73.305,60.095,66.92,8,7.1850000000000005,5.195,39.85,42.33,47.75
50450,16577655000,15973105000,22384095000,-1642415000,-204585000,521330000,115478.095,34573.47,271034.735,3,2,2,7074488728.48,0,79.44333333333334,66.8825,65.63,59.965,62.04,6.855,5.055,3.92,20.995,21.085,23.17
50568,353996150000,132459500000,186533645000,-23402225000,37384505000,-65916715000,13095902.145,2680847.63,3554381.875,7,16.5,3,71493364350.87,5979714991.8,57.055,64.82625,84.32,81.655,79.6,14.96,11.055,9.15,34.45,46.36,52.6
50573,46324935000,55414365000,70752170000,8236350000,-5189395000,-4445250000,133345.415,68346.08499999999,53747.95,3.5,11,5,32122985188.23,1753422116.9,52.6925,57.62875,82.43,80.33,79.73,12.135,12.115,8.39,52.72,51.69,56.105000000000004
50577,16537535000,13963480000,16808565000,1332975000,-209124999.99999994,244260000,83745.725,26510.405,231680.2,2.5,3,4,9898723945.17,49996525179.82,76.9,86.41,72.875,68.805,68.86,7.6850000000000005,5.96,4.609999999999999,29.735,32.864999999999995,35.605000000000004
50590,20011265000,24952040000,22660360000,4090815000,1890300000,1982420000,91143.03,334024.89,13253.235,1,2,3,13257731240.9,0,62.572,86.744,71.305,67.5,66.88,8.42,6.295,4.525,27.5,26.875,26.755000000000003
50606,17278000000,18906060000,20011695000,2048490000,-2238100000,1935305000,149750.285,0,618.22,4,4,1,9973741809.33,0,66.22875,72.8275,75.315,78.14,81.68,12.345,12.875,8.895,40.265,42.305,45.56
50680,18624505000,17114215000,18283260000,-87680000,-444390000,3843530000,72617.4,17764.54,114720.185,3.5,3.5,2,43937129558.83,0,72.5725,81.40666666666667,78.34,76.53,78.11,9.585,9.835,7.125,30.095,31.689999999999998,35.08
50683,11717095000,11650055000,11285645000,1476550000,1740280000,839385000,53626.115,45594.369999999995,35443.835,2,6.5,1,12915517333.95,736442739,71.44833333333334,96.6925,72.725,64.06,66.57,8.35,7.07,4.995,29.975,32.65,38.445
50686,4611655000,4506550000,7394250000,-288890000,-359155000,-1587830000,262021.49,108645.485,2072647.15,1.5,0,0,636354363.64,0,71.84375,78.56,65.98,64.245,63.44,3.6399999999999997,2.37,2.1100000000000003,14.655000000000001,14.48,17.759999999999998
50689,29653995000,22738875000,27371350000,1560709999.9999998,-215755000,2442805000,35079.375,15721.715,71238.025,2,6.5,11,27456129908.22,1236251306,76.19125,73.84875,81.19,71.00999999999999,72.54,10.515,10.445,7.8549999999999995,46.620000000000005,48.9,54.69
50711,31567685000,21070490000,24256325000,647335000,1809645000,-938675000,323876.38,15225.2,109403.965,4,8.5,10,81749967673.21,35164.11,67.92,63.06375,74.555,66.655,65.63,11.440000000000001,8.940000000000001,7.385,44.87,43.96,51.065
52001,478282375000,584100990000,651644905000,14207355000,-13331460000,27478155000,67023.095,0,4023.345,2.5,3.5,2,6945060637.56,0,49.45125,70.50375,76.07,75.94,76.85,65.68,65.83500000000001,65.505,23.66,24.975,26.345
52019,14828345000,12318545000,14248050000,139395000,656395000,2526855000,102729.73000000001,0,89025.29999999999,1,2.5,2,749833367,96098753.4,67.72625000000001,76.32875,64.28,59.5,57.47,5.07,4.6850000000000005,3.83,31.36,29.68,30.975
52022,10743290000,14282055000,12948520000,405580000,-1838665000,913260000,76954.035,746503.3200000001,301633.625,0,3,1,204865661,140779017.2,69.78999999999999,65.86125,65.155,60.355000000000004,59.41,6.325,5.324999999999999,3.69,35.334999999999994,35.644999999999996,35.93
52036,9934310000,10915870000,12214570000,1954980000,1332430000,1121170000,183130.735,0,29440.385,0,4.5,0,1871121881.76,0,72.524,76.3,64.48,63.97,60.25,6.279999999999999,4.949999999999999,4.08,36.26,36.709999999999994,38.235
52051,12316115000,12956360000,12277335000,996270000,2771845000,-812340000,317287.38,24278.91,6767.505,0,1,1,243646679,0,69.0575,65.74,64.105,65.08,56.42,7.325,5.9350000000000005,3.8249999999999997,25.685000000000002,24.575,25.28
52079,26725285000,37972390000,44375305000,13641335000,-3125895000,640620000,61547.82,67794.56,26875.3,4,3,4,844963967.2,238469854,49.205,55.185,67.235,66.02000000000001,70.45,19.43,14.774999999999999,10.53,42.785,49.2,53.035
52083,8152815000,9770360000,10689530000,1608705000,-239720000,2960115000,83835.1,0,24380.29,1,2,0,91563782,656316452,73.94875,72.47,69.315,64.065,68.35,6.01,5.015000000000001,4.595,35.93,32.785,37.915000000000006
