codigo_entidad,inf_regaliaspc_m,inf_regaliaspc_m1_2,inf_regaliaspc_m1_3,inf_ingresos_m_r_2,inf_ingresos_m_r_3,inf_financiamiento_m_r_2,inf_financiamiento_m_r_3,inf_regaliaspc_m_r_2,inf_regaliaspc_m_r_3,inf_nproyectos_m_r_2,inf_nproyectos_m_r_3,inf_vproyectos_m_r_2,inf_igpr_m_r_3,inf_desempennofiscal_m_r_2,inf_desempennofiscal_m_r_3,inf_peducacion_m_r_2,inf_peducacion_m_r_3,inf_psalud_m_r_2,inf_psalud_m_r_3
50270,331824.7,0,60780.305,0,89.69,0,-1508.46,0,445.93999999999994,0,14.29,0,-8.260000000000002,0,6.35,0,-35.36,0,13.11
50287,170440.67,98420.285,0,12.139999999999999,0,233.88,0,73.18,0,100,0,0,0,0.69,0,-14.71,0,4.24,0
50287,231779.82499999998,0,170440.67,0,13.58,0,-100.91000000000001,0,35.99,0,-50,0,26.19,0,-5.8500000000000005,0,-36.96,0,4.04
50313,23742.08,50288.235,0,14.940000000000001,0,-102.46,0,-52.790000000000006,0,57.14,0,-95.88,0,-3.54,0,-6.12,0,11.48,0
50313,32882.58,0,23742.08,0,19.650000000000002,0,-6288.16,0,38.5,0,-9.09,0,11.81,0,1.29,0,-32.2,0,10.11
50318,133059.855,623943.7150000001,0,-43.61,0,-35.4,0,-78.67,0,400,0,-48.97,0,-1.71,0,-6.77,0,4.41,0
50318,191452.89,0,133059.855,0,40.54,0,137.20000000000002,0,43.88,0,-60,0,7.42,0,0.2,0,-12.97,0,17.5
50325,12724.505,18620.99,0,39.35,0,-109.94999999999999,0,-31.669999999999998,0,0,0,0,0,-1.5699999999999998,0,-38.34,0,28.199999999999996,0
50325,102859.20999999999,0,12724.505,0,15.49,0,-294.11,0,708.36,0,0,0,4.45,0,1.09,0,-22.12,0,9.02
50330,21260.49,78484.5,0,23.27,0,-53.269999999999996,0,-72.91,0,40,0,-98.42,0,-1.06,0,-41.959999999999994,0,14.75,0
50330,589055.485,0,21260.49,0,47.77,0,-404.35999999999996,0,2670.6600000000003,0,-42.86,0,8.799999999999999,0,-1.03,0,-31.75,0,13.700000000000001
50350,40819.575,77688.715,0,11.84,0,-560.65,0,-47.46,0,40,0,-99.99,0,1.5699999999999998,0,-33.11,0,5.71,0
50350,44661.955,0,40819.575,0,-2.07,0,36.32,0,9.41,0,-14.29,0,14.399999999999999,0,-0.77,0,-24.48,0,19.68
50370,147395.21,153368.16999999998,0,-10.77,0,59.8,0,-3.8899999999999997,0,33.33,0,-92.17,0,-0.31,0,-25.869999999999997,0,3.2300000000000004,0
50370,381123.94,0,147395.21,0,6.1,0,126.83,0,158.57000000000002,0,0,0,4.78,0,-1.32,0,-30.220000000000002,0,8.469999999999999
50400,66962.61,32863.399999999994,0,-8.709999999999999,0,-154.95000000000002,0,103.76,0,0,0,-98.53,0,-18.02,0,-10.190000000000001,0,6.22,0
50400,75987.06,0,66962.61,0,2.37,0,-585.12,0,13.48,0,100,0,13.900000000000002,0,11.360000000000001,0,-27.700000000000003,0,12.8
50450,34573.47,115478.095,0,-3.65,0,-87.53999999999999,0,-70.06,0,-33.33,0,0,0,-8.63,0,-26.26,0,0.43,0
50450,271034.735,0,34573.47,0,40.14,0,-354.82,0,683.94,0,0,0,-15.809999999999999,0,3.46,0,-22.45,0,9.89
50568,2680847.63,13095902.145,0,-62.580000000000005,0,-259.75,0,-79.53,0,135.71,0,-91.64,0,-3.16,0,-26.1,0,34.57,0
50568,3554381.875,0,2680847.63,0,40.82,0,-276.32,0,32.58,0,-81.82000000000001,0,13.62,0,-2.52,0,-17.23,0,13.459999999999999
50573,68346.08499999999,133345.415,0,19.62,0,-163.01000000000002,0,-48.75,0,214.29,0,-94.54,0,-2.55,0,-0.16,0,-1.95,0
50573,53747.95,0,68346.08499999999,0,27.68,0,-14.34,0,-21.36,0,-54.55,0,9.370000000000001,0,-0.75,0,-30.75,0,8.540000000000001
50577,26510.405,83745.725,0,-15.559999999999999,0,-115.69,0,-68.34,0,20,0,405.08,0,-5.58,0,-22.45,0,10.530000000000001,0
50577,231680.2,0,26510.405,0,20.380000000000003,0,-216.8,0,773.9200000000001,0,33.33,0,12.370000000000001,0,0.08,0,-22.650000000000002,0,8.34
50590,334024.89,91143.03,0,24.69,0,-53.790000000000006,0,266.48,0,100,0,0,0,-5.34,0,-25.240000000000002,0,-2.27,0
50590,13253.235,0,334024.89,0,-9.180000000000001,0,4.87,0,-96.03,0,50,0,38.629999999999995,0,-0.9199999999999999,0,-28.12,0,-0.44999999999999996
50606,0,149750.285,0,9.42,0,-209.26,0,-100,0,0,0,0,0,3.75,0,4.29,0,5.07,0
50606,618.22,0,0,0,5.8500000000000005,0,-186.47,0,0,0,-75,0,9.959999999999999,0,4.53,0,-30.91,0,7.6899999999999995
50680,17764.54,72617.4,0,-8.110000000000001,0,406.83,0,-75.53999999999999,0,0,0,0,0,-2.31,0,2.6100000000000003,0,5.3,0
50680,114720.185,0,17764.54,0,6.83,0,-964.8999999999999,0,545.78,0,-42.86,0,12.17,0,2.06,0,-27.55,0,10.7
50683,45594.369999999995,53626.115,0,-0.5700000000000001,0,17.86,0,-14.979999999999999,0,225,0,-94.3,0,-11.91,0,-15.329999999999998,0,8.92,0
50683,35443.835,0,45594.369999999995,0,-3.1300000000000003,0,-51.77,0,-22.259999999999998,0,-84.61999999999999,0,35.33,0,3.92,0,-29.349999999999998,0,17.75
50686,108645.485,262021.49,0,-2.2800000000000002,0,24.32,0,-58.540000000000006,0,0,0,0,0,-2.63,0,-34.89,0,-1.1900000000000002,0
50686,2072647.15,0,108645.485,0,64.08,0,342.09999999999997,0,1807.72,0,0,0,9.35,0,-1.25,0,-10.97,0,22.650000000000002
50689,15721.715,35079.375,0,-23.32,0,-113.82000000000001,0,-55.17999999999999,0,225,0,-95.5,0,-12.540000000000001,0,-0.67,0,4.89,0
50689,71238.025,0,15721.715,0,20.369999999999997,0,-1232.21,0,353.12,0,69.23,0,-3.0700000000000003,0,2.15,0,-24.8,0,11.84
50711,15225.2,323876.38,0,-33.25,0,179.55,0,-95.3,0,112.5,0,-100,0,-10.6,0,-21.85,0,-2.03,0
50711,109403.965,0,15225.2,0,15.120000000000001,0,-151.87,0,618.5699999999999,0,17.65,0,-7.1499999999999995,0,-1.54,0,-17.39,0,16.16
52001,0,67023.095,0,22.12,0,-193.82999999999998,0,-100,0,40,0,0,0,-0.16999999999999998,0,0.24,0,5.56,0
52001,4023.345,0,0,0,11.559999999999999,0,-306.12,0,0,0,-42.86,0,42.57,0,1.2,0,-0.5,0,5.489999999999999
52019,0,102729.73000000001,0,-16.93,0,370.89,0,-100,0,150,0,-87.18,0,-7.4399999999999995,0,-7.59,0,-5.36,0
52019,89025.29999999999,0,0,0,15.659999999999998,0,284.96000000000004,0,0,0,-20,0,12.7,0,-3.4099999999999997,0,-18.25,0,4.36
52022,746503.3200000001,76954.035,0,32.940000000000005,0,-553.34,0,870.06,0,0,0,-31.28,0,-7.37,0,-15.809999999999999,0,0.88,0
52022,301633.625,0,746503.3200000001,0,-9.34,0,-149.67,0,-59.589999999999996,0,-66.67,0,-5.63,0,-1.5699999999999998,0,-30.7,0,0.8
52036,0,183130.735,0,9.879999999999999,0,-31.840000000000003,0,-100,0,0,0,0,0,-0.79,0,-21.18,0,1.24,0
52036,29440.385,0,0,0,11.899999999999999,0,-15.86,0,0,0,0,0,5.21,0,-5.82,0,-17.580000000000002,0,4.15
52051,24278.91,317287.38,0,5.2,0,178.22,0,-92.35,0,0,0,0,0,1.52,0,-18.98,0,-4.32,0
52051,6767.505,0,24278.91,0,-5.24,0,-129.31,0,-72.13000000000001,0,0,0,-4.8,0,-13.309999999999999,0,-35.55,0,2.87
52079,67794.56,61547.82,0,42.08,0,-122.91000000000001,0,10.15,0,-25,0,-71.78,0,-1.81,0,-23.96,0,14.99,0
52079,26875.3,0,67794.56,0,16.86,0,-120.49000000000001,0,-60.36,0,33.33,0,12.15,0,6.710000000000001,0,-28.73,0,7.79
52083,0,83835.1,0,19.84,0,-114.9,0,-100,0,100,0,616.7900000000001,0,-7.57,0,-16.56,0,-8.75,0
52083,24380.29,0,0,0,9.41,0,-1334.82,0,0,0,0,0,-2,0,6.69,0,-8.37,0,15.65
52110,55609.08,129750.76500000001,0,2.73,0,-57.120000000000005,0,-57.14,0,700,0,0,0,-6.510000000000001,0,-14.96,0,9.89,0
52110,62261.415,0,55609.08,0,8.790000000000001,0,-130.89,0,11.959999999999999,0,-87.5,0,-7.75,0,2.37,0,-36.13,0,5.38
52203,17469.89,36591.22,0,17.19,0,-112.63000000000001,0,-52.26,0,-30,0,0,0,-7.670000000000001,0,-12.08,0,3.7800000000000002,0
52203,181161.375,0,17469.89,0,34.589999999999996,0,-1171.78,0,936.9899999999999,0,0,0,11.01,0,9.15,0,-37.78,0,-6.069999999999999
52207,32628.44,96426.68,0,18.98,0,139.3,0,-66.16,0,0,0,0,0,2.34,0,-19.89,0,-2.55,0
52207,26501.72,0,32628.44,0,4.77,0,-76.08,0,-18.78,0,-50,0,-2.26,0,0.02,0,-30.09,0,9.049999999999999
52210,17447.8,68849.95,0,-6.92,0,-91.08000000000001,0,-74.66000000000001,0,33.33,0,0,0,-5.83,0,-27,0,-1.6500000000000001,0
52210,0,0,17447.8,0,12.24,0,-1743.6399999999999,0,-100,0,0,0,27.51,0,-0.62,0,-37.26,0,-2.9899999999999998
52215,0,213013.515,0,-19.75,0,-644.23,0,-100,0,75,0,0,0,-8.4,0,-10.209999999999999,0,12.07,0
52215,132586.89,0,0,0,18.85,0,-324.82,0,0,0,-71.43,0,0.5700000000000001,0,0.5599999999999999,0,-29.54,0,6.550000000000001
52224,81841.44,774280.885,0,-33.89,0,-62.64999999999999,0,-89.42999999999999,0,50,0,-96.58,0,-5.46,0,-15.49,0,11.73,0
52224,265056.335,0,81841.44,0,23.11,0,-423.15,0,223.87,0,-33.33,0,-3.6999999999999997,0,0.25,0,-28.74,0,15.35
52227,21289.945,97945.45999999999,0,1.09,0,-79.45,0,-78.25999999999999,0,175,0,-56.93,0,-7.82,0,-15.18,0,29.81,0
52227,182901.725,0,21289.945,0,38.31,0,-193.82999999999998,0,759.1,0,-81.82000000000001,0,5.489999999999999,0,5.75,0,-28.26,0,5.2
52233,161832.815,338316.04500000004,0,32.82,0,3615.8,0,-52.17,0,0,0,0,0,-0.37,0,-43.25,0,-8.34,0
52233,197.745,0,161832.815,0,-19.869999999999997,0,-116.36,0,-99.88,0,-80,0,6.909999999999999,0,4.02,0,-25.369999999999997,0,10.209999999999999
52240,74163.1,369984.81,0,-24.42,0,-575.76,0,-79.96,0,100,0,0,0,-9,0,-12.02,0,1.29,0
52240,263610.42000000004,0,74163.1,0,50.28,0,551.71,0,255.45,0,50,0,29.409999999999997,0,4.9,0,-33.36,0,7.1499999999999995
52250,59980.93,212569.59,0,-13.34,0,-117.9,0,-71.78,0,-71.43,0,2459.93,0,-8.98,0,-11.5,0,2.03,0
52250,0,0,59980.93,0,1.08,0,5032.66,0,-100,0,300,0,2.22,0,2.58,0,-27.310000000000002,0,11.49
52254,32506.34,62957.66,0,19.3,0,-113.45,0,-48.370000000000005,0,100,0,-30.159999999999997,0,-4.99,0,-5.53,0,0.8099999999999999,0
52254,108815.85500000001,0,32506.34,0,5.38,0,-52.64,0,234.75,0,-50,0,16.669999999999998,0,2.11,0,-23.86,0,17.24
52256,16622.18,313860.67000000004,0,-31.319999999999997,0,-141.62,0,-94.69999999999999,0,0,0,-1.0999999999999999,0,-3.91,0,-13.19,0,5.9799999999999995,0
52256,0,0,16622.18,0,23.65,0,11.360000000000001,0,-100,0,0,0,14.540000000000001,0,-2.41,0,-37.480000000000004,0,-11.77
52258,22012.955,100681.88,0,6.98,0,133.85,0,-78.14,0,266.67,0,-40.31,0,-2.48,0,-12.43,0,7.199999999999999,0
52258,91531.24,0,22012.955,0,10.58,0,-32.17,0,315.81,0,-63.63999999999999,0,17.25,0,4.44,0,-36.620000000000005,0,-1.47
52260,55586.59,79424.325,0,14.05,0,16.220000000000002,0,-30.009999999999998,0,0,0,0,0,3.09,0,-17.549999999999997,0,-2.45,0
52260,15241.815,0,55586.59,0,10.18,0,53.92,0,-72.58,0,-55.559999999999995,0,22.06,0,2.54,0,-38.29,0,4.89
52287,150280.475,65780.25,0,3.16,0,287.8,0,128.46,0,0,0,0,0,-1.8399999999999999,0,-23.44,0,4.19,0
52287,53448.62,0,150280.475,0,8.81,0,-22.8,0,-64.42999999999999,0,-50,0,2.8000000000000003,0,4.2700000000000005,0,-32.22,0,7.93
52317,59847.555,245949.54,0,2.19,0,1690.39,0,-75.67,0,75,0,-75.92999999999999,0,-2.73,0,-26.029999999999998,0,51.77,0
52317,43760.91,0,59847.555,0,17.4,0,264.19,0,-26.88,0,-42.86,0,2.2800000000000002,0,6.09,0,-13.56,0,8.09
52320,198832.32499999998,85191.41500000001,0,-5.42,0,-277.78999999999996,0,133.39000000000001,0,0,0,34.510000000000005,0,-10.74,0,-17.97,0,-3.2800000000000002,0
52320,310636.77,0,198832.32499999998,0,20.5,0,-190.14,0,56.230000000000004,0,-55.559999999999995,0,1.73,0,2.69,0,-19.759999999999998,0,5.09
52323,33685,73085.41,0,39.56,0,-184.61,0,-53.910000000000004,0,0,0,79.39,0,1.63,0,-14.11,0,-8.7,0
52323,119313.08499999999,0,33685,0,0.26,0,-157.67,0,254.2,0,-50,0,20.79,0,4.17,0,-25.419999999999998,0,21.17
52352,0,193786.13,0,-7.76,29.759999999999998,-36.5,-48.85,-100,0,0,0,0,1.82,-4.18,3.54,-18.16,-36.46,2.6599999999999997,-7.32
52354,0,1251113.855,0,-34.63,0,-16.470000000000002,0,-100,0,0,0,0,0,-7.75,0,-16.45,0,-4.96,0
52354,43033.045,0,0,0,-20.119999999999997,0,-15.340000000000002,0,0,0,0,0,1.05,0,-1.21,0,-23.49,0,11.14
52356,0,41141.47,0,16.91,0,1304.75,0,-100,0,100,0,0,0,-4.29,0,-4.78,0,21.09,0
52356,32866.46,0,0,0,21.43,0,-123.67999999999999,0,0,0,-42.86,0,15.58,0,2,0,-1.4200000000000002,0,5.2299999999999995
52378,50462.44500000001,341924.87,0,-6.859999999999999,0,-273.97,0,-85.24000000000001,0,250,0,212.95000000000002,0,3.65,0,-14.14,0,-3.2099999999999995,0
52378,222599.32499999998,0,50462.44500000001,0,31.81,0,46.35,0,341.12,0,-71.43,0,-16.939999999999998,0,4.15,0,-30.490000000000002,0,7.539999999999999
52381,32660.78,189883.45500000002,0,22.06,0,-576.8,0,-82.8,0,0,0,-73.74000000000001,0,-1.09,0,-10.75,0,7.88,0
52381,100549.45,0,32660.78,0,-3.38,0,-98.00999999999999,0,207.85999999999999,0,33.33,0,9.75,0,5.65,0,-24.92,0,-4.93
52385,51015.805,277369.59,0,-27.66,0,-103.52,0,-81.61,0,100,0,0,0,-7.32,0,-16.32,0,-8.92,0
52385,48632.345,0,51015.805,0,34.06,0,3157.7999999999997,0,-4.67,0,0,0,-6.79,0,5.88,0,-18.34,0,8.89
52390,23302.495,161517.435,0,0.8999999999999999,0,250.38,0,-85.57000000000001,0,100,0,0,0,-5.949999999999999,0,9.06,0,7.07,0
52390,90968.365,0,23302.495,0,-11.49,0,-118.56,0,290.38,0,0,0,3.74,0,-5.52,0,-24.86,0,12.18
52399,108340.665,199789.31999999998,0,16.81,0,-200.45999999999998,0,-45.769999999999996,0,25,0,0,0,-5.779999999999999,0,-11.93,0,1.0699999999999998,0
52399,57937.735,0,108340.665,0,0.22999999999999998,0,-136.16,0,-46.52,0,0,0,-1.91,0,4.2299999999999995,0,-30.53,0,8.84
52405,181260.84,116372.735,0,15.540000000000001,0,-191.12,0,55.76,0,180,0,0,0,-3.4099999999999997,0,-27.04,0,-2.4299999999999997,0
52405,392006.36,0,181260.84,0,24.14,0,-22.84,0,116.27000000000001,0,0,0,5.84,0,2.41,0,-34.27,0,2.58
52411,75505.595,93802.20999999999,0,23.56,0,-4.2,0,-19.509999999999998,0,-33.33,0,1176.53,0,1.31,0,-19.8,0,5.65,0
52411,35243.32,0,75505.595,0,-7.5,0,-200.95999999999998,0,-53.32,0,200,0,3.5700000000000003,0,7.35,0,-23.080000000000002,0,3.56
52418,122091.585,455793.305,0,-8.61,0,-221.18,0,-73.21,0,300,0,0.19,0,0.98,0,-24.34,0,-6.97,0
52418,449989.95499999996,0,122091.585,0,20.86,0,-155.96,0,268.57,0,-75,0,25.81,0,0.79,0,-22.58,0,13.950000000000001
52427,0,103182.99,0,6.069999999999999,-7.28,-105.33999999999999,-970.73,-100,0,75,71.43,0,10.040000000000001,-2.4,4.31,-14.000000000000002,-21.64,4.08,18.75
52435,183594.505,101038.895,0,29.23,0,-91.67,0,81.71000000000001,0,200,0,6.75,0,-7.630000000000001,0,-17.65,0,-10.22,0
52435,21056.575,0,183594.505,0,-10.91,0,3609.7299999999996,0,-88.53,0,0,0,10.18,0,1.81,0,-19.62,0,11.82
52473,43012.399999999994,67030.47,0,21.3,0,-12021.48,0,-35.83,0,-50,0,0,0,-9.180000000000001,0,-17.65,0,3.7900000000000005,0
52473,197408.02000000002,0,43012.399999999994,0,13.71,0,120.52000000000001,0,358.96,0,0,0,19.82,0,-2.36,0,-28.499999999999996,0,-1.76
52490,79639.77,114534.57999999999,0,23.79,0,-25.15,0,-30.470000000000002,0,-66.67,0,0,0,6.43,0,-12.740000000000002,0,-2.65,0
52490,131754.875,0,79639.77,0,2.86,0,-83.17999999999999,0,65.44,0,0,0,7.89,0,3.4799999999999995,0,-27.500000000000004,0,3.11
52506,41997.375,41097.61,0,91.31,0,-132.07,0,2.19,0,0,0,-81.13,0,-7.28,0,-23.04,0,-1.6099999999999999,0
52506,67668.815,0,41997.375,0,-13.79,0,-192.28,0,61.129999999999995,0,0,0,19.25,0,-6.58,0,-28.46,0,8.88
52520,24697.975,210493.22499999998,0,-13.29,0,-66.19,0,-88.27000000000001,0,0,0,0,0,-6.3,0,-5.04,0,-1.26,0
52520,80699.01,0,24697.975,0,15.7,0,-413.72,0,226.73999999999998,0,0,0,8.459999999999999,0,5.5,0,-34.04,0,10.81
52540,34971.91,135078.23,0,14.78,0,-117.11,0,-74.11,0,20,0,-94.8,0,-9.07,0,-25.05,0,3.7800000000000002,0
52540,67014.51,0,34971.91,0,10.45,0,51.85999999999999,0,91.62,0,0,0,4.390000000000001,0,3.55,0,-37.71,0,-0.91
52560,39853.305,160070.73500000002,0,-26.51,0,-78.11,0,-75.1,0,0,0,0,0,-1.06,0,-11.17,0,16.21,0
52560,56143.76,0,39853.305,0,8.24,0,-112.88,0,40.88,0,0,0,-0.7799999999999999,0,-1.8599999999999999,0,-27.61,0,4.31
52565,0,184316.375,0,-29.849999999999998,0,56.620000000000005,0,-100,0,0,0,0,0,-4.08,0,-1.79,0,7.89,0
52565,48347.56,0,0,0,13.889999999999999,0,-37.41,0,0,0,-60,0,19.15,0,-2.48,0,-30.009999999999998,0,5.56
52573,513942,545853.33,0,-7.340000000000001,0,-150,0,-5.8500000000000005,0,400,0,0,0,-6.8500000000000005,0,-13.11,0,6.819999999999999,0
52573,19843.505,0,513942,0,-26.700000000000003,0,-343.38,0,-96.14,0,-80,0,8.01,0,-2.5100000000000002,0,-22.63,0,7.71
52585,186655.08,445695.10000000003,0,-2.98,0,-89.18,0,-58.120000000000005,0,150,0,0,0,1.63,0,-6,0,2.79,0
52585,48649.09,0,186655.08,0,-5.319999999999999,0,568,0,-73.94,0,0,0,-17.4,0,-0.8999999999999999,0,-29.42,0,7.41
52612,55150.315,56781.185000000005,0,16.84,0,-119.38,0,-2.87,0,-80,0,-96.04,0,6.260000000000001,0,1.16,0,-8.6,0
52612,39379.94,0,55150.315,0,10.99,0,-285.45,0,-28.599999999999998,0,0,0,-2.97,0,-3.4299999999999997,0,-28.43,0,6.74
52621,17770.26,188918.90000000002,0,-10.91,0,64.89,0,-90.59,0,66.67,0,-37.62,0,1.02,0,-14.649999999999999,0,-0.86,0
52621,238280.65,0,17770.26,0,27.58,0,491.61,0,1240.9,0,-20,0,7.829999999999999,0,9.379999999999999,0,-24.12,0,17.45
52678,19069.940000000002,123204.445,0,-2.1399999999999997,0,-67.02,0,-84.52,0,80,0,0,0,-4.22,0,-23.36,0,4.55,0
52678,117220.89,0,19069.940000000002,0,28.01,0,-65.98,0,514.6899999999999,0,-77.78,0,2.96,0,3.05,0,-26.490000000000002,0,7.85
52683,0,294178.63,0,-12.590000000000002,0,-102.60000000000001,0,-100,0,300,0,-90.22,0,-5.93,0,5.25,0,3.88,0
52683,71564.945,0,0,0,16.39,0,-11702.16,0,0,0,-87.5,0,1.8499999999999999,0,4.38,0,-40.63,0,4.72
52685,11609.37,48058.715,0,-15.57,0,-122.85999999999999,0,-75.84,0,-16.669999999999998,0,0,0,-9.28,0,-18.96,0,0.69,0
52685,100500.885,0,11609.37,0,9.76,0,-456.22999999999996,0,765.69,0,0,0,26.93,0,-0.65,0,-27.22,0,10.58
52687,216531.37,710077.55,0,-21.54,0,-92.89,0,-69.51,0,-20,0,0,0,-0.76,0,-15.950000000000001,0,6.529999999999999,0
52687,320287.20499999996,0,216531.37,0,14.11,0,675.0899999999999,0,47.92,0,0,0,9.9,0,-1.17,0,-34.160000000000004,0,6.63
52693,33603.665,339852.995,0,-12.91,0,-67.17,0,-90.11,0,-30.769999999999996,0,0,0,0.54,0,-11.78,0,-3.4299999999999997,0
52693,14850.2,0,33603.665,0,18.21,0,-2.4299999999999997,0,-55.81,0,11.110000000000001,0,14.760000000000002,0,6.069999999999999,0,-21.62,0,8.21
52694,0,153520.055,0,-28.749999999999996,0,-82.91,0,-100,0,260,0,-78.62,0,-12.2,0,-16.439999999999998,0,0.8999999999999999,0
52694,48584.63,0,0,0,12.889999999999999,0,-2094.7,0,0,0,0,0,13.930000000000001,0,5.12,0,-43.76,0,-1.8399999999999999
52696,56990.67,132775.79499999998,0,-5.59,0,-455.06,0,-57.08,0,-20,0,0,0,-6.959999999999999,0,-27.35,0,4.64,0
52696,110979.765,0,56990.67,0,-10.92,0,170.94,0,94.73,0,150,0,7.580000000000001,0,4.92,0,-18.759999999999998,0,5.74
52699,0,91988.70999999999,0,12.520000000000001,0,2863.34,0,-100,0,-60,0,0,0,-0.22999999999999998,0,-32.62,0,-2.06,0
52699,284645.485,0,0,0,27.839999999999996,0,-54.42,0,0,0,-50,0,8.309999999999999,0,-0.33999999999999997,0,-29.09,0,6.38
52720,43994.515,232936.905,0,-26.340000000000003,0,283.83,0,-81.11,0,0,0,30.03,0,-5.12,0,-4.38,0,4.61,0
52720,27685.17,0,43994.515,0,7.7299999999999995,0,-37.43,0,-37.07,0,-75,0,19.85,0,-2.19,0,-29.84,0,1.13
52786,22977.515,26649.365,0,11.83,0,42.92,0,-13.780000000000001,0,175,0,-89.03999999999999,0,-3.15,0,-21.86,0,10.209999999999999,0
52786,0,0,22977.515,0,14.75,0,-41.68,0,-100,0,-81.82000000000001,0,-1.81,0,5.319999999999999,0,-31.840000000000003,0,6.21
52788,0,118352.51000000001,0,-11.110000000000001,0,-111.35,0,-100,0,66.67,0,0,0,-7.46,0,-22.41,0,2.92,0
52788,3152.23,0,0,0,28.1,0,-624.64,0,0,0,0,0,2.01,0,10.040000000000001,0,-35.730000000000004,0,3.8899999999999997
52835,80880.29000000001,74462.78499999999,0,10.16,0,-225.34,0,8.62,0,271.43,0,0,0,8.88,0,-3.71,0,12.76,0
52835,90169.795,0,80880.29000000001,0,13.23,0,-80.95,0,11.49,0,107.69,0,12.23,0,-0.42,0,-2.58,0,7.6499999999999995
52838,69982.32,40306.155,0,22.84,0,-104.92999999999999,0,73.63,0,125,0,-85.92999999999999,0,-6.92,0,-9.66,0,1.76,0
52838,279873.305,0,69982.32,0,153.76000000000002,0,24560.19,0,299.92,0,-62.96000000000001,0,6.510000000000001,0,30,0,-28.04,0,10.74
52885,60418.295,264843.25,0,-12.46,0,-111.28,0,-77.19,0,0,0,-66.36,0,-10.280000000000001,0,-21.59,0,-11.21,0
52885,61169.725,0,60418.295,0,6.78,0,-1933.4700000000003,0,1.24,0,-40,0,12.920000000000002,0,3.5999999999999996,0,-27.97,0,14.510000000000002
54001,4065.12,6508.3,0,31.119999999999997,0,-80.71000000000001,0,-37.54,0,0,0,-98.37,0,-0.76,0,-1.4000000000000001,0,11.68,0
54001,4626.405,0,4065.12,0,21.85,0,1244.31,0,13.81,0,0,0,-4.2,0,-1.72,0,-1.16,0,7.06
54003,41090.65,54916.24,0,5.609999999999999,0,3887.45,0,-25.180000000000003,0,0,0,-85.9,0,-9.44,0,-23.380000000000003,0,2.85,0
54003,67048.85,0,41090.65,0,25.86,0,-160.39000000000001,0,63.17,0,-80,0,6.5600000000000005,0,6.03,0,-21.07,0,2.52
54051,25605.015,36381.89,0,3.88,0,-39.129999999999995,0,-29.62,0,0,0,-56.89999999999999,0,-2.4,0,-24.099999999999998,0,8.53,0
54051,309260.29,0,25605.015,0,45.09,0,-85.58,0,1107.81,0,100,0,21.029999999999998,0,-0.45999999999999996,0,-27.650000000000002,0,1.94
54099,45511.65,123508.69,0,-6.2,0,-175.47,0,-63.14999999999999,0,0,0,0,0,-7.1499999999999995,0,-16.35,0,1,0
54099,176115.525,0,45511.65,0,25.14,0,-137.54999999999998,0,286.96999999999997,0,-50,0,22.470000000000002,0,-1.35,0,-23.11,0,5.84
54109,69749.4,117181.35,0,8.24,0,-123.79,0,-40.48,0,0,0,-98.53,0,-2.79,0,-33.129999999999995,0,0.53,0
54109,106331.77,0,69749.4,0,-2.6,0,-143.5,0,52.449999999999996,0,-33.33,0,19.61,0,0.5599999999999999,0,-12.709999999999999,0,16.27
54125,52074.805,20198.52,0,-12.389999999999999,0,7.06,0,157.81,0,0,0,-17.24,0,-11.559999999999999,0,-36.86,0,-5.09,0
54125,98661.125,0,52074.805,0,4.35,0,-257.18,0,89.46,0,0,0,7.449999999999999,0,8.540000000000001,0,-18.68,0,17.48
54128,59270.2,118852.57500000001,0,33.37,0,-325.63,0,-50.129999999999995,0,0,0,44.6,0,2.56,0,-30.869999999999997,0,0.66,0
54128,107612.24,0,59270.2,0,6.800000000000001,0,-189.32,0,81.56,0,-33.33,0,6.550000000000001,0,16.39,0,-25.740000000000002,0,5.35
54172,29477.34,50321.53999999999,0,35.19,0,-137.49,0,-41.42,0,0,0,0,0,2.22,0,-6.79,0,2.56,0
54172,62521.53,0,29477.34,0,26.31,0,-130.41,0,112.1,0,0,0,0.54,0,2.09,0,-26.97,0,13.889999999999999
54174,46768.125,53924.5,0,4.2,0,-239.45,0,-13.270000000000001,0,50,0,0,0,-2.33,0,-25.27,0,5.93,0
54174,191988.745,0,46768.125,0,22.99,0,280.57,0,310.51,0,0,0,-1.77,0,-1.1400000000000001,0,-22.17,0,15.1
54206,63108.31999999999,65062.585,0,24.099999999999998,0,-74.53,0,-3,0,0,0,-52.42,0,6.83,0,-24.82,0,11.72,0
54206,181956.29,0,63108.31999999999,0,32.24,0,-316.39,0,188.32,0,-33.33,0,-10.39,0,9.81,0,-13.54,0,6.92
54223,21497.51,57201.159999999996,0,-6.909999999999999,0,-29.799999999999997,0,-62.419999999999995,0,0,0,0,0,-2.11,0,-27.36,0,18.029999999999998,0
54223,73401.295,0,21497.51,0,34.849999999999994,0,273.7,0,241.44,0,50,0,4.14,0,5.8999999999999995,0,-24.33,0,2.17
54239,203.11,117342.95,0,20.14,0,-181.07,0,-99.83,0,50,0,0,0,4.390000000000001,0,-13.350000000000001,0,8.81,0
54239,86155.585,0,203.11,0,42.57,0,-285.65,0,42318.189999999995,0,0,0,10.24,0,-1.2,0,-35.22,0,-7.3999999999999995
