codigo_entidad,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
68575,37613513333.333336,1891885000,74.088,63.55375,8.2,12.626666666666667,42.79,330257.3416666667,5179326640.873333
68615,23308733333.333332,5220440000,74.148,73.62375,5.6,10.525,55.754999999999995,58288.625,4239479506.245
68655,49157683333.333336,8497576666.666667,65.468,58.18,15.75,11.381666666666666,48.54666666666667,607206.9633333334,5732402105.343333
68669,12254115000,-185770000,65.768,73.071875,1.3333333333333333,6.18,39.17166666666667,44263.73333333333,278314698
68673,7205393333.333333,2257660000,68.612,68.178125,1,3.2666666666666666,23.273333333333333,74202.11166666666,406819783.08
68679,44242530000,2445590000,79.606,77.09125,1.6666666666666667,13.321666666666665,56.42,39960.335,791584353
68682,6946071666.666667,-273231666.6666667,61.494,74.30625,3,2.9633333333333334,16.166666666666668,71856.173333333325,72423514.2
68684,8842106666.666666,858536666.6666667,65.864,82.51361111111112,1.3333333333333333,3.4166666666666665,21.476666666666667,19007.525,1185707663.15
68686,7914521666.666667,847810000,64.91199999999999,69.739375,1.6666666666666667,2.6983333333333333,14.176666666666668,172881.78666666665,1535172092
68689,39561735000,8683736666.666666,75.546,71.3325,20,11.23,56.501666666666665,314958.62,6877833492.3133335
68705,5680266666.666667,-102181666.66666667,65.74000000000001,77.08583333333333,2,2.981666666666667,14.681666666666667,29916.295,988972176.48
68720,8830606666.666666,277080000,65.522,66.44687499999999,3,4.126666666666667,23,36952.72,390339166
68745,14377325000,88113333.33333333,74.048,65.5725,6,6.6466666666666665,32.75333333333333,155580.87,2039315151.38
68755,26944560000,1934501666.6666667,78.846,70.894375,2.25,10.271666666666667,56.175,25365.353333333333,1757604559.13
68770,14063630000,-409465000,65.11,50.3025,1.6666666666666667,7.031666666666667,36.596666666666664,66292.49,1932853568.43
68773,11054786666.666666,323911666.6666667,66.234,70.79138888888889,2,6.6066666666666665,30.513333333333332,55611.36,580064075
68780,7282445000,404685000,65.3,NA,NA,4.196666666666667,22.151666666666667,38164.926666666666,NA
68820,10255533333.333334,-286013333.3333333,74.5,69.669375,2,5.618333333333333,34.693333333333335,60348.706666666665,368918078.21000004
68855,8671451666.666666,-64453333.333333336,67.922,75.225,1.75,4.95,31.115000000000002,54519.08333333333,348311235.5
68861,21149445000,2564460000,70.286,69.6525,2.75,8.638333333333334,42.58833333333333,97839.655,655616624.23
68867,3651530000,-46656666.666666664,62.678,67.736875,1.6666666666666667,2.993333333333333,13.353333333333333,151611.3,905250022.96
68872,12163210000,-190431666.66666666,72.10000000000001,76.31562500000001,3,4.455,35.471666666666664,95977.02,875157161.5
68895,11509800000,344040000,69.8,70.32666666666667,3.6666666666666665,6.79,41.735,55768.22,220817850.025
70001,485665911666.6667,13112216666.666666,77.096,60.14375,13.4,58.473333333333336,31.313333333333333,129311.59333333334,11156342910.390001
70110,14117923333.333334,2465283333.3333335,63.540000000000006,65.566875,4,6.371666666666667,36.59,93348.82333333333,1097568469.52
70124,18116101666.666668,5364675000,62.33,72.36,3,8.063333333333333,37.013333333333335,99211.805,658559387.3
70204,16203820000,1345425000,62.93,73.006875,3.6666666666666665,6.0633333333333335,26.596666666666668,479739.08666666667,1296467968.9033332
70215,57440768333.333336,4001945000,72.37,60.86,6.75,12.286666666666667,59.03666666666667,87806.18833333334,3350306747.27
70221,36304000000,10307060000,73.342,48.120000000000005,8.5,8.84,33.16833333333334,787360.505,10544344211.48
70230,10012725000,802556666.6666666,59.174,66.075,2.6666666666666665,4.248333333333333,22.259999999999998,193669.035,2059784909
70233,16477996666.666666,-3430048333.3333335,64.62,72.709375,2.8,7.013333333333334,31.825,235054.66666666666,1722315108.97
70235,30122628333.333332,4789221666.666667,65.564,68.96,11.5,9.028333333333332,47.39833333333333,312924.6716666667,1065427682.3833333
70265,21531070000,2544260000,64.31400000000001,73.913125,3.25,8.463333333333333,38.711666666666666,167974.27166666667,1681965960.93
70400,18169368333.333332,1314041666.6666667,66.324,70.51125,3.3333333333333335,8.621666666666666,38.84166666666667,139992.64666666667,1710407931.64
70418,35576770000,661430000,61.922,63.981875,13,8.606666666666667,50.64666666666667,496701.19166666665,1444883138.4866667
70429,49779420000,3078073333.3333335,67.934,70.715,4.2,11.975,54.663333333333334,212403.72,2688667413.3566666
70473,28404233333.333332,3445700000,59.728,56.9925,2.8,6.826666666666667,43.373333333333335,696774.8366666667,755531234.77
70508,30255908333.333332,1617075000,65.06,63.68375,4.8,8.701666666666666,51.71,130639.685,1871426888.815
70523,18967260000,1555100000,59.974,69.384375,4.5,7.88,33.24333333333333,100000.36666666667,820897313.6633333
70670,52047023333.333336,998225000,69.75200000000001,71.775,7.666666666666667,11.221666666666666,54.675,192178.05666666667,4779882312.33
70678,27677118333.333332,480715000,66.788,62.904375,4.2,11.895,53.26833333333333,53197.3,49988106113.19
70702,20246295000,866456666.6666666,68.354,65.416875,4,6.985,42.41833333333334,164900.98,2501542509.536667
70708,72345215000,5524776666.666667,72.412,63.52625,7.25,10.311666666666667,63.781666666666666,66863.59833333333,2741294039.636667
70713,68406168333.333336,78976666.66666667,67.522,65.90125,7,12.018333333333333,62.516666666666666,71881.60166666667,7187179422.055
70717,27041753333.333332,1043396666.6666666,73.05199999999999,62.735,4,8.363333333333333,47.45666666666666,172995.11333333334,1693576693.4666665
70742,35489416666.666664,4152208333.3333335,68.168,84.21979166666667,6.25,8.001666666666667,56.178333333333335,97490.58833333333,4587931829.530001
70820,36490068333.333336,7000063333.333333,75.398,54.116875,6.8,9.971666666666666,55.32,277138.11333333334,6927995779.133333
70823,33426635000,4393076666.666667,66.172,64.5725,6,9.2716666666666665,48.81166666666667,365210.695,2346211530.976667
73001,613687976666.6666,41997545000,76,NA,2.25,70.09333333333333,19.501666666666665,351.21,3719966969.55
73024,8804480000,816053333.3333334,65.99799999999999,72.476875,3,4.66,27.043333333333333,68258.23833333333,197073579.705
73026,18364223333.333332,-1525126666.6666665,76.554,60.572500000000005,2.25,6.121666666666667,29.115000000000002,369750.61,419979153.485
73030,9515018333.333334,1089590000,66.26,67.31625,1.75,5.506666666666667,27.653333333333336,125076.38833333334,727813431.23
73043,16600695000,1602383333.3333333,63.577999999999996,67.73125,2,6.413333333333333,25.318333333333335,75304.22333333333,806326177.22
73055,15697408333.333332,542983333.3333334,73.062,73.03770833333334,3,7.82,36.156666666666666,57332.85333333333,276982501.6666667
73067,22294475000,2270753333.3333335,61.012,55.323125,2.25,10.49,41.45166666666667,27421.6,968051949.1433333
73124,21322060000,241620000,70.012,69.39875,3.5,8.323333333333334,49.5,17043.413333333334,1009098442
73148,13087266666.666666,-365470000,73.78,76.136875,1.8,7.215,34.2,63290.97333333333,518473918.555
73152,9594088333.333334,305768333.3333333,63.856,72.815,2.5,6.128333333333333,34.01166666666666,73265.33333333333,458181948
73168,49661431666.666664,3499730000,72.04,67.63625,5,11.901666666666667,61.04833333333333,64420.16166666667,1186944256.9099998
73200,13178673333.333334,2251671666.6666665,73.30199999999999,68.933125,2,6.306666666666667,25.855,115203.13833333334,1729124029.59
73217,29954213333.333332,607576666.6666666,71.1,64.416875,4,10.61,40.645,89205.09,20711363554
73226,10897326666.666666,547340000,57.504,65.4075,2,7.708333333333334,35.56,42261.138333333336,25824107
73236,10652871666.666666,980846666.6666666,61.763999999999996,74.261875,2.3333333333333335,6.816666666666666,36.71666666666667,60782.405,233541564.12333333
73268,71783763333.33333,3079445000,77.418,60.390625,3.6,9.615,59.265,41047.41666666667,2814170112.653333
73270,11483086666.666666,534471666.6666667,66.776,76.133125,1.4,8.1466666666666665,36.05833333333333,137925.16333333333,417171790.5
73275,26026508333.333336,-1733043333.3333333,77.94,58.226875,2,9.911666666666667,40.67166666666667,32361.386666666665,267215398.065
73283,25664205000,122431666.66666667,68.69,80.11375,1.75,10.345,60.625,17799.559999999998,601912148
73319,30641400000,1101880000,74.276,67.3275,2.5,9.963333333333333,55.98166666666667,34702.50833333333,638725571.9233333
73347,9073428333.333334,306770000,68.578,68.010625,2,7.691666666666666,31.083333333333332,45389.66166666667,112024444.5
73349,22947420000,76955000.00000007,75.902,64.365625,2.5,9.876666666666667,43.55833333333334,21646.23833333333,NA
73352,11208698333.333334,1112606666.6666667,63,66.645625,5,9.665,36.585,73931.57666666666,1024574390
73408,18420151666.666668,1155890000,73.622,67.385625,1.6666666666666667,8.361666666666666,46.485,37976.97,627866209
73411,36078188333.333336,-786593333.3333334,73.394,64.640625,1.4,10.395,56.288333333333334,11516.606666666667,955233534.33
73443,36895421666.666664,-661766666.6666667,74.846,60.08,3.5,9.993333333333334,60.18,82654.98,1441463950.6
73449,62882281666.666664,3393260000,77.798,72.345625,5.8,13.133333333333333,49.31166666666667,510663.1116666667,11545110456.08
73461,9767916666.666666,-781018333.3333334,65.906,59.41625,2,4.575,25.615000000000002,295776.29333333333,1002372931
73483,22976910000,-1565980000,71.682,67.124375,2.4,6.423333333333333,34.045,62004.238333333335,354525408.1666667
73504,35366928333.333336,3325748333.3333335,69.67399999999999,59.183125,4.25,12.063333333333333,49.071666666666665,138328.29,2695627495.94
73520,12510158333.333334,1341431666.6666667,61.498000000000005,66.801875,2.3333333333333335,5.706666666666667,40.446666666666665,64469.11666666667,1347975169.84
73547,12310295000,210945000,71.98,64.3775,4.8,6.6883333333333335,22.471666666666668,581073.5566666666,2698920755.4266667
73555,32635716666.666668,-668838333.3333334,68.796,55.825624999999995,2,11.42,53.49333333333333,157806.35333333333,1164440197.68
73563,12108816666.666666,1279396666.6666667,67.692,59.85125,4.5,7.048333333333334,36.64,116935.11,3215833682.7433333
73585,36920131666.666664,1993353333.3333333,68.76,70.3175,13,8.463333333333333,53.89666666666667,406810.76333333337,7793471041.87
73616,27306496666.666668,-76603333.3333333,65.656,66.63125,2.6,9.551666666666666,45.6,56558.528333333335,648887692.405
73622,9884828333.333334,-1508070000,67.926,68.41749999999999,2.5,6.676666666666667,32.73166666666667,71771.95,473494916.065
73624,26962310000,272606666.6666667,64.7,74.38,1.75,10.030000000000001,52.775,81784.14833333333,759009598.65
73671,17018791666.666666,2053673333.3333333,73.948,71.25875,2,7.59,40.678333333333335,38397.315,3028845488.72
73675,17349940000,333858333.3333333,65.836,68.545625,2.6666666666666665,8.751666666666667,40.623333333333335,57698.725,3600639888.96
73678,18690856666.666668,1818511666.6666667,69.34,36.505625,1.5,8.018333333333334,32.59833333333333,26019.261666666665,220000000
73686,8684538333.333334,542771666.6666666,62.034,64.291875,1.6,7.085,37.30166666666667,57159.568333333336,1003700638.6133333
73770,9065205000,-1180548333.3333333,66.238,64.9175,1,3.575,16.865000000000002,43836.66333333333,310208269.17
73854,7846916666.666667,378271666.6666667,58.992,63.125,5,5.306666666666667,25.698333333333334,39059.685000000005,419359256.4133333
73861,15987681666.666668,2433530000,73.754,69.48937500000001,4,7.155,37.211666666666666,66115.22,3014009064.7166667
73870,10781498333.333334,1856091666.6666667,58.814,68.0475,3.3333333333333335,7.365,43.365,154397.01833333334,1019261754.2133332
73873,7622055000,-185641666.66666666,59.79,64.7225,2.5,5.875,31.27,47768.816666666666,1665532116.0900002
76001,2899675281666.6665,117760413333.33333,80.176,73.16375,5.333333333333333,61.94,25.473333333333333,3977.2949999999996,5464185465.48
76020,16039338333.333334,876295000.0000001,65.216,69.57187499999999,2.3333333333333335,6.49,40.96666666666667,36768.82833333333,720098798
76036,17889863333.333332,40438333.333333336,70.92399999999999,75.55229166666666,2.5,8.783333333333333,48.20666666666667,40331.71,132630116.5
76041,17874595000,-50573333.333333336,66.916,74.46125,4,6.735,49.730000000000004,39382.88,372087477
76054,8190953333.333333,309613333.3333333,62.95,66.425625,1,5.3,35.94833333333333,120823.705,0
76100,15716200000,752530000,68.148,72.120625,2,7.755,43.998333333333335,70066.26,202163013.60333332
76109,512518611666.6667,24612505000,73.684,43.19625,6,60.75833333333333,26.678333333333335,49284.306666666664,6419288295.865
76111,149671141666.66666,3975011666.6666665,70.566,NA,1,65.39333333333333,24.345,1463.3799999999999,0
76113,28635936666.666668,-509348333.3333333,78.192,67.055,3.3333333333333335,8.64,45.60166666666667,45584.64166666666,418746231.4
76122,25979810000,948551666.6666667,67.828,76.616875,3.25,9.261666666666667,64.04333333333334,43633.149999999994,467370950.19666666
76126,17327888333.333332,-457336666.6666667,67.714,61.684374999999996,2.5,7.805,50.46,27880.896666666667,687145321
76130,72028718333.33333,10028723333.333334,76.232,NA,1,11.611666666666666,55.24166666666667,313.24333333333334,NA
76147,153677391666.66666,-5053863333.333333,73.538,85.9375,1.6666666666666667,63.553333333333335,25.596666666666668,6746.456666666667,1142536038
76233,36853591666.666664,663108333.3333333,76.018,72.115625,4.666666666666667,9.321666666666667,61.21333333333333,50622.14166666667,491722362.6666667
76243,10831455000,215303333.33333334,60.716,79.70916666666666,2,6.6866666666666665,40.93666666666667,36311.165,150498585
76246,9305805000,-144906666.66666666,61.757999999999996,79.36625,2.3333333333333335,5.51,34.77166666666667,76474.13166666667,428435770.66499996
76248,47885813333.333336,3320763333.3333335,75.41799999999999,74.67166666666667,5,10.33,56.968333333333334,47085.475,978634556.25
76250,16443090000,-1370008333.3333333,64.02,68.60499999999999,3.3333333333333335,7.281666666666666,51.83166666666666,488876.8,158359526.96333334
76275,38808586666.666664,2045826666.6666667,69.508,70.619375,2,11.255,57.858333333333334,26064.381666666664,564944846.5
76306,19685628333.333332,-304308333.3333333,73.132,74.63374999999999,2.3333333333333335,8.44,48.90833333333333,18745.998333333333,450727529.8333333
76318,28085651666.666668,2468550000,72.172,70.07125,2,10.746666666666666,52.26833333333333,40239.555,546144130
76364,148162273333.33334,7424908333.333334,73.032,71.84125,1.6666666666666667,64.80166666666666,22.906666666666666,7445.486666666667,449883634
76377,13201385000,-3632485000,70.31,60.3875,3.5,7.875,48.26166666666667,28709.34833333333,432869189.8866667
76400,29898011666.666668,169028333.33333337,70.938,78.206875,1.6666666666666667,9.186666666666667,59.013333333333335,26930.743333333332,1980066938.34
76403,14482785000,40865000,68.624,79.248125,2,8.371666666666666,44.97666666666667,73217.605,3668957851.3333335
76497,14233008333.333334,-486271666.6666667,70.452,79.065625,2.3333333333333335,6.721666666666667,37.105000000000004,43052.60333333333,292296237.46999997
76520,421897661666.6667,27510936666.666668,75.554,NA,4,64.14166666666667,24.331666666666667,1.1833333333333333,608014908.5
76563,36839011666.666664,2529435000,76.37400000000001,62.662083333333335,6,11.105,54.63666666666667,28192.888333333332,1073855510
76606,15402746666.666666,1170186666.6666667,69.452,77.59916666666666,3.5,8.848333333333333,48.16,41978.82833333333,0
76616,18341998333.333332,-190953333.33333334,70.232,77.18625,2.5,7.941666666666666,47.185,86169.86333333333,233223640.35
76622,28246236666.666668,1038153333.3333334,71.408,73.228125,6,10.393333333333333,62.31166666666667,35502.56,640650783.32
76670,17605396666.666668,1431965000,72.468,82.23208333333334,3.6666666666666665,9.043333333333333,39.655,84760.43666666666,351064329.6666667
76736,38388628333.333336,1377463333.3333333,69.22,78.07583333333334,4.5,8.916666666666666,66.175,46880.31,784483562.46
76823,15086940000,-193578333.33333334,64.958,70.323125,2.6666666666666665,7.038333333333333,44.755,47872.86,254952479.075
76828,18453630000,307918333.3333333,66.472,68.09,5,7.24,53.67666666666666,49231.505,293618506.1666667
76834,252831068333.33334,1904153333.3333333,74.636,64.555,1.8,61.01833333333333,28.663333333333334,622.5083333333333,1844564977
76845,7068850000,434586666.6666667,65.876,79.37833333333333,2,5.586666666666667,29.633333333333333,58519.495,475788845.49
76863,9390403333.333334,663395000,63.22,79.99125000000001,3.3333333333333335,6.273333333333333,49.25,53596.57166666667,1429787115.1666667
76869,11298970000,-175170000,67.718,62.79611111111111,3.3333333333333335,7.696666666666667,39.49166666666667,81782.98,3934311357.25
76890,22855315000,1575330000,76.47,71.0475,3,8.418333333333333,41.31166666666667,21105.398333333334,3528191703
76892,266426740000,16213878333.333334,82.368,NA,1.6666666666666667,56.82333333333333,25.18,56.255,NA
76895,41473690000,-1976751666.6666667,75.498,80.42083333333333,4.2,10.935,58.00333333333333,25520.725,20928365040.423332
81065,62530408333.333336,3334166666.6666665,72.168,58.4375,18.2,10.656666666666666,60.73,270753.7833333333,14895354852.303333
81220,8212418333.333333,4161751666.6666665,67.544,65.92937500000001,2,3.7266666666666666,25.31,329803.65,4582272017.555
81300,27028608333.333332,1219645000,70.77,78.1675,4.333333333333333,10.651666666666667,40.31166666666667,50382.30333333334,1128516603.4166667
81591,10872098333.333334,589050000,70.57600000000001,77.800625,2.25,4.04,30.435,585872.105,1738602247.455
81736,56961740000,4214448333.333333,77.854,80.77562499999999,7.6,10.43,63.288333333333334,80136.95,4986252671.5
81794,55495613333.333336,3347323333.3333335,73.16,74.896875,13.8,14.49,48.086666666666666,84665.655,22074958191.0275
85001,264934993333.33334,5368158333.333333,75.73,61.770624999999995,13.8,71.105,19.331666666666667,176554.07333333333,66865478936.81
85010,110179246666.66667,14585245000,80.322,69.17125,10.8,11.803333333333333,53.65166666666667,1405177.7483333333,20924748056.736664
85015,14333233333.333334,185799999.99999997,69.59,68.63187500000001,4,2.245,12.076666666666666,2827536.87,4534565645
85125,16757955000,624513333.3333334,71.75,71.27625,3.6,9.18,33.815,38655.09,2899946320.345
85136,7483798333.333333,1599236666.6666667,63.628,79.53687500000001,1.5,2.02,7.235,1305717.5166666666,1945247295.5933332
85139,33849396666.666668,6824765000,75.472,75.734375,6.75,8.446666666666667,40.52166666666667,729378.7033333334,2793371814.266667
85162,51156536666.666664,6406586666.666667,89.986,61.3975,3.25,8.653333333333332,42.92333333333333,504260.24,907410029
85225,17113606666.666668,338888333.3333333,73.538,75.03916666666666,4.333333333333333,7.031666666666666,28.9,182840.29333333333,2572831725.976667
85230,48299418333.333336,12195165000,76,71.19,6.2,7.84,31.736666666666665,2625402.158333333,26067805635.355
85250,52370038333.333336,4178125000,74.41,72.41,6.6,11.183333333333334,61.24,315057.21499999997,13610017335.37
85263,29976363333.333332,167658333.33333334,74.936,72.87875,4,7.443333333333333,34.76,1565122.2349999999,3453055575.645
85279,10801855000,-1669885000,72.80799999999999,60.71625,1.75,1.8433333333333333,10.271666666666667,609306.5483333333,0
85300,13102690000,747370000,86.97,70.915625,2.6,6.3116666666666665,25.41,336970.1,0
85315,5123981666.666667,379901666.6666667,63.122,64.691875,2.6666666666666665,2.0683333333333334,12.07,181236.38,2227879890
85325,26119141666.666668,5560421666.666667,78.574,71.514375,8.5,5.578333333333333,30.163333333333334,1226530.4033333333,15857953124.833334
85400,11918071666.666666,361028333.3333333,63.814,51.599375,2.6666666666666665,6.746666666666666,24.298333333333332,100850.67,798224841.68
85410,85810946666.66667,6663028333.333333,77.536,65.95750000000001,11.25,10.546666666666667,41.04,1870839.395,14947421866
85430,28565635000,1614905000,71.684,52.199374999999996,5.5,8.526666666666667,36.666666666666664,753232.26,9546264457.246668
85440,34220483333.333336,-1056370000,76.516,66.115625,10,12.508333333333333,42.30166666666666,120901.30166666667,36640466715.5225
86001,48605833333.333336,-907553333.3333333,65.136,55.3575,13.6,10.218333333333334,61.968333333333334,89914.97333333333,13008210536.5
86219,8644270000,178223333.33333334,60.972,71.00874999999999,2.6,5.076666666666666,35.49333333333333,140890.58666666667,688457438.7833333
86320,51387138333.333336,729541666.6666666,72.154,64.655625,18.6,11.256666666666668,51.96333333333334,242584.11333333334,4590643940.429999
86568,70622025000,-4074728333.3333335,68.382,62.281875,6.4,10.761666666666667,59.89333333333333,211907.635,4067882537.9633336
86569,23305015000,422745000,69.736,63.057500000000005,5.4,6.838333333333333,40.50333333333333,427966.5033333333,2255476740.3166666
86571,26251318333.333332,2506051666.6666665,60.942,71.24,4.25,11.941666666666666,33.99166666666667,60340.50166666666,625935742.5600001
86573,21026898333.333332,-1662068333.3333333,50.556,51.70375,3,9.6033333333333335,54.725,27626.581666666665,1424969953.7533333
86749,15766616666.666666,511081666.6666667,67.476,81.615,3.8,8.818333333333333,45.2,56708.16333333333,907089157
86755,8114211666.666667,537093333.3333334,68.208,66.05875,3.2,4.341666666666667,33.513333333333335,60542.003333333334,1013991802
86757,23485001666.666668,-1278046666.6666667,66.212,80.970625,4,8.465,46.71666666666667,116620.76333333334,1258274842.69
86760,13418423333.333334,879680000,68.512,71.9425,4.4,4.66,30.395,29406.766666666663,10589465547.72
86865,41660621666.666664,-653678333.3333333,71.19,65.391875,13.2,9.046666666666667,52.04833333333333,82458.86,8397231093.153333
86885,36467985000,3124971666.6666665,75.516,58.611875,14.8,8.876666666666667,48.47833333333333,404615.05166666664,14744443528.6325
88564,51535291666.666664,-2151090000,70.022,68.771875,2,5.616666666666667,16.923333333333332,409798.8833333333,2379982740.7066665
91001,48265130000,-2600203333.3333335,71.078,51.708124999999995,3.4,12.628333333333334,53.876666666666665,31584.868333333332,4622749822.01
91540,14531515000,-2750461666.6666665,69.268,72.93854166666667,2.75,6.278333333333333,26.571666666666665,401524.0583333333,20095709662.530003
94001,34876460000,1543181666.6666667,72.026,71.823125,6,9.356666666666667,44.446666666666665,176502.06666666668,22377642477.553333
95001,58974823333.333336,2236731666.6666665,73.44800000000001,66.940625,7.5,10.434999999999999,52.67666666666667,37662.72,6683827030.224999
95015,13280295000,1092131666.6666667,64.77,67.275,2,4.905,45.45333333333333,69983.58833333333,117900987.92
95025,24490701666.666668,582403333.3333333,67.194,71.008125,2.25,7.028333333333333,30.580000000000002,119701.34666666666,23428403590.385002
95200,10843208333.333334,149406666.66666666,55.732,74.381875,3.75,3.2983333333333333,30.16,77314.07500000001,20053209091.823334
97001,33729436666.666668,2983809999.9999995,72.99,69.453125,2.6,9.254999999999999,38.888333333333335,85634.365,16959088967.455
97161,9540615000,1728695000,61.884,68.989375,1.6666666666666667,2.8583333333333334,14.166666666666668,36836.465,1424661556.1333334
97666,9447271666.666666,141506666.66666666,66.296,71.705625,1,1.9483333333333333,11.955,11026.996666666666,61598900
99001,26880781666.666668,139436666.66666666,74.114,69.1375,2.8,7.881666666666667,48.03666666666667,74550.97666666667,10209094891.633333
99524,20087148333.333332,1099776666.6666667,69.15,61.720625,1.75,5.955,29.073333333333334,58623.53333333333,1249892104.4666667
99624,7309295000,1148891666.6666667,64.56400000000001,63.456875000000004,2,4.738333333333333,18.101666666666667,34934.74833333334,2776331102.665
99773,49618496666.666664,220441666.66666666,65.67750000000001,62.133125,5.5,9.121666666666666,48.605000000000004,28122.69,13739106640.43
